ES111,ES112,ES113,ES120,ES213,ES241,ES243,ES413,ES415,ES419,ES425,ES431,ES432,ES512,ES513,ES514,ES523,ES617,FR,PT,IT,time,EU
413.05555555555554,413.05555555555554,413.05555555555554,413.05555555555554,413.05555555555554,413.05555555555554,413.05555555555554,413.05555555555554,413.05555555555554,413.05555555555554,413.05555555555554,413.05555555555554,413.05555555555554,413.05555555555554,413.05555555555554,413.05555555555554,413.05555555555554,413.05555555555554,4545.0,1453.9,1235.0,18/02/2016 19:00,41508.195
372.38888888888886,372.38888888888886,372.38888888888886,372.38888888888886,372.38888888888886,372.38888888888886,372.38888888888886,372.38888888888886,372.38888888888886,372.38888888888886,372.38888888888886,372.38888888888886,372.38888888888886,372.38888888888886,372.38888888888886,372.38888888888886,372.38888888888886,372.38888888888886,3803.0,1445.9,761.0,18/02/2016 20:00,38846.035
323.66666666666663,323.66666666666663,323.66666666666663,323.66666666666663,323.66666666666663,323.66666666666663,323.66666666666663,323.66666666666663,323.66666666666663,323.66666666666663,323.66666666666663,323.66666666666663,323.66666666666663,323.66666666666663,323.66666666666663,323.66666666666663,323.66666666666663,323.66666666666663,3222.0,1328.8,733.0,18/02/2016 21:00,35257.55300000001
302.9444444444444,302.9444444444444,302.9444444444444,302.9444444444444,302.9444444444444,302.9444444444444,302.9444444444444,302.9444444444444,302.9444444444444,302.9444444444444,302.9444444444444,302.9444444444444,302.9444444444444,302.9444444444444,302.9444444444444,302.9444444444444,302.9444444444444,302.9444444444444,3564.0,1218.7,475.0,18/02/2016 22:00,31938.155
298.6111111111111,298.6111111111111,298.6111111111111,298.6111111111111,298.6111111111111,298.6111111111111,298.6111111111111,298.6111111111111,298.6111111111111,298.6111111111111,298.6111111111111,298.6111111111111,298.6111111111111,298.6111111111111,298.6111111111111,298.6111111111111,298.6111111111111,298.6111111111111,2983.0,1080.4,367.0,18/02/2016 23:00,29423.475
303.77777777777777,303.77777777777777,303.77777777777777,303.77777777777777,303.77777777777777,303.77777777777777,303.77777777777777,303.77777777777777,303.77777777777777,303.77777777777777,303.77777777777777,303.77777777777777,303.77777777777777,303.77777777777777,303.77777777777777,303.77777777777777,303.77777777777777,303.77777777777777,2793.0,983.7,274.0,19/02/2016 00:00,28452.815
310.05555555555554,310.05555555555554,310.05555555555554,310.05555555555554,310.05555555555554,310.05555555555554,310.05555555555554,310.05555555555554,310.05555555555554,310.05555555555554,310.05555555555554,310.05555555555554,310.05555555555554,310.05555555555554,310.05555555555554,310.05555555555554,310.05555555555554,310.05555555555554,2113.0,1019.4,265.0,19/02/2016 01:00,27955.885
301.72222222222223,301.72222222222223,301.72222222222223,301.72222222222223,301.72222222222223,301.72222222222223,301.72222222222223,301.72222222222223,301.72222222222223,301.72222222222223,301.72222222222223,301.72222222222223,301.72222222222223,301.72222222222223,301.72222222222223,301.72222222222223,301.72222222222223,301.72222222222223,1835.0,1002.4,264.0,19/02/2016 02:00,28867.045
290.16666666666663,290.16666666666663,290.16666666666663,290.16666666666663,290.16666666666663,290.16666666666663,290.16666666666663,290.16666666666663,290.16666666666663,290.16666666666663,290.16666666666663,290.16666666666663,290.16666666666663,290.16666666666663,290.16666666666663,290.16666666666663,290.16666666666663,290.16666666666663,1643.0,1032.1,265.0,19/02/2016 03:00,30080.215
290.4444444444444,290.4444444444444,290.4444444444444,290.4444444444444,290.4444444444444,290.4444444444444,290.4444444444444,290.4444444444444,290.4444444444444,290.4444444444444,290.4444444444444,290.4444444444444,290.4444444444444,290.4444444444444,290.4444444444444,290.4444444444444,290.4444444444444,290.4444444444444,2450.0,1076.7,368.0,19/02/2016 04:00,32330.12
308.3333333333333,308.3333333333333,308.3333333333333,308.3333333333333,308.3333333333333,308.3333333333333,308.3333333333333,308.3333333333333,308.3333333333333,308.3333333333333,308.3333333333333,308.3333333333333,308.3333333333333,308.3333333333333,308.3333333333333,308.3333333333333,308.3333333333333,308.3333333333333,3817.0,1155.0,598.0,19/02/2016 05:00,38848.7
338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,4943.0,1211.2,1099.0,19/02/2016 06:00,44206.60800000001
378.22222222222223,378.22222222222223,378.22222222222223,378.22222222222223,378.22222222222223,378.22222222222223,378.22222222222223,378.22222222222223,378.22222222222223,378.22222222222223,378.22222222222223,378.22222222222223,378.22222222222223,378.22222222222223,378.22222222222223,378.22222222222223,378.22222222222223,378.22222222222223,5125.0,1245.3,1053.0,19/02/2016 07:00,45248.981
394.4444444444444,394.4444444444444,394.4444444444444,394.4444444444444,394.4444444444444,394.4444444444444,394.4444444444444,394.4444444444444,394.4444444444444,394.4444444444444,394.4444444444444,394.4444444444444,394.4444444444444,394.4444444444444,394.4444444444444,394.4444444444444,394.4444444444444,394.4444444444444,4786.0,1392.1,1205.0,19/02/2016 08:00,44850.81
391.55555555555554,391.55555555555554,391.55555555555554,391.55555555555554,391.55555555555554,391.55555555555554,391.55555555555554,391.55555555555554,391.55555555555554,391.55555555555554,391.55555555555554,391.55555555555554,391.55555555555554,391.55555555555554,391.55555555555554,391.55555555555554,391.55555555555554,391.55555555555554,4361.0,1424.1,1132.0,19/02/2016 09:00,43563.55
372.77777777777777,372.77777777777777,372.77777777777777,372.77777777777777,372.77777777777777,372.77777777777777,372.77777777777777,372.77777777777777,372.77777777777777,372.77777777777777,372.77777777777777,372.77777777777777,372.77777777777777,372.77777777777777,372.77777777777777,372.77777777777777,372.77777777777777,372.77777777777777,3804.0,1408.2,980.0,19/02/2016 10:00,41511.885
362.05555555555554,362.05555555555554,362.05555555555554,362.05555555555554,362.05555555555554,362.05555555555554,362.05555555555554,362.05555555555554,362.05555555555554,362.05555555555554,362.05555555555554,362.05555555555554,362.05555555555554,362.05555555555554,362.05555555555554,362.05555555555554,362.05555555555554,362.05555555555554,3347.0,1250.6,758.0,19/02/2016 11:00,40424.296
353.6111111111111,353.6111111111111,353.6111111111111,353.6111111111111,353.6111111111111,353.6111111111111,353.6111111111111,353.6111111111111,353.6111111111111,353.6111111111111,353.6111111111111,353.6111111111111,353.6111111111111,353.6111111111111,353.6111111111111,353.6111111111111,353.6111111111111,353.6111111111111,2897.0,1230.2,710.0,19/02/2016 12:00,38999.376
324.66666666666663,324.66666666666663,324.66666666666663,324.66666666666663,324.66666666666663,324.66666666666663,324.66666666666663,324.66666666666663,324.66666666666663,324.66666666666663,324.66666666666663,324.66666666666663,324.66666666666663,324.66666666666663,324.66666666666663,324.66666666666663,324.66666666666663,324.66666666666663,2683.0,1234.6,690.0,19/02/2016 13:00,38231.16300000001
312.22222222222223,312.22222222222223,312.22222222222223,312.22222222222223,312.22222222222223,312.22222222222223,312.22222222222223,312.22222222222223,312.22222222222223,312.22222222222223,312.22222222222223,312.22222222222223,312.22222222222223,312.22222222222223,312.22222222222223,312.22222222222223,312.22222222222223,312.22222222222223,2846.0,1083.9,791.0,19/02/2016 14:00,38022.47
317.3333333333333,317.3333333333333,317.3333333333333,317.3333333333333,317.3333333333333,317.3333333333333,317.3333333333333,317.3333333333333,317.3333333333333,317.3333333333333,317.3333333333333,317.3333333333333,317.3333333333333,317.3333333333333,317.3333333333333,317.3333333333333,317.3333333333333,317.3333333333333,2512.0,1058.4,880.0,19/02/2016 15:00,39288.06599999999
321.27777777777777,321.27777777777777,321.27777777777777,321.27777777777777,321.27777777777777,321.27777777777777,321.27777777777777,321.27777777777777,321.27777777777777,321.27777777777777,321.27777777777777,321.27777777777777,321.27777777777777,321.27777777777777,321.27777777777777,321.27777777777777,321.27777777777777,321.27777777777777,2995.0,1211.0,937.0,19/02/2016 16:00,41642.94199999999
350.27777777777777,350.27777777777777,350.27777777777777,350.27777777777777,350.27777777777777,350.27777777777777,350.27777777777777,350.27777777777777,350.27777777777777,350.27777777777777,350.27777777777777,350.27777777777777,350.27777777777777,350.27777777777777,350.27777777777777,350.27777777777777,350.27777777777777,350.27777777777777,3602.0,1246.7,1294.0,19/02/2016 17:00,42734.88999999999
432.2222222222222,432.2222222222222,432.2222222222222,432.2222222222222,432.2222222222222,432.2222222222222,432.2222222222222,432.2222222222222,432.2222222222222,432.2222222222222,432.2222222222222,432.2222222222222,432.2222222222222,432.2222222222222,432.2222222222222,432.2222222222222,432.2222222222222,432.2222222222222,3993.0,1354.9,1295.0,19/02/2016 18:00,40968.52999999999
426.38888888888886,426.38888888888886,426.38888888888886,426.38888888888886,426.38888888888886,426.38888888888886,426.38888888888886,426.38888888888886,426.38888888888886,426.38888888888886,426.38888888888886,426.38888888888886,426.38888888888886,426.38888888888886,426.38888888888886,426.38888888888886,426.38888888888886,426.38888888888886,3442.0,1351.9,760.0,19/02/2016 19:00,36922.016
420.27777777777777,420.27777777777777,420.27777777777777,420.27777777777777,420.27777777777777,420.27777777777777,420.27777777777777,420.27777777777777,420.27777777777777,420.27777777777777,420.27777777777777,420.27777777777777,420.27777777777777,420.27777777777777,420.27777777777777,420.27777777777777,420.27777777777777,420.27777777777777,3020.0,1257.8,712.0,19/02/2016 20:00,33417.013
360.88888888888886,360.88888888888886,360.88888888888886,360.88888888888886,360.88888888888886,360.88888888888886,360.88888888888886,360.88888888888886,360.88888888888886,360.88888888888886,360.88888888888886,360.88888888888886,360.88888888888886,360.88888888888886,360.88888888888886,360.88888888888886,360.88888888888886,360.88888888888886,3221.0,1198.2,505.0,19/02/2016 21:00,30211.325
305.77777777777777,305.77777777777777,305.77777777777777,305.77777777777777,305.77777777777777,305.77777777777777,305.77777777777777,305.77777777777777,305.77777777777777,305.77777777777777,305.77777777777777,305.77777777777777,305.77777777777777,305.77777777777777,305.77777777777777,305.77777777777777,305.77777777777777,305.77777777777777,3072.0,1034.8,531.0,19/02/2016 22:00,27436.974999999995
286.6111111111111,286.6111111111111,286.6111111111111,286.6111111111111,286.6111111111111,286.6111111111111,286.6111111111111,286.6111111111111,286.6111111111111,286.6111111111111,286.6111111111111,286.6111111111111,286.6111111111111,286.6111111111111,286.6111111111111,286.6111111111111,286.6111111111111,286.6111111111111,1906.0,1146.8,291.0,19/02/2016 23:00,23902.84
284.44444444444446,284.44444444444446,284.44444444444446,284.44444444444446,284.44444444444446,284.44444444444446,284.44444444444446,284.44444444444446,284.44444444444446,284.44444444444446,284.44444444444446,284.44444444444446,284.44444444444446,284.44444444444446,284.44444444444446,284.44444444444446,284.44444444444446,284.44444444444446,1965.0,989.4,253.0,20/02/2016 00:00,21265.84
282.55555555555554,282.55555555555554,282.55555555555554,282.55555555555554,282.55555555555554,282.55555555555554,282.55555555555554,282.55555555555554,282.55555555555554,282.55555555555554,282.55555555555554,282.55555555555554,282.55555555555554,282.55555555555554,282.55555555555554,282.55555555555554,282.55555555555554,282.55555555555554,1747.0,844.5,250.0,20/02/2016 01:00,19478.49
282.38888888888886,282.38888888888886,282.38888888888886,282.38888888888886,282.38888888888886,282.38888888888886,282.38888888888886,282.38888888888886,282.38888888888886,282.38888888888886,282.38888888888886,282.38888888888886,282.38888888888886,282.38888888888886,282.38888888888886,282.38888888888886,282.38888888888886,282.38888888888886,1223.0,893.5,146.0,20/02/2016 02:00,19461.495
283.66666666666663,283.66666666666663,283.66666666666663,283.66666666666663,283.66666666666663,283.66666666666663,283.66666666666663,283.66666666666663,283.66666666666663,283.66666666666663,283.66666666666663,283.66666666666663,283.66666666666663,283.66666666666663,283.66666666666663,283.66666666666663,283.66666666666663,283.66666666666663,1016.0,871.0,145.0,20/02/2016 03:00,19580.095
283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,1044.0,793.5,186.0,20/02/2016 04:00,20370.3
283.3333333333333,283.3333333333333,283.3333333333333,283.3333333333333,283.3333333333333,283.3333333333333,283.3333333333333,283.3333333333333,283.3333333333333,283.3333333333333,283.3333333333333,283.3333333333333,283.3333333333333,283.3333333333333,283.3333333333333,283.3333333333333,283.3333333333333,283.3333333333333,1359.0,831.2,315.0,20/02/2016 05:00,21526.697
293.22222222222223,293.22222222222223,293.22222222222223,293.22222222222223,293.22222222222223,293.22222222222223,293.22222222222223,293.22222222222223,293.22222222222223,293.22222222222223,293.22222222222223,293.22222222222223,293.22222222222223,293.22222222222223,293.22222222222223,293.22222222222223,293.22222222222223,293.22222222222223,1594.0,903.0,800.0,20/02/2016 06:00,22809.045999999995
302.1111111111111,302.1111111111111,302.1111111111111,302.1111111111111,302.1111111111111,302.1111111111111,302.1111111111111,302.1111111111111,302.1111111111111,302.1111111111111,302.1111111111111,302.1111111111111,302.1111111111111,302.1111111111111,302.1111111111111,302.1111111111111,302.1111111111111,302.1111111111111,1849.0,825.7,980.0,20/02/2016 07:00,24584.120000000006
324.22222222222223,324.22222222222223,324.22222222222223,324.22222222222223,324.22222222222223,324.22222222222223,324.22222222222223,324.22222222222223,324.22222222222223,324.22222222222223,324.22222222222223,324.22222222222223,324.22222222222223,324.22222222222223,324.22222222222223,324.22222222222223,324.22222222222223,324.22222222222223,1755.0,1127.8,906.0,20/02/2016 08:00,26480.381000000005
329.16666666666663,329.16666666666663,329.16666666666663,329.16666666666663,329.16666666666663,329.16666666666663,329.16666666666663,329.16666666666663,329.16666666666663,329.16666666666663,329.16666666666663,329.16666666666663,329.16666666666663,329.16666666666663,329.16666666666663,329.16666666666663,329.16666666666663,329.16666666666663,1772.0,1110.1,674.0,20/02/2016 09:00,27538.711
333.55555555555554,333.55555555555554,333.55555555555554,333.55555555555554,333.55555555555554,333.55555555555554,333.55555555555554,333.55555555555554,333.55555555555554,333.55555555555554,333.55555555555554,333.55555555555554,333.55555555555554,333.55555555555554,333.55555555555554,333.55555555555554,333.55555555555554,333.55555555555554,1816.0,1244.3,533.0,20/02/2016 10:00,27948.105
328.72222222222223,328.72222222222223,328.72222222222223,328.72222222222223,328.72222222222223,328.72222222222223,328.72222222222223,328.72222222222223,328.72222222222223,328.72222222222223,328.72222222222223,328.72222222222223,328.72222222222223,328.72222222222223,328.72222222222223,328.72222222222223,328.72222222222223,328.72222222222223,2504.0,1096.4,314.0,20/02/2016 11:00,27531.885
316.88888888888886,316.88888888888886,316.88888888888886,316.88888888888886,316.88888888888886,316.88888888888886,316.88888888888886,316.88888888888886,316.88888888888886,316.88888888888886,316.88888888888886,316.88888888888886,316.88888888888886,316.88888888888886,316.88888888888886,316.88888888888886,316.88888888888886,316.88888888888886,2224.0,1089.4,292.0,20/02/2016 12:00,26064.79
316.8333333333333,316.8333333333333,316.8333333333333,316.8333333333333,316.8333333333333,316.8333333333333,316.8333333333333,316.8333333333333,316.8333333333333,316.8333333333333,316.8333333333333,316.8333333333333,316.8333333333333,316.8333333333333,316.8333333333333,316.8333333333333,316.8333333333333,316.8333333333333,1688.0,1110.9,259.0,20/02/2016 13:00,25598.857
307.1111111111111,307.1111111111111,307.1111111111111,307.1111111111111,307.1111111111111,307.1111111111111,307.1111111111111,307.1111111111111,307.1111111111111,307.1111111111111,307.1111111111111,307.1111111111111,307.1111111111111,307.1111111111111,307.1111111111111,307.1111111111111,307.1111111111111,307.1111111111111,1736.0,884.7,419.0,20/02/2016 14:00,25972.598000000005
303.77777777777777,303.77777777777777,303.77777777777777,303.77777777777777,303.77777777777777,303.77777777777777,303.77777777777777,303.77777777777777,303.77777777777777,303.77777777777777,303.77777777777777,303.77777777777777,303.77777777777777,303.77777777777777,303.77777777777777,303.77777777777777,303.77777777777777,303.77777777777777,1722.0,830.0,665.0,20/02/2016 15:00,28315.695
300.16666666666663,300.16666666666663,300.16666666666663,300.16666666666663,300.16666666666663,300.16666666666663,300.16666666666663,300.16666666666663,300.16666666666663,300.16666666666663,300.16666666666663,300.16666666666663,300.16666666666663,300.16666666666663,300.16666666666663,300.16666666666663,300.16666666666663,300.16666666666663,1649.0,948.3,915.0,20/02/2016 16:00,32602.516000000003
336.8333333333333,336.8333333333333,336.8333333333333,336.8333333333333,336.8333333333333,336.8333333333333,336.8333333333333,336.8333333333333,336.8333333333333,336.8333333333333,336.8333333333333,336.8333333333333,336.8333333333333,336.8333333333333,336.8333333333333,336.8333333333333,336.8333333333333,336.8333333333333,2498.0,915.3,1344.0,20/02/2016 17:00,34101.395000000004
384.72222222222223,384.72222222222223,384.72222222222223,384.72222222222223,384.72222222222223,384.72222222222223,384.72222222222223,384.72222222222223,384.72222222222223,384.72222222222223,384.72222222222223,384.72222222222223,384.72222222222223,384.72222222222223,384.72222222222223,384.72222222222223,384.72222222222223,384.72222222222223,2589.0,921.2,1587.0,20/02/2016 18:00,32879.486
405.66666666666663,405.66666666666663,405.66666666666663,405.66666666666663,405.66666666666663,405.66666666666663,405.66666666666663,405.66666666666663,405.66666666666663,405.66666666666663,405.66666666666663,405.66666666666663,405.66666666666663,405.66666666666663,405.66666666666663,405.66666666666663,405.66666666666663,405.66666666666663,2020.0,940.1,1011.0,20/02/2016 19:00,28861.55
391.4444444444444,391.4444444444444,391.4444444444444,391.4444444444444,391.4444444444444,391.4444444444444,391.4444444444444,391.4444444444444,391.4444444444444,391.4444444444444,391.4444444444444,391.4444444444444,391.4444444444444,391.4444444444444,391.4444444444444,391.4444444444444,391.4444444444444,391.4444444444444,1698.0,1044.6,764.0,20/02/2016 20:00,25347.03
363.55555555555554,363.55555555555554,363.55555555555554,363.55555555555554,363.55555555555554,363.55555555555554,363.55555555555554,363.55555555555554,363.55555555555554,363.55555555555554,363.55555555555554,363.55555555555554,363.55555555555554,363.55555555555554,363.55555555555554,363.55555555555554,363.55555555555554,363.55555555555554,2001.0,996.8,497.0,20/02/2016 21:00,23662.447
325.3333333333333,325.3333333333333,325.3333333333333,325.3333333333333,325.3333333333333,325.3333333333333,325.3333333333333,325.3333333333333,325.3333333333333,325.3333333333333,325.3333333333333,325.3333333333333,325.3333333333333,325.3333333333333,325.3333333333333,325.3333333333333,325.3333333333333,325.3333333333333,2048.0,964.4,336.0,20/02/2016 22:00,21631.362
296.1111111111111,296.1111111111111,296.1111111111111,296.1111111111111,296.1111111111111,296.1111111111111,296.1111111111111,296.1111111111111,296.1111111111111,296.1111111111111,296.1111111111111,296.1111111111111,296.1111111111111,296.1111111111111,296.1111111111111,296.1111111111111,296.1111111111111,296.1111111111111,955.0,692.1,311.0,20/02/2016 23:00,19647.313
267.27777777777777,267.27777777777777,267.27777777777777,267.27777777777777,267.27777777777777,267.27777777777777,267.27777777777777,267.27777777777777,267.27777777777777,267.27777777777777,267.27777777777777,267.27777777777777,267.27777777777777,267.27777777777777,267.27777777777777,267.27777777777777,267.27777777777777,267.27777777777777,964.0,675.4,214.0,21/02/2016 00:00,18302.09
246.2222222222222,246.2222222222222,246.2222222222222,246.2222222222222,246.2222222222222,246.2222222222222,246.2222222222222,246.2222222222222,246.2222222222222,246.2222222222222,246.2222222222222,246.2222222222222,246.2222222222222,246.2222222222222,246.2222222222222,246.2222222222222,246.2222222222222,246.2222222222222,796.0,610.4,132.0,21/02/2016 01:00,17902.715
237.33333333333331,237.33333333333331,237.33333333333331,237.33333333333331,237.33333333333331,237.33333333333331,237.33333333333331,237.33333333333331,237.33333333333331,237.33333333333331,237.33333333333331,237.33333333333331,237.33333333333331,237.33333333333331,237.33333333333331,237.33333333333331,237.33333333333331,237.33333333333331,515.0,639.7,126.0,21/02/2016 02:00,17890.955
235.1111111111111,235.1111111111111,235.1111111111111,235.1111111111111,235.1111111111111,235.1111111111111,235.1111111111111,235.1111111111111,235.1111111111111,235.1111111111111,235.1111111111111,235.1111111111111,235.1111111111111,235.1111111111111,235.1111111111111,235.1111111111111,235.1111111111111,235.1111111111111,408.0,642.7,113.0,21/02/2016 03:00,18072.21
241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,435.0,666.3,124.0,21/02/2016 04:00,18300.950000000004
233.1111111111111,233.1111111111111,233.1111111111111,233.1111111111111,233.1111111111111,233.1111111111111,233.1111111111111,233.1111111111111,233.1111111111111,233.1111111111111,233.1111111111111,233.1111111111111,233.1111111111111,233.1111111111111,233.1111111111111,233.1111111111111,233.1111111111111,233.1111111111111,458.0,663.5,174.0,21/02/2016 05:00,19351.923
231.83333333333331,231.83333333333331,231.83333333333331,231.83333333333331,231.83333333333331,231.83333333333331,231.83333333333331,231.83333333333331,231.83333333333331,231.83333333333331,231.83333333333331,231.83333333333331,231.83333333333331,231.83333333333331,231.83333333333331,231.83333333333331,231.83333333333331,231.83333333333331,528.0,685.2,152.0,21/02/2016 06:00,20033.755000000005
265.72222222222223,265.72222222222223,265.72222222222223,265.72222222222223,265.72222222222223,265.72222222222223,265.72222222222223,265.72222222222223,265.72222222222223,265.72222222222223,265.72222222222223,265.72222222222223,265.72222222222223,265.72222222222223,265.72222222222223,265.72222222222223,265.72222222222223,265.72222222222223,612.0,822.6,187.0,21/02/2016 07:00,21861.841999999997
304.05555555555554,304.05555555555554,304.05555555555554,304.05555555555554,304.05555555555554,304.05555555555554,304.05555555555554,304.05555555555554,304.05555555555554,304.05555555555554,304.05555555555554,304.05555555555554,304.05555555555554,304.05555555555554,304.05555555555554,304.05555555555554,304.05555555555554,304.05555555555554,1405.0,872.5,190.0,21/02/2016 08:00,23532.556999999997
320.16666666666663,320.16666666666663,320.16666666666663,320.16666666666663,320.16666666666663,320.16666666666663,320.16666666666663,320.16666666666663,320.16666666666663,320.16666666666663,320.16666666666663,320.16666666666663,320.16666666666663,320.16666666666663,320.16666666666663,320.16666666666663,320.16666666666663,320.16666666666663,1580.0,890.5,464.0,21/02/2016 09:00,24155.681
319.3333333333333,319.3333333333333,319.3333333333333,319.3333333333333,319.3333333333333,319.3333333333333,319.3333333333333,319.3333333333333,319.3333333333333,319.3333333333333,319.3333333333333,319.3333333333333,319.3333333333333,319.3333333333333,319.3333333333333,319.3333333333333,319.3333333333333,319.3333333333333,1728.0,815.5,306.0,21/02/2016 10:00,23999.72
308.22222222222223,308.22222222222223,308.22222222222223,308.22222222222223,308.22222222222223,308.22222222222223,308.22222222222223,308.22222222222223,308.22222222222223,308.22222222222223,308.22222222222223,308.22222222222223,308.22222222222223,308.22222222222223,308.22222222222223,308.22222222222223,308.22222222222223,308.22222222222223,1298.0,861.4,294.0,21/02/2016 11:00,23890.631
293.16666666666663,293.16666666666663,293.16666666666663,293.16666666666663,293.16666666666663,293.16666666666663,293.16666666666663,293.16666666666663,293.16666666666663,293.16666666666663,293.16666666666663,293.16666666666663,293.16666666666663,293.16666666666663,293.16666666666663,293.16666666666663,293.16666666666663,293.16666666666663,917.0,843.0,161.0,21/02/2016 12:00,23089.506
298.16666666666663,298.16666666666663,298.16666666666663,298.16666666666663,298.16666666666663,298.16666666666663,298.16666666666663,298.16666666666663,298.16666666666663,298.16666666666663,298.16666666666663,298.16666666666663,298.16666666666663,298.16666666666663,298.16666666666663,298.16666666666663,298.16666666666663,298.16666666666663,635.0,757.5,164.0,21/02/2016 13:00,23371.57
296.55555555555554,296.55555555555554,296.55555555555554,296.55555555555554,296.55555555555554,296.55555555555554,296.55555555555554,296.55555555555554,296.55555555555554,296.55555555555554,296.55555555555554,296.55555555555554,296.55555555555554,296.55555555555554,296.55555555555554,296.55555555555554,296.55555555555554,296.55555555555554,519.0,805.0,353.0,21/02/2016 14:00,23672.545
316.77777777777777,316.77777777777777,316.77777777777777,316.77777777777777,316.77777777777777,316.77777777777777,316.77777777777777,316.77777777777777,316.77777777777777,316.77777777777777,316.77777777777777,316.77777777777777,316.77777777777777,316.77777777777777,316.77777777777777,316.77777777777777,316.77777777777777,316.77777777777777,806.0,720.3,651.0,21/02/2016 15:00,25136.7
313.9444444444444,313.9444444444444,313.9444444444444,313.9444444444444,313.9444444444444,313.9444444444444,313.9444444444444,313.9444444444444,313.9444444444444,313.9444444444444,313.9444444444444,313.9444444444444,313.9444444444444,313.9444444444444,313.9444444444444,313.9444444444444,313.9444444444444,313.9444444444444,1791.0,855.7,594.0,21/02/2016 16:00,28394.870000000003
347.4444444444444,347.4444444444444,347.4444444444444,347.4444444444444,347.4444444444444,347.4444444444444,347.4444444444444,347.4444444444444,347.4444444444444,347.4444444444444,347.4444444444444,347.4444444444444,347.4444444444444,347.4444444444444,347.4444444444444,347.4444444444444,347.4444444444444,347.4444444444444,2832.0,1090.8,672.0,21/02/2016 17:00,31443.976999999995
381.8333333333333,381.8333333333333,381.8333333333333,381.8333333333333,381.8333333333333,381.8333333333333,381.8333333333333,381.8333333333333,381.8333333333333,381.8333333333333,381.8333333333333,381.8333333333333,381.8333333333333,381.8333333333333,381.8333333333333,381.8333333333333,381.8333333333333,381.8333333333333,3383.0,1287.8,757.0,21/02/2016 18:00,30965.718
461.27777777777777,461.27777777777777,461.27777777777777,461.27777777777777,461.27777777777777,461.27777777777777,461.27777777777777,461.27777777777777,461.27777777777777,461.27777777777777,461.27777777777777,461.27777777777777,461.27777777777777,461.27777777777777,461.27777777777777,461.27777777777777,461.27777777777777,461.27777777777777,2547.0,1437.4,598.0,21/02/2016 19:00,28300.775
465.1111111111111,465.1111111111111,465.1111111111111,465.1111111111111,465.1111111111111,465.1111111111111,465.1111111111111,465.1111111111111,465.1111111111111,465.1111111111111,465.1111111111111,465.1111111111111,465.1111111111111,465.1111111111111,465.1111111111111,465.1111111111111,465.1111111111111,465.1111111111111,1439.0,1325.6,462.0,21/02/2016 20:00,26145.963
447.3333333333333,447.3333333333333,447.3333333333333,447.3333333333333,447.3333333333333,447.3333333333333,447.3333333333333,447.3333333333333,447.3333333333333,447.3333333333333,447.3333333333333,447.3333333333333,447.3333333333333,447.3333333333333,447.3333333333333,447.3333333333333,447.3333333333333,447.3333333333333,1296.0,1193.2,404.0,21/02/2016 21:00,24732.735000000004
346.3333333333333,346.3333333333333,346.3333333333333,346.3333333333333,346.3333333333333,346.3333333333333,346.3333333333333,346.3333333333333,346.3333333333333,346.3333333333333,346.3333333333333,346.3333333333333,346.3333333333333,346.3333333333333,346.3333333333333,346.3333333333333,346.3333333333333,346.3333333333333,1671.0,980.7,312.0,21/02/2016 22:00,22821.849999999995
250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,1181.0,757.4,253.0,21/02/2016 23:00,20729.55
233.55555555555554,233.55555555555554,233.55555555555554,233.55555555555554,233.55555555555554,233.55555555555554,233.55555555555554,233.55555555555554,233.55555555555554,233.55555555555554,233.55555555555554,233.55555555555554,233.55555555555554,233.55555555555554,233.55555555555554,233.55555555555554,233.55555555555554,233.55555555555554,1022.0,739.0,218.0,22/02/2016 00:00,19427.365
226.66666666666666,226.66666666666666,226.66666666666666,226.66666666666666,226.66666666666666,226.66666666666666,226.66666666666666,226.66666666666666,226.66666666666666,226.66666666666666,226.66666666666666,226.66666666666666,226.66666666666666,226.66666666666666,226.66666666666666,226.66666666666666,226.66666666666666,226.66666666666666,658.0,778.0,214.0,22/02/2016 01:00,19262.155
234.38888888888889,234.38888888888889,234.38888888888889,234.38888888888889,234.38888888888889,234.38888888888889,234.38888888888889,234.38888888888889,234.38888888888889,234.38888888888889,234.38888888888889,234.38888888888889,234.38888888888889,234.38888888888889,234.38888888888889,234.38888888888889,234.38888888888889,234.38888888888889,555.0,840.0,214.0,22/02/2016 02:00,19732.07
234.05555555555554,234.05555555555554,234.05555555555554,234.05555555555554,234.05555555555554,234.05555555555554,234.05555555555554,234.05555555555554,234.05555555555554,234.05555555555554,234.05555555555554,234.05555555555554,234.05555555555554,234.05555555555554,234.05555555555554,234.05555555555554,234.05555555555554,234.05555555555554,694.0,768.0,212.0,22/02/2016 03:00,20593.205
