delivery_time,-12,-9,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
10,32410.500000000004,32410.500000000004,32410.500000000004,32410.500000000004,32410.500000000004,32410.500000000004,32739.515469658763,32611.01725864197,32479.49012122052,32624.247065829582,32235.74793320039,32275.55948889245,31995.301579340485,32627.839596557373,33149.74784271655,33149.74784271655,33149.74784271655,33149.74784271655,33149.74784271655,33149.74784271655,33149.74784271655,33149.74784271655,33149.74784271655,33149.74784271655,33149.74784271655,33149.74784271655,33149.74784271655,33149.74784271655
11,32616.300000000003,32616.300000000003,32616.300000000003,32616.300000000003,32616.300000000003,32616.300000000003,32616.300000000003,33007.22620443637,32690.303151106596,32848.979264501715,32817.55455797153,32704.264571106578,32659.08978446478,32896.72673056676,33606.54244307736,33074.6718104161,33074.6718104161,33074.6718104161,33074.6718104161,33074.6718104161,33074.6718104161,33074.6718104161,33074.6718104161,33074.6718104161,33074.6718104161,33074.6718104161,33074.6718104161,33074.6718104161
12,32911.9,32911.9,32911.9,32911.9,32911.9,32911.9,32911.9,32911.9,33479.42216147098,33063.27731712045,33079.5284634256,32796.57533326777,33050.81812502599,33479.62569974686,33645.59430256701,33658.08059295265,34105.2791680208,34105.2791680208,34105.2791680208,34105.2791680208,34105.2791680208,34105.2791680208,34105.2791680208,34105.2791680208,34105.2791680208,34105.2791680208,34105.2791680208,34105.2791680208
13,33649.5,33649.5,33649.5,33649.5,33649.5,33649.5,33649.5,33649.5,33649.5,33615.241399697195,33611.19384760174,33532.781215777046,33717.57021029662,34062.797673125344,34551.233053793934,33871.27014112264,34906.374835214905,35218.40501043841,35218.40501043841,35218.40501043841,35218.40501043841,35218.40501043841,35218.40501043841,35218.40501043841,35218.40501043841,35218.40501043841,35218.40501043841,35218.40501043841
14,33211.100000000006,33211.100000000006,33211.100000000006,33211.100000000006,33211.100000000006,33211.100000000006,33211.100000000006,33211.100000000006,33211.100000000006,33211.100000000006,33159.15338612747,33225.162824051615,33278.91485232404,33295.946957530614,33828.21287591959,33419.23669371518,33948.74109890263,34720.71361468242,34677.09405994551,34677.09405994551,34677.09405994551,34677.09405994551,34677.09405994551,34677.09405994551,34677.09405994551,34677.09405994551,34677.09405994551,34677.09405994551
15,31922.699999999997,31922.699999999997,31922.699999999997,31922.699999999997,31922.699999999997,31922.699999999997,31922.699999999997,31922.699999999997,31922.699999999997,31922.699999999997,31922.699999999997,31952.16181722053,32033.233730630465,31903.701750721328,32393.33477747477,32068.408481118313,32718.294404671993,33084.51999350621,34043.68933561471,32917.97176515115,32917.97176515115,32917.97176515115,32917.97176515115,32917.97176515115,32917.97176515115,32917.97176515115,32917.97176515115,32917.97176515115
16,30920.9,30920.9,30920.9,30920.9,30920.9,30920.9,30920.9,30920.9,30920.9,30920.9,30920.9,30920.9,30835.63309008153,31014.015532573692,31213.03510192716,31270.083826460028,31770.207758298522,32178.435145628147,32493.45555003036,32376.99420857399,31435.785861003093,31435.785861003093,31435.785861003093,31435.785861003093,31435.785861003093,31435.785861003093,31435.785861003093,31435.785861003093
17,32409.899999999998,32409.899999999998,32409.899999999998,32409.899999999998,32409.899999999998,32409.899999999998,32409.899999999998,32409.899999999998,32409.899999999998,32409.899999999998,32409.899999999998,32409.899999999998,32409.899999999998,32293.473315099232,32779.58505136848,32560.58671440839,33365.88613805338,33840.10537826169,33740.8418874646,33328.63011398642,33106.91089660238,32383.741888619854,32383.741888619854,32383.741888619854,32383.741888619854,32383.741888619854,32383.741888619854,32383.741888619854
18,34064.2,34064.2,34064.2,34064.2,34064.2,34064.2,34064.2,34064.2,34064.2,34064.2,34064.2,34064.2,34064.2,34064.2,34439.508052559904,34517.789325749276,34728.067994683544,35355.30232166985,35344.18688386789,34704.56706697234,34442.45981514381,34114.80556453779,34245.571208834546,34245.571208834546,34245.571208834546,34245.571208834546,34245.571208834546,34245.571208834546
19,33984.9,33984.9,33984.9,33984.9,33984.9,33984.9,33984.9,33984.9,33984.9,33984.9,33984.9,33984.9,33984.9,33984.9,33984.9,34148.237366366855,34781.883135383294,34712.613795357785,34863.86156747296,34682.27439775964,34057.582074476086,33726.56919760147,33858.9297417819,34141.57138018629,34141.57138018629,34141.57138018629,34141.57138018629,34141.57138018629
20,33614.5,33614.5,33614.5,33614.5,33614.5,33614.5,33614.5,33614.5,33614.5,33614.5,33614.5,33614.5,33614.5,33614.5,33614.5,33614.5,34137.226200582234,34555.19735130217,34508.03950717544,34083.00097283206,33731.25806486365,33163.86527010422,33201.016085922834,33501.04047603867,34059.5391246976,34059.5391246976,34059.5391246976,34059.5391246976
21,31446.6,31446.6,31446.6,31446.6,31446.6,31446.6,31446.6,31446.6,31446.6,31446.6,31446.6,31446.6,31446.6,31446.6,31446.6,31446.6,31446.6,32297.362052402525,32188.931054154575,32042.307291984365,31633.612894304246,31323.043692567393,31139.76035559037,31107.562625447183,31178.418487431547,30975.92367369328,30975.92367369328,30975.92367369328
22,29908.9,29908.9,29908.9,29908.9,29908.9,29908.9,29908.9,29908.9,29908.9,29908.9,29908.9,29908.9,29908.9,29908.9,29908.9,29908.9,29908.9,29908.9,30565.50281056284,30206.73652541378,30272.32275132456,30164.08680318378,30158.982187673366,29955.394946975037,30032.424324618805,30101.691965829425,30484.95739599384,30484.95739599384
23,29030.6,29030.6,29030.6,29030.6,29030.6,29030.6,29030.6,29030.6,29030.6,29030.6,29030.6,29030.6,29030.6,29030.6,29030.6,29030.6,29030.6,29030.6,29030.6,29616.433481609896,29080.55874471377,29358.491556191366,29353.092121743608,29268.790461671484,29325.995630810157,29428.25358310158,29578.06215972717,30164.065657370516
