Node	Generator	Period	genInstalledCap
ES211	Windonshore	3	138.56999731789466
ES212	BioCCS	1	0.0
ES212	BioCCS	2	0.0
ES212	BioCCS	3	0.0
ES212	CoalCCS	1	0.0
ES212	CoalCCS	2	0.0
ES212	CoalCCS	3	0.0
ES212	GasCCGT	1	44.389000083098765
ES212	GasCCGT	2	37.186666897839494
ES212	GasCCGT	3	34.028287385553114
ES212	GasCCS	1	0.0
ES212	GasCCS	2	0.0
ES212	GasCCS	3	0.0
ES212	GasOCGT	1	3.6200000729763167
ES212	GasOCGT	2	3.0982460776153524
ES212	GasOCGT	3	2.8160536699318794
ES212	Lignite	1	2.1688413495812622e-05
ES212	Lignite	2	2.5659040854412846e-05
ES212	Lignite	3	9.064213845733969e-05
ES212	Solar	1	0.0
ES212	Solar	2	0.0
ES212	Solar	3	0.0
ES212	Waste	1	3.6775271663275195e-05
ES212	Waste	2	3.678028831554828e-05
ES212	Waste	3	3.6777860084263444e-05
ES212	Windonshore	1	18.84100003351907
ES212	Windonshore	2	15.082091646187084
ES212	Windonshore	3	9.679549957692243
ES213	Bio	1	81.8
ES213	Bio	2	68.66850613744298
ES213	Bio	3	61.41170695264065
ES213	BioCCS	1	0.0
ES213	BioCCS	2	0.0
ES213	BioCCS	3	0.0
ES213	CoalCCS	1	0.0
ES213	CoalCCS	2	0.0
ES213	CoalCCS	3	0.0
ES213	GasCCGT	1	1746.270001232878
ES213	GasCCGT	2	1462.9291169914359
ES213	GasCCGT	3	1338.6779739152107
ES213	GasCCS	1	0.0
ES213	GasCCS	2	0.0
ES213	GasCCS	3	0.0
ES213	GasOCGT	1	116.29700097822352
ES213	GasOCGT	2	99.53500186856553
ES213	GasOCGT	3	90.46919032176011
ES213	Hydroregulated	1	171.78100061992012
ES213	Hydroregulated	2	171.78100068199197
ES213	Hydroregulated	3	171.7810013239237
ES213	Hydrorun-of-the-river	1	0.0
ES213	Hydrorun-of-the-river	2	0.0
ES213	Hydrorun-of-the-river	3	0.0
ES213	Lignite	1	2.2386950035140074e-05
ES213	Lignite	2	2.624300916156778e-05
ES213	Lignite	3	8.93070680861341e-05
ES213	Solar	1	0.0
ES213	Solar	2	0.0
ES213	Solar	3	0.0
ES213	Waste	1	63.11600365325843
ES213	Waste	2	63.11600366989877
ES213	Waste	3	63.11600375293392
