BetweenNode,AndNode,Period,transmisionInvCap_MW,transmissionInstalledCap_MW,DiscountedInvestmentCost_Euro,transmisionExpectedAnnualVolume_GWh,ExpectedAnnualLosses_GWh
ES416,ES417,2020-2025,0.0003957925440854594,0.0003957925440854594,21.503881128184204,0.0017338401156693304,5.201520347007985e-05
ES416,ES417,2025-2030,0.0005814651927050573,0.000977252902143943,13.878642329891912,0.004695198924308925,0.00014085596772926687
ES416,ES418,2020-2025,7.194505997176748e-06,5853.985326615796,0.24958209465497783,232.7459780216961,6.982379340650884
ES416,ES418,2025-2030,5.993897336262614e-06,5853.98533260486,0.09134731061950316,165.30129075047074,4.959038722514135
ES416,ES424,2020-2025,0.00033739431367394785,0.00033739431367394785,17.545761965919695,0.0013644542056015117,4.093362616804542e-05
ES416,ES424,2025-2030,0.0005346966277134254,0.0008720861067407334,12.215631936184451,0.0037859889582178012,0.00011357966874653427
ES417,ES418,2020-2025,3.937686187782674e-06,1787.4764373487662,0.3022109608401929,2062.6186208049553,61.8785586241489
ES417,ES418,2025-2030,4.8620393532502535e-06,1787.476442205971,0.163931192596915,1723.1930686089984,51.69579205826992
ES417,ES424,2020-2025,0.000206148112536957,0.000206148112536957,7.690137921328387,0.0006543399938025504,1.963019981407653e-05
ES417,ES424,2025-2030,4.419185347079342e-05,0.0002503351313611184,0.7242208140491859,0.0008168930775576724,2.4506792326730415e-05
ES418,ES419,2020-2025,1.0955611287499778e-05,15953.227179149511,0.42792346709389195,976.5060716823441,29.295182150470414
ES418,ES419,2025-2030,1.118322667641237e-05,15953.227190327903,0.19189808285665508,1211.0704059229358,36.33211217768811
ES419,Portugal,2020-2025,0.0,0.0,0.0,0.0,0.0
ES419,Portugal,2025-2030,0.0,0.0,0.0,0.0,0.0
ES421,ES422,2020-2025,2.3445811621058965e-06,1970.0000023445812,0.15380693001207163,1532.677162836971,45.980314885109074
ES421,ES422,2025-2030,3.448156402230882e-06,1970.0000057879029,0.09937373384331849,1265.4466510139157,37.963399530417526
ES421,ES423,2020-2025,2.41829184233211e-07,5514.952867063989,0.011944048105837284,1230.7149574963037,36.92144872488915
ES421,ES423,2025-2030,8.718525374442564e-08,5514.9528671463395,0.0018917332104305266,5426.224453397614,162.7867336019293
ES421,ES521,2020-2025,2.788830443023471e-06,1440.0000027888304,0.14707933855534067,630.0067184551244,18.90020155365373
ES421,ES521,2025-2030,1.7583511039320631e-06,1440.000004542347,0.040738888453778294,935.9353874355656,28.078061623066933
ES421,ES523,2020-2025,1.484004542362527e-06,1787.4764348950846,0.07262907132801011,1048.5898161572172,31.4576944847165
ES421,ES523,2025-2030,2.362913033643259e-06,1787.476437253163,0.05080389595910417,2478.445136689649,74.35335410068959
ES421,ES614,2020-2025,0.00018974939603025843,0.00018974939603025843,15.725152968358179,0.0009677812992310555,2.903343897693161e-05
ES421,ES614,2025-2030,8.735488729295722e-05,0.0002770994486765518,3.180355759839687,0.0014908089946447786,4.472426983934316e-05
ES421,ES616,2020-2025,0.0001766316799069251,0.0001766316799069251,11.313150014387142,0.000780702646384494,2.3421079391534872e-05
ES421,ES616,2025-2030,3.238063429694995e-06,0.0001798649086899317,0.09111173518046618,0.000743905711057401,2.231717133172215e-05
ES421,ES620,2020-2025,2.9816883397870697e-06,3574.9528698038484,0.12510829242753504,889.0038241811519,26.67011472543466
ES421,ES620,2025-2030,3.778788373928828e-06,3574.9528735778026,0.06965470213697487,6099.2870053972165,182.9786101619166
ES422,ES423,2020-2025,0.00011321510514213348,0.00011321510514213348,8.2082940640417,0.0004560687932329716,1.368206379698918e-05
ES422,ES423,2025-2030,4.1420369992632194e-05,0.00015463064048810754,1.319278624264434,0.0006463202548765083,1.9389607646295176e-05
ES422,ES425,2020-2025,7.808369673512061e-06,1966.2240845605497,0.32189135111112055,1262.7663411496976,37.88299023449098
