Node,StorageType,Period,storPWInvCap_MW,storPWInstalledCap_MW,storENInvCap_MWh,storENInstalledCap_MWh,DiscountedInvestmentCostPWEN_EuroPerMWMWh,ExpectedAnnualDischargeVolume_GWh,ExpectedAnnualLossesChargeDischarge_GWh
ES432,Li-Ion_BESS,2025-2030,0.0018060086424663115,0.001871698679480224,0.0036120172849288187,0.003743397358960448,281.29018068810325,0.002175538986547109,0.00010966492004077215
ES511,HydroPumpStorage,2020-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES511,HydroPumpStorage,2025-2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES511,Li-Ion_BESS,2020-2025,6.501326322959266e-05,6.501326322959266e-05,0.00013002652645918532,0.00013002652645918532,29.18264617455302,0.00021274017756802091,1.0723837258477559e-05
ES511,Li-Ion_BESS,2025-2030,91.501194862191,91.5012598730369,183.002389724382,183.0025197460738,14251530.712958526,77.26387311657723,3.894729930563955
ES512,HydroPumpStorage,2020-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES512,HydroPumpStorage,2025-2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES512,Li-Ion_BESS,2020-2025,6.486232448373345e-05,6.486232448373345e-05,0.0001297246489674669,0.0001297246489674669,29.114893968378034,0.00021268686135802884,1.0721149686662162e-05
ES512,Li-Ion_BESS,2025-2030,0.010032406093886047,0.010097266001047874,0.020064812187775914,0.02019453200209575,1562.571328027354,0.009524722175227832,0.00048012374608890805
ES513,HydroPumpStorage,2020-2025,1.937598199219792e-06,1132.0000019375982,1.962408208618113e-08,211855.53200001962,1.5795757993475161,948.0522915986514,200.14437267059293
ES513,HydroPumpStorage,2025-2030,6.891981388796572e-08,1132.0000020041007,2.4691448353075824e-07,211855.5320002617,0.02747802652152013,2406.988114355825,508.14193525268803
ES513,Li-Ion_BESS,2020-2025,6.492249012366111e-05,6.492249012366111e-05,0.00012984498024732222,0.00012984498024732222,29.141900651240174,0.00021323198327888475,1.0748628281133478e-05
ES513,Li-Ion_BESS,2025-2030,0.002842062274715378,0.00290698234751686,0.005684124549432867,0.00581396469503372,442.6580205565303,0.0031240320052600746,0.00015747671097798645
ES514,HydroPumpStorage,2020-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES514,HydroPumpStorage,2025-2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES514,Li-Ion_BESS,2020-2025,6.494364001369786e-05,6.494364001369786e-05,0.00012988728002739572,0.00012988728002739572,29.15139424880647,0.00021367559352198,1.0770989858992643e-05
ES514,Li-Ion_BESS,2025-2030,0.002771860310891737,0.0028368015335829273,0.00554372062178522,0.005673603067165855,431.7238961983643,0.0030965401215708207,0.00015609089562200376
ES521,HydroPumpStorage,2020-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES521,HydroPumpStorage,2025-2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES521,Li-Ion_BESS,2020-2025,6.640593532839153e-05,6.640593532839153e-05,0.00013281187065678307,0.00013281187065678307,29.807777956554087,0.00021813895170650502,1.0995979546964079e-05
