Timestep,Import_FR_MW,Import_PT_MW
632,5870.808390264866,-1531.938434851405
633,5870.808390264866,-1531.938434851405
634,-2456.4969928957944,495.70100940041266
635,-2456.4969928957944,495.70100940041266
636,-7729.628619677091,1203.5096788493229
637,-7729.628619677091,1203.5096788493229
638,-9652.894218072686,3424.0745828489435
639,-9652.894218072686,3424.0745828489435
640,-9577.272453666477,693.11880860583
641,-9577.272453666477,693.11880860583
642,-1152.8386525056776,-3081.0505057239952
643,-1152.8386525056776,-3081.0505057239952
644,9652.894218072686,-613.715212086523
645,9652.894218072686,-613.715212086523
646,8473.825547157005,-4281.929381144424
647,8473.825547157005,-4281.929381144424
648,9652.894218072686,-3908.6539362787607
649,9652.894218072686,-3908.6539362787607
650,9652.894218072686,-3865.7943433402397
651,9652.894218072686,-3865.7943433402397
652,9652.894218072686,-3432.61635749792
653,9652.894218072686,-3432.61635749792
654,9652.894218072686,-2407.5403019792884
655,9652.894218072686,-2407.5403019792884
656,-479.4529964182457,-1962.876758790053
657,-479.4529964182457,-1962.876758790053
658,-8515.964236583424,481.3299991776912
659,-8515.964236583424,481.3299991776912
660,-9652.894218072686,1013.9572418896769
661,-9652.894218072686,1013.9572418896769
662,-9609.589598686938,-206.23457723390857
663,-9609.589598686938,-206.23457723390857
664,-5542.073327113736,-2798.6647777142152
665,-5542.073327113736,-2798.6647777142152
666,3615.57022382773,-3530.377101321983
667,3615.57022382773,-3530.377101321983
668,9652.894218072686,-5017.306022191515
669,9652.894218072686,-5017.306022191515
670,9652.894218072686,-1927.1429628226342
671,9652.894218072686,-1927.1429628226342
672,9652.894218072686,-3111.3887322173814
673,9652.894218072686,-3111.3887322173814
674,9652.894218072686,-4340.0025755999595
675,9652.894218072686,-4340.0025755999595
676,8644.59085026986,-4289.584169729855
677,8644.59085026986,-4289.584169729855
678,7124.889710562922,-2927.405579897275
679,7124.889710562922,-2927.405579897275
680,1798.546720084555,-108.56587119065625
681,1798.546720084555,-108.56587119065625
682,908.3104206750286,2189.9726873461677
683,908.3104206750286,2189.9726873461677
684,-2932.44877755543,1968.610643484497
685,-2932.44877755543,1968.610643484497
686,-8059.196859142068,633.0543089986386
687,-8059.196859142068,633.0543089986386
688,-3718.51409162643,-689.714843012518
689,-3718.51409162643,-689.714843012518
690,9652.894218072686,-3747.4256763472185
691,9652.894218072686,-3747.4256763472185
692,9652.894218072686,-5420.532172205603
693,9652.894218072686,-5420.532172205603
694,9652.894218072686,-2210.8816149901595
695,9652.894218072686,-2210.8816149901595
696,9652.894218072686,-1801.1417745373274
697,9652.894218072686,-1801.1417745373274
698,9652.894218072686,-4415.3704293552655
699,9652.894218072686,-4415.3704293552655
700,9652.894218072686,-4351.565567319123
701,9652.894218072686,-4351.565567319123
702,7602.794225892859,-3148.989009976025
703,7602.794225892859,-3148.989009976025
704,4029.3774749106205,-332.97549429037645
705,4029.3774749106205,-332.97549429037645
706,6517.620063675142,-1073.322142441937
707,6517.620063675142,-1073.322142441937
708,1466.0432472226958,-595.9135130445775
709,1466.0432472226958,-595.9135130445775
710,-9084.40766879478,1212.8243680087817
711,-9084.40766879478,1212.8243680087817
712,-3186.8160975566607,1682.1934777083334
713,-3186.8160975566607,1682.1934777083334
