Timestep,Hydro|Reservoir_FR_0,Hydro|Reservoir_ES_0,Hydro|Pumped Storage_ES_0,Hydro|Pumped Storage_FR_0,Battery|Lithium-Ion_FR_0,Battery|Lithium-Ion_PT_0
112,2.5072940000000005e6,5.215862784741331e6,0.0,0.0,0.0,0.0
113,2.5110315000000005e6,5.219867698093817e6,0.0,0.0,0.0,0.0
114,2.5147690000000005e6,5.223872611446302e6,0.0,0.0,0.0,0.0
115,2.5182890000000005e6,5.228924791968992e6,0.0,0.0,0.0,0.0
116,2.5218090000000005e6,5.233976972491682e6,0.0,0.0,0.0,0.0
117,2.5245195000000005e6,5.23876377092506e6,0.0,0.0,0.0,0.0
118,2.5272300000000005e6,5.243550569358437e6,0.0,0.0,0.0,0.0
119,2.5282225000000005e6,5.246404666921759e6,0.0,0.0,0.0,0.0
120,2.5292150000000005e6,5.24925876448508e6,0.0,0.0,0.0,0.0
121,2.5300825000000005e6,5.250701624582809e6,0.0,0.0,0.0,0.0
122,2.5309500000000005e6,5.252144484680539e6,0.0,0.0,0.0,0.0
123,2.5316585000000005e6,5.253479455798034e6,0.0,0.0,0.0,0.0
124,2.5323670000000005e6,5.254814426915529e6,0.0,0.0,0.0,0.0
125,2.5337990000000005e6,5.257181163912965e6,0.0,0.0,0.0,0.0
126,2.5352310000000005e6,5.259547900910401e6,0.0,0.0,0.0,0.0
127,2.5380860000000005e6,5.2638504390359465e6,0.0,0.0,0.0,0.0
128,2.5409410000000005e6,5.268152977161491e6,0.0,0.0,0.0,0.0
129,2.5449985000000005e6,5.273667716185644e6,0.0,0.0,0.0,0.0
130,2.5490560000000005e6,5.279182455209798e6,0.0,0.0,0.0,0.0
131,2.5524670000000005e6,5.285768643416967e6,0.0,0.0,0.0,0.0
132,2.5558780000000005e6,5.292354831624135e6,0.0,0.0,0.0,0.0
133,2.5586195000000005e6,5.2983879337947015e6,0.0,0.0,0.0,0.0
134,2.5613610000000005e6,5.304421035965268e6,0.0,0.0,0.0,0.0
135,2.5633055000000005e6,5.309781382138396e6,0.0,0.0,0.0,0.0
136,2.5652500000000005e6,5.315141728311525e6,0.0,0.0,0.0,0.0
137,2.5670125000000005e6,5.319149741922064e6,0.0,0.0,0.0,0.0
138,2.5687750000000005e6,5.323157755532602e6,0.0,0.0,0.0,0.0
139,2.5701350000000005e6,5.327879448546873e6,0.0,0.0,0.0,0.0
140,2.5714950000000005e6,5.332601141561144e6,0.0,0.0,0.0,0.0
141,2.5725360000000005e6,5.336241464566631e6,0.0,0.0,0.0,0.0
142,2.5735770000000005e6,5.339881787572118e6,0.0,0.0,0.0,0.0
143,2.5746020000000005e6,5.3414616790757775e6,0.0,0.0,0.0,0.0
144,2.5756270000000005e6,5.343041570579437e6,0.0,0.0,0.0,0.0
145,2.5766580000000005e6,5.344055975014282e6,0.0,0.0,0.0,0.0
146,2.5776890000000005e6,5.345070379449127e6,0.0,0.0,0.0,0.0
147,2.5782270000000005e6,5.346078583367867e6,0.0,0.0,0.0,0.0
148,2.5787650000000005e6,5.347086787286608e6,0.0,0.0,0.0,0.0
149,2.5799155000000005e6,5.348744805293195e6,0.0,0.0,0.0,0.0
150,2.5810660000000005e6,5.350402823299782e6,0.0,0.0,0.0,0.0
151,2.5830750000000005e6,5.353282963030746e6,0.0,0.0,0.0,0.0
152,2.5850840000000005e6,5.35616310276171e6,0.0,0.0,0.0,0.0
153,2.5866410000000005e6,5.360363952423127e6,0.0,0.0,0.0,0.0
154,2.5881980000000005e6,5.364564802084544e6,0.0,0.0,0.0,0.0
155,2.5900515000000005e6,5.368912603977659e6,0.0,0.0,0.0,0.0
156,2.5919050000000005e6,5.373260405870774e6,0.0,0.0,0.0,0.0
157,2.5934780000000005e6,5.376926150992293e6,0.0,0.0,0.0,0.0
158,2.5950510000000005e6,5.380591896113813e6,0.0,0.0,0.0,0.0
159,2.5965385000000005e6,5.383630149005465e6,0.0,0.0,0.0,0.0
160,2.5980260000000005e6,5.386668401897117e6,0.0,0.0,0.0,0.0
161,2.5997445000000005e6,5.388810060159925e6,0.0,0.0,0.0,0.0
