Timestep,Hydro|Reservoir_FR_0,Hydro|Reservoir_ES_0,Hydro|Pumped Storage_ES_0,Hydro|Pumped Storage_FR_0,Battery|Lithium-Ion_FR_0,Battery|Lithium-Ion_PT_0
146,6.871797006831601e6,4.822291858995074e6,0.0,0.0,0.0,0.0
147,6.878413438362614e6,4.819097817325953e6,0.0,0.0,0.0,0.0
148,6.885029869893627e6,4.815903775656833e6,0.0,0.0,0.0,0.0
149,6.89413276896026e6,4.817406455866328e6,0.0,0.0,0.0,0.0
150,6.903235668026892e6,4.818909136075824e6,0.0,0.0,0.0,0.0
151,6.914009473820363e6,4.820411816285319e6,0.0,0.0,0.0,0.0
152,6.924783279613835e6,4.821914496494814e6,0.0,0.0,0.0,0.0
153,6.9353031170301605e6,4.823417176704309e6,0.0,0.0,0.0,0.0
154,6.945822954446486e6,4.824919856913804e6,0.0,0.0,0.0,0.0
155,6.955942307912681e6,4.826422537123299e6,0.0,0.0,0.0,0.0
156,6.966061661378877e6,4.827925217332794e6,0.0,0.0,0.0,0.0
157,6.975788664738049e6,4.829427897542289e6,0.0,0.0,0.0,0.0
158,6.98551566809722e6,4.830930577751785e6,0.0,0.0,0.0,0.0
159,6.995110316904857e6,4.83243325796128e6,0.0,0.0,0.0,0.0
160,7.004704965712493e6,4.833935938170775e6,0.0,0.0,0.0,0.0
161,7.014420963305147e6,4.83543861838027e6,0.0,0.0,0.0,0.0
162,7.024136960897801e6,4.836941298589765e6,0.0,0.0,0.0,0.0
163,7.033086524030266e6,4.83844397879926e6,0.0,0.0,0.0,0.0
164,7.042036087162731e6,4.839946659008755e6,0.0,0.0,0.0,0.0
165,7.050344164480889e6,4.8414493392182505e6,0.0,0.0,0.0,0.0
166,7.058652241799046e6,4.842952019427746e6,0.0,0.0,0.0,0.0
167,7.064845194478943e6,4.844454699637241e6,0.0,0.0,0.0,0.0
168,7.07103814715884e6,4.845957379846736e6,0.0,0.0,0.0,0.0
169,7.071108723837504e6,4.8450727692932645e6,0.0,0.0,0.0,0.0
170,7.071179300516168e6,4.844188158739793e6,0.0,0.0,0.0,0.0
171,7.069545975897571e6,4.844546260548544e6,0.0,0.0,0.0,0.0
172,7.0679126512789745e6,4.844904362357295e6,0.0,0.0,0.0,0.0
173,7.075868407887045e6,4.846192508125031e6,0.0,0.0,0.0,0.0
174,7.083824164495116e6,4.847480653892767e6,0.0,0.0,0.0,0.0
175,7.093338767202792e6,4.848815467123903e6,0.0,0.0,0.0,0.0
176,7.102853369910467e6,4.850150280355041e6,0.0,0.0,0.0,0.0
177,7.112576164259691e6,4.8514850935861785e6,0.0,0.0,0.0,0.0
178,7.122298958608913e6,4.852819906817315e6,0.0,0.0,0.0,0.0
179,7.131644569710689e6,4.854154720048452e6,0.0,0.0,0.0,0.0
180,7.140990180812464e6,4.855489533279589e6,0.0,0.0,0.0,0.0
181,7.149922952629332e6,4.856824346510727e6,0.0,0.0,0.0,0.0
182,7.158855724446201e6,4.858159159741864e6,0.0,0.0,0.0,0.0
183,7.167545365747137e6,4.859493972973e6,0.0,0.0,0.0,0.0
184,7.176235007048073e6,4.860828786204138e6,0.0,0.0,0.0,0.0
185,7.18517073437844e6,4.862163599435275e6,0.0,0.0,0.0,0.0
186,7.194106461708806e6,4.863498412666412e6,0.0,0.0,0.0,0.0
187,7.202536599953032e6,4.857892255897549e6,0.0,0.0,0.0,0.0
188,7.210966738197258e6,4.852286099128686e6,0.0,0.0,0.0,0.0
189,7.218767409753628e6,4.846679942359823e6,0.0,0.0,0.0,0.0
190,7.226568081309998e6,4.84107378559096e6,0.0,0.0,0.0,0.0
191,7.232522196185415e6,4.835467628822097e6,0.0,0.0,0.0,0.0
192,7.238476311060831e6,4.8298614720532335e6,0.0,0.0,0.0,0.0
193,7.243758363372043e6,4.82425531528437e6,0.0,0.0,0.0,0.0
194,7.2490404156832555e6,4.818649158515507e6,0.0,0.0,0.0,0.0
195,7.254260961186105e6,4.813043001746644e6,0.0,0.0,0.0,0.0
196,7.259481506688954e6,4.807436844977781e6,0.0,0.0,0.0,0.0
197,7.267117472347515e6,4.801830688208918e6,0.0,0.0,0.0,0.0
198,7.274753438006074e6,4.796224531440055e6,0.0,0.0,0.0,0.0
199,7.28440002526447e6,4.793914526455984e6,0.0,0.0,0.0,0.0
200,7.294046612522866e6,4.791604521471914e6,0.0,0.0,0.0,0.0
201,7.303912907326508e6,4.792939334703051e6,0.0,0.0,0.0,0.0
202,7.313779202130151e6,4.794274147934188e6,0.0,0.0,0.0,0.0
203,7.323381108103666e6,4.795608961165326e6,0.0,0.0,0.0,0.0
204,7.332983014077182e6,4.796943774396462e6,0.0,0.0,0.0,0.0
205,7.342279442206979e6,4.798278587627599e6,0.0,0.0,0.0,0.0
206,7.351575870336776e6,4.799613400858737e6,0.0,0.0,0.0,0.0
207,7.36068889325102e6,4.800948214089874e6,0.0,0.0,0.0,0.0
208,7.369801916165264e6,4.802283027321011e6,0.0,0.0,0.0,0.0
209,7.379678848696815e6,4.8036178405521475e6,0.0,0.0,0.0,0.0
210,7.389555781228365e6,4.804952653783285e6,0.0,0.0,0.0,0.0
211,7.376604499302728e6,4.800989653262733e6,0.0,0.0,0.0,0.0
212,7.36365321737709e6,4.797026652742181e6,0.0,0.0,0.0,0.0
213,7.373824543228211e6,4.791420495973318e6,0.0,0.0,0.0,0.0
214,7.383995869079332e6,4.785814339204455e6,0.0,0.0,0.0,0.0
215,7.392334677451842e6,4.7835674791188445e6,0.0,0.0,0.0,0.0
216,7.400673485824353e6,4.781320619033233e6,0.0,0.0,0.0,0.0
217,7.408100747733163e6,4.77571446226437e6,0.0,0.0,0.0,0.0
218,7.415528009641973e6,4.770108305495507e6,0.0,0.0,0.0,0.0
219,7.422846368510371e6,4.764548481007736e6,0.0,0.0,0.0,0.0
220,7.430164727378768e6,4.758988656519964e6,0.0,0.0,0.0,0.0
221,7.437504854530655e6,4.755258808511728e6,0.0,0.0,0.0,0.0
222,7.444844981682541e6,4.751528960503492e6,0.0,0.0,0.0,0.0
223,7.454666661045463e6,4.750303825711757e6,0.0,0.0,0.0,0.0
224,7.464488340408385e6,4.749078690920023e6,0.0,0.0,0.0,0.0
225,7.474788760416462e6,4.75041350415116e6,0.0,0.0,0.0,0.0
226,7.485089180424539e6,4.7517483173822975e6,0.0,0.0,0.0,0.0
227,7.495248719150393e6,4.753083130613435e6,0.0,0.0,0.0,0.0
228,7.505408257876247e6,4.754417943844572e6,0.0,0.0,0.0,0.0
229,7.515311268205296e6,4.755752757075708e6,0.0,0.0,0.0,0.0
230,7.525214278534344e6,4.757087570306846e6,0.0,0.0,0.0,0.0
231,7.535365550743189e6,4.7584223835379835e6,0.0,0.0,0.0,0.0
232,7.545516822952032e6,4.75975719676912e6,0.0,0.0,0.0,0.0
233,7.553448789050472e6,4.761092010000257e6,0.0,0.0,0.0,0.0
234,7.561380755148912e6,4.762426823231394e6,0.0,0.0,0.0,0.0
235,7.571835539998049e6,4.759628212476913e6,0.0,0.0,0.0,0.0
236,7.582290324847185e6,4.756829601722431e6,0.0,0.0,0.0,0.0
237,7.592426472290104e6,4.751223444953568e6,0.0,0.0,0.0,0.0
238,7.602562619733023e6,4.745617288184705e6,0.0,0.0,0.0,0.0
239,7.611217601241566e6,4.740011131415842e6,0.0,0.0,0.0,0.0
240,7.619872582750109e6,4.734404974646979e6,0.0,0.0,0.0,0.0
241,7.6278230117056845e6,4.728798817878116e6,0.0,0.0,0.0,0.0
242,7.63577344066126e6,4.723192661109253e6,0.0,0.0,0.0,0.0
243,7.643334957044328e6,4.718291520101297e6,0.0,0.0,0.0,0.0
244,7.650896473427396e6,4.713390379093341e6,0.0,0.0,0.0,0.0
