Timestep,Hydro|Reservoir_FR_0,Hydro|Reservoir_ES_0,Hydro|Pumped Storage_ES_0,Hydro|Pumped Storage_FR_0,Battery|Lithium-Ion_FR_0,Battery|Lithium-Ion_PT_0
67,2.276199584070377e6,5.097918427539015e6,0.0,0.0,0.0,0.0
68,2.27633675157928e6,5.100536905490331e6,0.0,0.0,0.0,0.0
69,2.27055691157928e6,5.103815738406873e6,0.0,0.0,0.0,0.0
70,2.26477707157928e6,5.107094571323415e6,0.0,0.0,0.0,0.0
71,2.26628457157928e6,5.108634779523999e6,0.0,0.0,0.0,0.0
72,2.26779207157928e6,5.110174987724584e6,0.0,0.0,0.0,0.0
73,2.267540820347699e6,5.110974854302182e6,0.0,0.0,0.0,0.0
74,2.267289569116118e6,5.11177472087978e6,0.0,0.0,0.0,0.0
75,2.2646433054651925e6,5.112540484618798e6,0.0,0.0,0.0,0.0
76,2.2619970418142676e6,5.113306248357817e6,0.0,0.0,0.0,0.0
77,2.257234297983559e6,5.114202842986659e6,0.0,0.0,0.0,0.0
78,2.2524715541528505e6,5.115099437615502e6,0.0,0.0,0.0,0.0
79,2.24731165668993e6,5.116386044707375e6,0.0,0.0,0.0,0.0
80,2.2421517592270095e6,5.117672651799248e6,0.0,0.0,0.0,0.0
81,2.2431497592270095e6,5.119408176257152e6,0.0,0.0,0.0,0.0
82,2.2441477592270095e6,5.121143700715058e6,0.0,0.0,0.0,0.0
83,2.2455192592270095e6,5.12352965931242e6,0.0,0.0,0.0,0.0
84,2.2468907592270095e6,5.125915617909783e6,0.0,0.0,0.0,0.0
85,2.2472442592270095e6,5.128344980119883e6,0.0,0.0,0.0,0.0
86,2.2475977592270095e6,5.130774342329984e6,0.0,0.0,0.0,0.0
87,2.2484167592270095e6,5.132049788492867e6,0.0,0.0,0.0,0.0
88,2.2492357592270095e6,5.13332523465575e6,0.0,0.0,0.0,0.0
89,2.2505317592270095e6,5.13488342435304e6,0.0,0.0,0.0,0.0
90,2.2518277592270095e6,5.13644161405033e6,0.0,0.0,0.0,0.0
91,2.2536452592270095e6,5.140357239970897e6,0.0,0.0,0.0,0.0
92,2.2554627592270095e6,5.144272865891465e6,0.0,0.0,0.0,0.0
93,2.2577932592270095e6,5.149508581690875e6,0.0,0.0,0.0,0.0
94,2.2601237592270095e6,5.154744297490285e6,0.0,0.0,0.0,0.0
95,2.2523309192270096e6,5.157516548241015e6,0.0,0.0,0.0,0.0
96,2.2445380792270093e6,5.160288798991744e6,0.0,0.0,0.0,0.0
97,2.2451190792270093e6,5.161371409103749e6,0.0,0.0,0.0,0.0
98,2.2457000792270093e6,5.162454019215754e6,0.0,0.0,0.0,0.0
99,2.2409410981613384e6,5.163500666334348e6,0.0,0.0,0.0,0.0
100,2.2361821170956674e6,5.164547313452941e6,0.0,0.0,0.0,0.0
101,2.228493277095667e6,5.166667889960992e6,0.0,0.0,0.0,0.0
102,2.2208044370956672e6,5.168788466469043e6,0.0,0.0,0.0,0.0
103,2.2230439370956672e6,5.173223075587634e6,0.0,0.0,0.0,0.0
104,2.2252834370956672e6,5.177657684706224e6,0.0,0.0,0.0,0.0
105,2.2276119370956672e6,5.1834477266454585e6,0.0,0.0,0.0,0.0
106,2.2299404370956672e6,5.189237768584692e6,0.0,0.0,0.0,0.0
107,2.2328604370956672e6,5.194970765775756e6,0.0,0.0,0.0,0.0
108,2.2357804370956672e6,5.20070376296682e6,0.0,0.0,0.0,0.0
109,2.2382189370956672e6,5.204744019261107e6,0.0,0.0,0.0,0.0
110,2.2406574370956672e6,5.208784275555393e6,0.0,0.0,0.0,0.0
111,2.2429174370956672e6,5.212323530148362e6,0.0,0.0,0.0,0.0
112,2.2451774370956672e6,5.215862784741331e6,0.0,0.0,0.0,0.0
113,2.2401275970956674e6,5.219867698093817e6,0.0,0.0,0.0,0.0
114,2.235077757095667e6,5.223872611446302e6,0.0,0.0,0.0,0.0
115,2.2298104170956668e6,5.228924791968992e6,0.0,0.0,0.0,0.0
116,2.224543077095667e6,5.233976972491682e6,0.0,0.0,0.0,0.0
117,2.218466237095667e6,5.23876377092506e6,0.0,0.0,0.0,0.0
118,2.2123893970956667e6,5.243550569358437e6,0.0,0.0,0.0,0.0
119,2.2045945570956664e6,5.246404666921759e6,0.0,0.0,0.0,0.0
120,2.1967997170956666e6,5.24925876448508e6,0.0,0.0,0.0,0.0
121,2.1888798770956667e6,5.250701624582809e6,0.0,0.0,0.0,0.0
122,2.1809600370956664e6,5.252144484680539e6,0.0,0.0,0.0,0.0
123,2.172881197095666e6,5.253479455798034e6,0.0,0.0,0.0,0.0
124,2.164802357095666e6,5.254814426915529e6,0.0,0.0,0.0,0.0
125,2.1574470170956664e6,5.257181163912965e6,0.0,0.0,0.0,0.0
126,2.150091677095666e6,5.259547900910401e6,0.0,0.0,0.0,0.0
127,2.1441593370956657e6,5.2638504390359465e6,0.0,0.0,0.0,0.0
128,2.138226997095666e6,5.268152977161491e6,0.0,0.0,0.0,0.0
129,2.142284497095666e6,5.273667716185644e6,0.0,0.0,0.0,0.0
130,2.146341997095666e6,5.279182455209798e6,0.0,0.0,0.0,0.0
131,2.149752997095666e6,5.285768643416967e6,0.0,0.0,0.0,0.0
132,2.153163997095666e6,5.292354831624135e6,0.0,0.0,0.0,0.0
133,2.155905497095666e6,5.2983879337947015e6,0.0,0.0,0.0,0.0
