Timestep,a_0,a_1,b
4,-17.47504910288892,-23.822342877491632,2.508036849682742e10
4,-21.15760312156834,-24.006384916208525,2.5094596749916763e10
4,-19.92865921298464,-24.045234025938374,2.5091251074764603e10
4,-21.73542408304059,-24.167809320865327,2.5097588625670635e10
4,-18.73111825590582,-24.260623765437092,2.5089138582240246e10
4,-23.748871104181067,-24.252864383927026,2.509909344996794e10
4,-19.346835936883917,-24.265217415102647,2.509123733564298e10
4,-20.733389276403223,-24.2630457913693,2.509533713356763e10
4,-18.303856987442845,-24.262159129585065,2.5087959339808083e10
4,-19.448512936852737,-24.248044670956443,2.5091107918500595e10
4,-23.43340668356838,-24.152994903554646,2.5100255962436066e10
4,-21.08492452958448,-24.216406658827186,2.509460387744974e10
4,-20.967495557401836,-24.24374775603463,2.5095677693987827e10
4,-18.051922469970393,-24.243909139058182,2.508655202729569e10
4,-22.613839507338962,-24.17915772124968,2.50973083546578e10
4,-19.114409047271657,-24.18995003703749,2.5087761839631203e10
4,-24.144362104947213,-24.21623055217261,2.5106118197442814e10
4,-20.419480757918862,-24.219453645787116,2.5096344834896523e10
4,-18.36250820390881,-24.21957801027334,2.5089886149341892e10
4,-22.91311962232165,-24.21937394825479,2.5103150366490402e10
4,-19.985437313848823,-24.22129876683529,2.50952032292685e10
4,-18.960505533099443,-24.221863656822286,2.509198225367451e10
4,-21.693457818062107,-24.2215509098397,2.509982959400061e10
4,-18.344555024640805,-24.222222489610463,2.5089991191012844e10
4,-21.617518791573954,-24.22213275486307,2.5099756190540874e10
4,-18.430418517505444,-24.225535680256357,2.509042065152072e10
5,-30.697037351981166,-29.561992161671416,2.3240238359513344e10
5,-15.275153546881171,-28.790625129046944,2.311123818594871e10
5,0.0,-24.420911830070214,2.365628100737587e10
5,-22.588628196524237,-24.378949425127786,2.3641574539838634e10
5,-24.26575925596813,-24.420911830070214,2.3785166183881382e10
5,0.0,-16.11504433073369,2.4522188700682472e10
5,-22.812420986442074,-25.254979449758707,2.4705070387487076e10
5,-18.218883878643567,-24.692937883674723,2.4832324639949028e10
5,-24.529269235765646,-24.385491355443932,2.4852247346269024e10
5,-19.372062042341792,-24.385360180947874,2.4836315417320473e10
5,-17.151766093046252,-24.467330820562,2.4828004716857964e10
5,-19.034906154255065,-24.3904753530474,2.4835186243775444e10
5,-20.237261021305518,-24.594377257169075,2.4844073283514484e10
5,-16.953878461989337,-24.387443489503518,2.4836642738088795e10
5,-24.26575925596813,-24.254968919644284,2.4883258351768024e10
5,-16.404118581650604,-24.515194540960113,2.484487380057854e10
5,-20.669350402899372,-24.39111547870115,2.48683497739018e10
5,-19.886812174201204,-24.43984788983802,2.485531375554029e10
5,-22.060702314951673,-23.382643423669798,2.4849770357916103e10
5,-20.8768626348406,-23.569384257720806,2.4850750611279858e10
5,-24.40507757132965,-23.513177853322595,2.48974245743294e10
5,-15.262379040569034,-23.52932956742104,2.4867733842433197e10
5,-22.061253498284444,-23.52726467997465,2.489216707319892e10
5,-20.83322607492325,-23.578236810296975,2.4888795094008965e10
5,-18.04477140770769,-23.607131415015843,2.48798397703556e10
5,-20.412234378405824,-23.6526775114598,2.488831887415336e10
5,-24.24452842723846,-24.26575925596813,2.491631919863268e10
5,-22.606581516168276,-24.26036676716042,2.491185587839307e10
5,-21.319196098160784,-24.256575355337905,2.4907972592017902e10
5,-21.250684279184892,-24.245835553799758,2.4908702608717167e10
5,-18.213225948650354,-24.25364480004331,2.489919304333043e10
5,-22.130996534292137,-24.257156614281747,2.4911844748325184e10
5,-22.784551672106097,-24.258098073085122,2.4913864847405315e10
5,-24.14916087643516,-23.95713112394963,2.4922751691477947e10
5,-17.214664017784557,-23.81708422282479,2.490344880025169e10
5,-21.15760312156834,-24.006384916208525,2.491877644755232e10
5,-19.92865921298465,-24.045234025938363,2.4915240776230537e10
5,-21.7354240830406,-24.167809320865327,2.4921875620568806e10
5,-18.56611037105589,-24.265721487194956,2.491246459724395e10
5,-23.74887110418106,-24.252864383927026,2.492443436002711e10
5,-20.49190010009837,-24.26447810936723,2.4919016276753674e10
5,-21.08757340165033,-24.260945058305662,2.4920159486343815e10
5,-17.765351396424997,-24.26158839879328,2.4909931308730858e10
5,-19.448512936852733,-24.24804467095645,2.4915206970297348e10
5,-23.43340668356838,-24.152994903554646,2.492535851113172e10
5,-21.821246192539526,-24.188859491135112,2.4920257757417206e10
5,-22.691529090126906,-24.16860022520394,2.49227142725238e10
5,-17.997702446743713,-24.207379926130145,2.4909212305682953e10
5,-22.613839507338973,-24.179157721249688,2.4922655444791397e10
5,-20.752245394712652,-24.164386199701614,2.491671532618811e10
5,-24.144362104947213,-24.21623055217261,2.493114477060548e10
5,-20.41948075791886,-24.219453645787116,2.49207254586007e10
5,-17.67942895144498,-24.219619309220224,2.4911650146355103e10
5,-22.91311962232165,-24.21937394825479,2.492805666325754e10
5,-19.985437313848823,-24.221298766835297,2.4919576318686893e10
5,-18.835253563809268,-24.221932689302932,2.4915803975313972e10
5,-21.693457818062107,-24.221550909839678,2.49246182473572e10
5,-17.915981300292,-24.22243263748255,2.4912701232935673e10
5,-21.596570094611707,-24.222293263835052,2.492446469633046e10
5,-18.310584449332314,-24.22586218857441,2.4914197889285286e10
6,-30.697037351981166,-29.561992161671416,2.3096315631558884e10
6,-17.384272409947073,-28.790625129046944,2.2951986515501427e10
6,0.0,-24.420911830070214,2.3508414891992188e10
6,-22.588628196524237,-24.378949425127793,2.3463343747545452e10
6,-24.26575925596813,-24.420911830070214,2.3619224506599968e10
