Timestep,a_0,a_1,b
3,-4.1010680982090139679,-32.159008372441725498,4736981900.6421165466
3,-15.429815985243344301,-21.810926103515274832,4942409743.23595047
3,-2.0797131658536867072,-29.673919302164321721,4786679807.0650005341
3,-6.548025668839908775,-21.811379886094524494,4847400111.4017372131
3,-9.6481870425087166154,-21.818926145805452421,4890348380.3739929199
3,-12.632550552016356349,-29.608628292243704294,4949126502.9270677567
3,-15.439666068303090185,-50.910795789030551362,5050504833.7172403336
3,-11.243128636143838506,-27.909085262167550923,4931932488.8888177872
3,-8.3712096187853735074,-41.419012193779970232,5025639308.5643615723
3,-10.87314022477636577,-42.580363274316376021,5062453663.3703260422
3,-6.554332825600021728,-41.601263397216690976,5005321298.8539361954
3,-8.1805489254863630322,-40.781699034577172824,5028181422.736038208
3,-13.965909490516422053,-43.217287598437891916,5104390851.8313264847
3,-7.3233405701241158781,-40.047814414293270602,5015454414.3486919403
3,-12.481988247321975649,-34.840297020940404593,5062498289.0237360001
3,-13.29366219603241106,-28.19532240260432232,5035867081.2245588303
3,-14.541018454152270678,-44.027363536549948719,5112968185.5753297806
3,-12.834131181164043056,-37.894694956317749757,5078182261.9920511246
3,-10.233905175554701472,-35.557834510259091587,5044521532.5093679428
3,-14.113623354010748301,-45.477291620176316655,5118361916.7992048264
3,-13.904272837402917418,-44.560739935000363232,5122550245.7196073532
3,-12.860190780426647095,-43.141112890786772027,5107175475.3450984955
3,-12.142437225941600687,-43.990754004349341244,5105801482.0920410156
3,-11.534606067420838826,-45.120094156603123281,5106696748.2434844971
3,-7.432457860687825324,-40.167651959516419424,5034749434.5263538361
3,-7.4391827471960709772,-33.217410548704130235,5008971353.0217313766
3,-14.628266567617286498,-39.142332548668484549,5120693761.9889783859
3,-7.6413054040635781661,-30.860202684622954905,5004070707.7456073761
3,-14.268358916708750783,-38.342123473409820633,5114750755.1079359055
3,-14.506883920803327115,-34.602745478449186578,5098110460.0045070648
3,-13.874828879867369125,-41.3858990904953572,5121769489.9989738464
3,-13.200560975368658134,-38.574489878334745185,5106297353.6244897842
3,-11.433427543945169802,-38.296466117440552068,5087738731.4003734589
3,-15.226957151646846711,-44.094446062333865655,5152724173.1031732559
3,-7.9151401368313250018,-44.907120313436038828,5072214853.2189302444
3,-10.503861362344757424,-42.529376594245491106,5097397580.0788097382
3,-11.279732224698287624,-44.136790046543033839,5118949488.1621141434
3,-11.944670888081059701,-44.22493256861595512,5128210352.3602352142
3,-7.3955057073198311457,-42.888670321335915503,5067739418.5716810226
3,-6.8427594818909414087,-40.040276020470706442,5051737388.7890796661
3,-14.420724871227383446,-40.774686513714023306,5143891515.0198173523
3,-7.9006445439233266015,-38.738133044314757569,5063291225.2605781555
3,-13.662674149299542492,-40.207452780980489138,5135975225.0715351105
3,-14.928780633040954484,-44.630699031272335731,5169367192.4213275909
3,-9.6397602050257749084,-39.170801273644606511,5089422769.8147954941
3,-11.42292858254528376,-44.677612480340251011,5136082724.916384697
3,-7.6706068819034713968,-43.732247348894944139,5087239566.1705827713
3,-13.179291604737109367,-44.572986114642020539,5155835242.1051683426
3,-12.095374699884377634,-44.398721363676003193,5144501419.2560577393
3,-10.450997769896819278,-44.272112345475363782,5127005222.6234588623
3,-13.967738290088895781,-44.479352125939108475,5163462228.5256509781
3,-14.377086703500594922,-44.522959757765825373,5166845886.5144510269
3,-14.649514322582884773,-44.561701743825992139,5168780689.7178649902
3,-12.922703705804067909,-44.431610866946073202,5154211459.3718986511
3,-11.861219091874056986,-44.386312875888165763,5143583250.3917331696
