Timestep,Hydro|Reservoir_FR_0,Hydro|Reservoir_ES_0,Hydro|Pumped Storage_ES_0,Hydro|Pumped Storage_FR_0,Battery|Lithium-Ion_FR_0,Battery|Lithium-Ion_PT_0
152,2.5850840000000005e6,5.15111845584326e6,0.0,0.0,0.0,0.0
153,2.5866410000000005e6,5.152621136052755e6,0.0,0.0,0.0,0.0
154,2.5881980000000005e6,5.15412381626225e6,0.0,0.0,0.0,0.0
155,2.5900515000000005e6,5.155626496471745e6,0.0,0.0,0.0,0.0
156,2.5919050000000005e6,5.15712917668124e6,0.0,0.0,0.0,0.0
157,2.5934780000000005e6,5.158631856890735e6,0.0,0.0,0.0,0.0
158,2.5950510000000005e6,5.16013453710023e6,0.0,0.0,0.0,0.0
159,2.5965385000000005e6,5.1616372173097255e6,0.0,0.0,0.0,0.0
160,2.5980260000000005e6,5.163139897519221e6,0.0,0.0,0.0,0.0
161,2.5997445000000005e6,5.164642577728716e6,0.0,0.0,0.0,0.0
162,2.6014630000000005e6,5.166145257938211e6,0.0,0.0,0.0,0.0
163,2.6025545000000005e6,5.167647938147706e6,0.0,0.0,0.0,0.0
164,2.6036460000000005e6,5.169150618357201e6,0.0,0.0,0.0,0.0
165,2.6059010000000005e6,5.170653298566696e6,0.0,0.0,0.0,0.0
166,2.6081560000000005e6,5.172155978776191e6,0.0,0.0,0.0,0.0
167,2.6092955000000005e6,5.1736586589856865e6,0.0,0.0,0.0,0.0
168,2.6104350000000005e6,5.175161339195182e6,0.0,0.0,0.0,0.0
169,2.6110100000000005e6,5.176496152426319e6,0.0,0.0,0.0,0.0
170,2.6115850000000005e6,5.177830965657456e6,0.0,0.0,0.0,0.0
171,2.6121300000000005e6,5.1791657788885925e6,0.0,0.0,0.0,0.0
172,2.6126750000000005e6,5.18050059211973e6,0.0,0.0,0.0,0.0
173,2.6140750000000005e6,5.181835405350868e6,0.0,0.0,0.0,0.0
174,2.6154750000000005e6,5.183170218582004e6,0.0,0.0,0.0,0.0
175,2.6175835000000005e6,5.184505031813141e6,0.0,0.0,0.0,0.0
176,2.6196920000000005e6,5.185839845044279e6,0.0,0.0,0.0,0.0
177,2.6216415000000005e6,5.187174658275416e6,0.0,0.0,0.0,0.0
178,2.6235910000000005e6,5.188509471506553e6,0.0,0.0,0.0,0.0
179,2.6251680000000005e6,5.189844284737689e6,0.0,0.0,0.0,0.0
180,2.6267450000000005e6,5.191179097968827e6,0.0,0.0,0.0,0.0
181,2.6280230000000005e6,5.192513911199965e6,0.0,0.0,0.0,0.0
182,2.6293010000000005e6,5.193848724431101e6,0.0,0.0,0.0,0.0
183,2.6305415000000005e6,5.195183537662238e6,0.0,0.0,0.0,0.0
184,2.6317820000000005e6,5.196518350893375e6,0.0,0.0,0.0,0.0
185,2.6339515000000005e6,5.197853164124513e6,0.0,0.0,0.0,0.0
186,2.6361210000000005e6,5.19918797735565e6,0.0,0.0,0.0,0.0
187,2.6380310000000005e6,5.200522790586786e6,0.0,0.0,0.0,0.0
188,2.6399410000000005e6,5.201857603817924e6,0.0,0.0,0.0,0.0
189,2.6427190000000005e6,5.2031924170490615e6,0.0,0.0,0.0,0.0
190,2.6454970000000005e6,5.204527230280198e6,0.0,0.0,0.0,0.0
191,2.6466320000000005e6,5.205862043511335e6,0.0,0.0,0.0,0.0
192,2.6477670000000005e6,5.207196856742472e6,0.0,0.0,0.0,0.0
193,2.6484370000000005e6,5.20853166997361e6,0.0,0.0,0.0,0.0
194,2.6491070000000005e6,5.209866483204747e6,0.0,0.0,0.0,0.0
195,2.6495720000000005e6,5.211201296435883e6,0.0,0.0,0.0,0.0
