Timestep,Import_FR_MW,Import_PT_MW
3950,2800.0,-1745.3686105262486
3951,2800.0,-1745.3686105262486
3952,2800.0,-1533.9907138334993
3953,2800.0,-1533.9907138334993
3954,2800.0,2909.7509191769996
3955,2800.0,2909.7509191769996
3956,2800.0,392.7213297235003
3957,2800.0,392.7213297235003
3958,2800.0,2019.950998442262
3959,2800.0,2019.950998442262
3960,359.3532055551641,144.5332872430008
3961,359.3532055551641,144.5332872430008
3962,2800.0,185.64251634124957
3963,2800.0,185.64251634124957
3964,2191.56928593499,-28.59369385899936
3965,2191.56928593499,-28.59369385899936
3966,737.5507296244596,-514.4350925264998
3967,737.5507296244596,-514.4350925264998
3968,2800.0,-1743.416281064
3969,2800.0,-1743.416281064
3970,1734.1124647520983,-2109.6183333245
3971,1734.1124647520983,-2109.6183333245
3972,-2800.0,-2175.087746644751
3973,-2800.0,-2175.087746644751
3974,-2800.0,-2788.94597624325
3975,-2800.0,-2788.94597624325
3976,2800.0,-3053.352126262749
3977,2800.0,-3053.352126262749
3978,2800.0,-3413.9583149214996
3979,2800.0,-3413.9583149214996
3980,2800.0,-2865.6809781642496
3981,2800.0,-2865.6809781642496
3982,2800.0,-2253.9548067450005
3983,2800.0,-2253.9548067450005
3984,1797.379570379203,-1330.3488073097496
3985,1797.379570379203,-1330.3488073097496
3986,-2800.0,-1184.60157968378
3987,-2800.0,-1184.60157968378
3988,-2800.0,-1439.7281115534997
3989,-2800.0,-1439.7281115534997
3990,-2800.0,-1975.0756615097498
3991,-2800.0,-1975.0756615097498
3992,-2800.0,-3235.6888289995
3993,-2800.0,-3235.6888289995
3994,-2800.0,-2727.28891455925
3995,-2800.0,-2727.28891455925
3996,-2800.0,-1772.8842909632494
3997,-2800.0,-1772.8842909632494
3998,-2800.0,-2481.20368974375
3999,-2800.0,-2481.20368974375
4000,-2800.0,-3377.7364451057497
4001,-2800.0,-3377.7364451057497
4002,2800.0,-3505.3978055439998
4003,2800.0,-3505.3978055439998
4004,2800.0,-3507.535130599749
4005,2800.0,-3507.535130599749
4006,2800.0,-2794.82801016275
4007,2800.0,-2794.82801016275
4008,2132.929839831108,-1861.2381745892494
4009,2132.929839831108,-1861.2381745892494
4010,1922.7813538782193,-2215.8151692332494
4011,1922.7813538782193,-2215.8151692332494
4012,-2800.0,-2436.638424842501
4013,-2800.0,-2436.638424842501
4014,-2800.0,-2977.2100386810002
4015,-2800.0,-2977.2100386810002
4016,-2800.0,-3753.9388327310226
4017,-2800.0,-3753.9388327310226
4018,-2800.0,-4200.0
4019,-2800.0,-4200.0
4020,-2800.0,-4019.1257489949994
4021,-2800.0,-4019.1257489949994
4022,-2800.0,-4200.0
4023,-2800.0,-4200.0
4024,1233.7577419878194,-3348.896883196999
4025,1233.7577419878194,-3348.896883196999
4026,2800.0,-3436.57074431375
4027,2800.0,-3436.57074431375
4028,2800.0,-3111.77402931075
4029,2800.0,-3111.77402931075
4030,2800.0,-2696.109838478499
4031,2800.0,-2696.109838478499
4032,2800.0,-1828.1453755865004
4033,2800.0,-1828.1453755865004
4034,2800.0,-1532.7828914442493
4035,2800.0,-1532.7828914442493
4036,2800.0,-1581.0425089802502
4037,2800.0,-1581.0425089802502
4038,2800.0,-2244.1097051415
4039,2800.0,-2244.1097051415
4040,2800.0,-3539.28359514325
4041,2800.0,-3539.28359514325
4042,2800.0,-3598.467018015999
4043,2800.0,-3598.467018015999
4044,2800.0,-2898.7117290204988
4045,2800.0,-2898.7117290204988
4046,2800.0,-3452.5313281644994
4047,2800.0,-3452.5313281644994
4048,2800.0,-2006.8081900528723
4049,2800.0,-2006.8081900528723
4050,2800.0,-568.0948740622489
4051,2800.0,-568.0948740622489
4052,2800.0,-344.64704789749976
4053,2800.0,-344.64704789749976
4054,2800.0,-1564.4477524887502
4055,2800.0,-1564.4477524887502
4056,2800.0,183.82814243537814
4057,2800.0,183.82814243537814
4058,2800.0,-2535.207704270749
4059,2800.0,-2535.207704270749
4060,2800.0,-2603.336638747999
4061,2800.0,-2603.336638747999
4062,2800.0,-3052.8184138795
4063,2800.0,-3052.8184138795
4064,2800.0,-4080.26491093525
4065,2800.0,-4080.26491093525
4066,2800.0,-4081.32431458175
4067,2800.0,-4081.32431458175
4068,2800.0,-3334.4149849692494
4069,2800.0,-3334.4149849692494
4070,2800.0,-3430.2634689530005
4071,2800.0,-3430.2634689530005
4072,2800.0,-1074.9738889512591
4073,2800.0,-1074.9738889512591
4074,2800.0,-3318.6449116067497
4075,2800.0,-3318.6449116067497
4076,2800.0,-2777.0596561367493
4077,2800.0,-2777.0596561367493
4078,2800.0,653.9723006967497
4079,2800.0,653.9723006967497
4080,2800.0,203.05460028841753
4081,2800.0,203.05460028841753
4082,2800.0,-1514.0187344250003
4083,2800.0,-1514.0187344250003
4084,2800.0,-1224.0657643110003
4085,2800.0,-1224.0657643110003
4086,2800.0,-906.7508044694996
4087,2800.0,-906.7508044694996
4088,2800.0,-1075.0791790247495
4089,2800.0,-1075.0791790247495
4090,2800.0,-820.4298977387489
4091,2800.0,-820.4298977387489
4092,2298.412048193968,-186.61588839899923
4093,2298.412048193968,-186.61588839899923
4094,2800.0,-251.90578143374933
4095,2800.0,-251.90578143374933
4096,2800.0,-645.8058687120001
4097,2800.0,-645.8058687120001
4098,2800.0,-1678.8822704144995
4099,2800.0,-1678.8822704144995
4100,2800.0,-1833.5781219665
4101,2800.0,-1833.5781219665
4102,2800.0,-1627.8534771222503
4103,2800.0,-1627.8534771222503
4104,2800.0,-1711.3691472752507
4105,2800.0,-1711.3691472752507
4106,2800.0,-1866.2225499085002
4107,2800.0,-1866.2225499085002
4108,2800.0,-2057.4669855625
4109,2800.0,-2057.4669855625
4110,2800.0,-2377.66600703825
4111,2800.0,-2377.66600703825
4112,2800.0,-2651.767304872
4113,2800.0,-2651.767304872
4114,2800.0,-2992.8479509364997
4115,2800.0,-2992.8479509364997
4116,2800.0,-2862.286445536999
4117,2800.0,-2862.286445536999
4118,2800.0,-3076.369863132999
4119,2800.0,-3076.369863132999
4120,2800.0,-3498.240807386999
4121,2800.0,-3498.240807386999
4122,2800.0,478.0389463957499
4123,2800.0,478.0389463957499
4124,2800.0,-4200.0
4125,2800.0,-4200.0
4126,2800.0,-3943.01311450375
4127,2800.0,-3943.01311450375
4128,2800.0,-3444.21769900425
4129,2800.0,-3444.21769900425
4130,2800.0,-2954.3705460607503
4131,2800.0,-2954.3705460607503
4132,2800.0,-2781.93756224375
4133,2800.0,-2781.93756224375
4134,2800.0,-1750.8856464291243
4135,2800.0,-1750.8856464291243
4136,2800.0,-4132.080592595
4137,2800.0,-4132.080592595
4138,2800.0,-4200.0
4139,2800.0,-4200.0
4140,2800.0,-4074.10140056375
4141,2800.0,-4074.10140056375
4142,2800.0,-4200.0
4143,2800.0,-4200.0
4144,2800.0,-1572.011101187999
4145,2800.0,-1572.011101187999
4146,2800.0,-299.51290577682084
4147,2800.0,-299.51290577682084
4148,2800.0,-562.0193041411185
4149,2800.0,-562.0193041411185
4150,2800.0,-3286.8036206370853
4151,2800.0,-3286.8036206370853
4152,2800.0,-2419.8357141164997
4153,2800.0,-2419.8357141164997
4154,2800.0,-2086.83421578125
4155,2800.0,-2086.83421578125
4156,2800.0,-2153.06655033075
4157,2800.0,-2153.06655033075
4158,2800.0,-2485.0546361985
4159,2800.0,-2485.0546361985
4160,2800.0,-4177.4639557015
4161,2800.0,-4177.4639557015
4162,2800.0,-4200.0
4163,2800.0,-4200.0
4164,582.4409122041179,-4200.0
4165,582.4409122041179,-4200.0
4166,2018.99736957419,-4200.0
4167,2018.99736957419,-4200.0
4168,2800.0,-4200.0
4169,2800.0,-4200.0
4170,2800.0,-4200.0
4171,2800.0,-4200.0
4172,2800.0,-4200.0
4173,2800.0,-4200.0
4174,2800.0,-4200.0
4175,2800.0,-4200.0
4176,2800.0,-3952.3883416975
4177,2800.0,-3952.3883416975
4178,2800.0,-3556.7068502080006
4179,2800.0,-3556.7068502080006
4180,2800.0,-3485.49977798075
4181,2800.0,-3485.49977798075
4182,2800.0,-3629.697172094
4183,2800.0,-3629.697172094
4184,2800.0,-4200.0
4185,2800.0,-4200.0
4186,2800.0,-4200.0
4187,2800.0,-4200.0
4188,2800.0,-4200.0
4189,2800.0,-4200.0
4190,2800.0,-4200.0
4191,2800.0,-4200.0
4192,2800.0,-4200.0
4193,2800.0,-4200.0
4194,2800.0,-4200.0
4195,2800.0,-4200.0
4196,2800.0,-4200.0
4197,2800.0,-4200.0
4198,2800.0,-4200.0
4199,2800.0,-4200.0
4200,2141.967936541182,-1788.06597378875
4201,2141.967936541182,-1788.06597378875
4202,2800.0,-2731.5120624865
4203,2800.0,-2731.5120624865
4204,2800.0,-2513.5608137185004
4205,2800.0,-2513.5608137185004
4206,1008.8439301959224,-2530.6036391225007
4207,1008.8439301959224,-2530.6036391225007
4208,2800.0,-3107.663074279499
4209,2800.0,-3107.663074279499
4210,2800.0,-2742.049517877631
4211,2800.0,-2742.049517877631
4212,2800.0,-3774.8582808365
4213,2800.0,-3774.8582808365
4214,2800.0,-3639.88973767175
4215,2800.0,-3639.88973767175
4216,2800.0,-3206.2439061184996
4217,2800.0,-3206.2439061184996
4218,2800.0,-2009.085125658
4219,2800.0,-2009.085125658
4220,2800.0,-1405.0589750442505
4221,2800.0,-1405.0589750442505
4222,2800.0,-17.044603914020627
4223,2800.0,-17.044603914020627
4224,2800.0,-688.3885488298456
4225,2800.0,-688.3885488298456
4226,2800.0,-2159.086408151
4227,2800.0,-2159.086408151
4228,2800.0,-555.7905853914226
4229,2800.0,-555.7905853914226
4230,2800.0,-1806.3410579341362
4231,2800.0,-1806.3410579341362
4232,2800.0,-2039.7674533212503
4233,2800.0,-2039.7674533212503
4234,2800.0,-2485.1174873257505
4235,2800.0,-2485.1174873257505
4236,2800.0,-4200.0
4237,2800.0,-4200.0
4238,2800.0,-4200.0
4239,2800.0,-4200.0
4240,2800.0,-2981.98575717325
4241,2800.0,-2981.98575717325
4242,2800.0,-935.1696464964898
4243,2800.0,-935.1696464964898
4244,2800.0,-2403.9955579564994
4245,2800.0,-2403.9955579564994
4246,2800.0,15.358256612926198
4247,2800.0,15.358256612926198
4248,2800.0,702.2358349178576
4249,2800.0,702.2358349178576
4250,2800.0,-972.8438451567504
4251,2800.0,-972.8438451567504
4252,2800.0,-886.84087888475
4253,2800.0,-886.84087888475
4254,2800.0,-922.37872888125
4255,2800.0,-922.37872888125
4256,2800.0,-1431.8192260820001
4257,2800.0,-1431.8192260820001
4258,2800.0,-2269.36851534825
4259,2800.0,-2269.36851534825
4260,2800.0,-2571.6423230089995
4261,2800.0,-2571.6423230089995
4262,2800.0,-3044.9180124189998
4263,2800.0,-3044.9180124189998
4264,2800.0,-2647.7009608037497
4265,2800.0,-2647.7009608037497
4266,2800.0,-2280.488055710543
4267,2800.0,-2280.488055710543
4268,2800.0,-2899.2922561344994
4269,2800.0,-2899.2922561344994
4270,388.6068695138929,517.4582036067504
4271,388.6068695138929,517.4582036067504
4272,2800.0,-1592.2979564022503
4273,2800.0,-1592.2979564022503
4274,2800.0,399.5495214015009
4275,2800.0,399.5495214015009
4276,2800.0,-1394.2075058815099
4277,2800.0,-1394.2075058815099
4278,2582.648363923493,-1100.4481725864998
4279,2582.648363923493,-1100.4481725864998
4280,2800.0,-732.8584428109993
4281,2800.0,-732.8584428109993
4282,2006.805875747401,-1193.4100861585002
4283,2006.805875747401,-1193.4100861585002
4284,1299.3459867788542,-3222.822955175
4285,1299.3459867788542,-3222.822955175
4286,2253.311440326125,-3135.5447442004997
4287,2253.311440326125,-3135.5447442004997
4288,-1636.6757584654588,-763.4206192737502
4289,-1636.6757584654588,-763.4206192737502
4290,2290.5908868395036,-1004.8369081164992
4291,2290.5908868395036,-1004.8369081164992
4292,1967.788820299505,-759.7517653082496
4293,1967.788820299505,-759.7517653082496
4294,308.53290495964484,149.53491461249996
4295,308.53290495964484,149.53491461249996
4296,55.67356691216082,352.25845173524976
4297,55.67356691216082,352.25845173524976
4298,2800.0,777.06693729375
4299,2800.0,777.06693729375
4300,1527.11938232186,193.06893000186756
4301,1527.11938232186,193.06893000186756
4302,-2800.0,500.80072610975094
4303,-2800.0,500.80072610975094
4304,-2800.0,-384.1261044577186
4305,-2800.0,-384.1261044577186
4306,-1628.83716365502,-871.306709050501
4307,-1628.83716365502,-871.306709050501
4308,-805.9621974166384,-3369.948288742
4309,-805.9621974166384,-3369.948288742
4310,771.4304526929791,-2032.0275899369135
4311,771.4304526929791,-2032.0275899369135
4312,-1241.602156745057,-2041.2410393874998
4313,-1241.602156745057,-2041.2410393874998
4314,-2207.4514810739984,-3531.9374853932486
4315,-2207.4514810739984,-3531.9374853932486
4316,687.9936157012653,-969.4929580357502
4317,687.9936157012653,-969.4929580357502
4318,-580.2793392922758,-3255.1755206135
4319,-580.2793392922758,-3255.1755206135
4320,2800.0,-2885.1921637629994
4321,2800.0,-2885.1921637629994
4322,2800.0,-2810.0974665655003
4323,2800.0,-2810.0974665655003
4324,1994.610997242642,-2793.19813423025
4325,1994.610997242642,-2793.19813423025
4326,243.31747643234303,-2995.9101574812503
4327,243.31747643234303,-2995.9101574812503
4328,-1875.5261705464964,-3532.21718409975
4329,-1875.5261705464964,-3532.21718409975
4330,-2800.0,-3551.9905440849993
4331,-2800.0,-3551.9905440849993
4332,-2800.0,-3116.4162021090006
4333,-2800.0,-3116.4162021090006
4334,-2800.0,-3961.8996631297496
4335,-2800.0,-3961.8996631297496
4336,-2800.0,-3840.218258995249
4337,-2800.0,-3840.218258995249
4338,-2800.0,-2871.0559609032352
4339,-2800.0,-2871.0559609032352
4340,-881.6215923658856,-3987.9086873709985
4341,-881.6215923658856,-3987.9086873709985
4342,-1150.7211870410192,-3205.406704772249
4343,-1150.7211870410192,-3205.406704772249
4344,-1368.503554163417,-2061.3912719125
4345,-1368.503554163417,-2061.3912719125
4346,2800.0,-1559.0345757167502
4347,2800.0,-1559.0345757167502
4348,347.6918906291435,-1203.8291760790003
4349,347.6918906291435,-1203.8291760790003
4350,-2800.0,-230.51182810666614
4351,-2800.0,-230.51182810666614
4352,-2678.4111956862153,-1684.7181030697493
4353,-2678.4111956862153,-1684.7181030697493
4354,-1808.6484443761383,-1938.65899214
4355,-1808.6484443761383,-1938.65899214
4356,-2800.0,-4200.0
4357,-2800.0,-4200.0
4358,-2800.0,-3889.4278076835
4359,-2800.0,-3889.4278076835
4360,-2800.0,-1886.7424915280008
4361,-2800.0,-1886.7424915280008
4362,-1439.1558670524555,-2805.980099025999
4363,-1439.1558670524555,-2805.980099025999
4364,-68.70055798935027,-3893.4739019397493
4365,-68.70055798935027,-3893.4739019397493
4366,-434.2219694406158,-2198.556778090751
4367,-434.2219694406158,-2198.556778090751
4368,2800.0,-3013.5940110412503
4369,2800.0,-3013.5940110412503
4370,2800.0,-2778.6288933122496
4371,2800.0,-2778.6288933122496
4372,2800.0,-2641.82087178225
4373,2800.0,-2641.82087178225
4374,2800.0,-2992.3418564457506
4375,2800.0,-2992.3418564457506
4376,2800.0,-3011.4809633955238
4377,2800.0,-3011.4809633955238
4378,2800.0,-2649.6000055938766
4379,2800.0,-2649.6000055938766
4380,2800.0,-3984.4881347375
4381,2800.0,-3984.4881347375
4382,2800.0,-3804.7412627790236
4383,2800.0,-3804.7412627790236
4384,2800.0,-2387.1980244508313
4385,2800.0,-2387.1980244508313
4386,2800.0,-189.93061597050018
4387,2800.0,-189.93061597050018
4388,2800.0,1035.3407781099995
4389,2800.0,1035.3407781099995
4390,2800.0,1799.27874674325
4391,2800.0,1799.27874674325
4392,2800.0,-3354.362004495837
4393,2800.0,-3354.362004495837
4394,2800.0,-4165.107342502501
4395,2800.0,-4165.107342502501
4396,2800.0,-1354.6070470893783
4397,2800.0,-1354.6070470893783
4398,2800.0,-803.6526560337502
4399,2800.0,-803.6526560337502
4400,2800.0,-923.4419763456199
4401,2800.0,-923.4419763456199
4402,2800.0,-4200.0
4403,2800.0,-4200.0
4404,1086.1446756851801,-4200.0
4405,1086.1446756851801,-4200.0
4406,2800.0,-4084.0686139316895
4407,2800.0,-4084.0686139316895
4408,2800.0,-4200.0
4409,2800.0,-4200.0
4410,2800.0,-3990.026242673999
4411,2800.0,-3990.026242673999
4412,2800.0,-3841.50481123375
4413,2800.0,-3841.50481123375
4414,2800.0,-3266.316633691999
4415,2800.0,-3266.316633691999
4416,2800.0,-2630.66380143775
4417,2800.0,-2630.66380143775
4418,2800.0,-2427.5907803765
4419,2800.0,-2427.5907803765
4420,2800.0,-3248.544457147351
4421,2800.0,-3248.544457147351
4422,2800.0,-1827.729627478
4423,2800.0,-1827.729627478
4424,2800.0,-2432.9798000349992
4425,2800.0,-2432.9798000349992
4426,2800.0,-4200.0
4427,2800.0,-4200.0
4428,2800.0,-4200.0
4429,2800.0,-4200.0
4430,2800.0,-3962.5890050933485
4431,2800.0,-3962.5890050933485
4432,2800.0,-3910.6638481917494
4433,2800.0,-3910.6638481917494
4434,2800.0,-190.16451768720617
4435,2800.0,-190.16451768720617
4436,2800.0,-37.76400518027731
4437,2800.0,-37.76400518027731
4438,2800.0,-1605.079524299379
4439,2800.0,-1605.079524299379
4440,2800.0,-2958.06024134375
4441,2800.0,-2958.06024134375
4442,2800.0,-2371.0242470325
4443,2800.0,-2371.0242470325
4444,2800.0,-3245.587668359994
4445,2800.0,-3245.587668359994
4446,2800.0,-1752.2396599825001
4447,2800.0,-1752.2396599825001
4448,2800.0,-2020.0062069657492
4449,2800.0,-2020.0062069657492
4450,2800.0,-2934.721243304739
4451,2800.0,-2934.721243304739
4452,2800.0,-4200.0
4453,2800.0,-4200.0
4454,2800.0,-4200.0
4455,2800.0,-4200.0
4456,2800.0,-3806.573650517
4457,2800.0,-3806.573650517
4458,2800.0,-3636.193686880397
4459,2800.0,-3636.193686880397
4460,2800.0,-3202.9827243207073
4461,2800.0,-3202.9827243207073
4462,2800.0,-3982.984032326749
4463,2800.0,-3982.984032326749
4464,2800.0,-1879.9258792124515
4465,2800.0,-1879.9258792124515
4466,2800.0,-1989.2563035055
4467,2800.0,-1989.2563035055
4468,2800.0,-1517.4483470025002
4469,2800.0,-1517.4483470025002
4470,2800.0,-4056.334625237499
4471,2800.0,-4056.334625237499
4472,2800.0,-4200.0
4473,2800.0,-4200.0
4474,2800.0,-4200.0
4475,2800.0,-4200.0
4476,2800.0,-4200.0
4477,2800.0,-4200.0
4478,2800.0,-4200.0
4479,2800.0,-4200.0
4480,2800.0,-4200.0
4481,2800.0,-4200.0
4482,2800.0,-2804.4884055642497
4483,2800.0,-2804.4884055642497
4484,2800.0,-2144.9415903471054
4485,2800.0,-2144.9415903471054
4486,2800.0,-2024.4891848633524
4487,2800.0,-2024.4891848633524
4488,2800.0,-1736.22509025225
4489,2800.0,-1736.22509025225
4490,2800.0,-1307.036627513
4491,2800.0,-1307.036627513
4492,2800.0,-1705.442793551204
4493,2800.0,-1705.442793551204
4494,2800.0,-2540.6336244627555
4495,2800.0,-2540.6336244627555
4496,2800.0,-2708.9577314095504
4497,2800.0,-2708.9577314095504
4498,2800.0,-4200.0
4499,2800.0,-4200.0
4500,2800.0,-4200.0
4501,2800.0,-4200.0
4502,2800.0,-4200.0
4503,2800.0,-4200.0
4504,2800.0,-4200.0
4505,2800.0,-4200.0
4506,2800.0,-2927.093923292572
4507,2800.0,-2927.093923292572
4508,2800.0,-617.7545945112633
4509,2800.0,-617.7545945112633
4510,2800.0,-2027.921030048199
4511,2800.0,-2027.921030048199
4512,2800.0,-2308.1944660934996
4513,2800.0,-2308.1944660934996
4514,2800.0,-1804.3130912585002
4515,2800.0,-1804.3130912585002
4516,2800.0,-4200.0
4517,2800.0,-4200.0
4518,2800.0,-4200.0
4519,2800.0,-4200.0
4520,2800.0,-4200.0
4521,2800.0,-4200.0
4522,2800.0,-4200.0
4523,2800.0,-4200.0
4524,2800.0,-4200.0
4525,2800.0,-4200.0
4526,2800.0,-4200.0
4527,2800.0,-4200.0
4528,2800.0,-4200.0
4529,2800.0,-4200.0
4530,2800.0,-4200.0
4531,2800.0,-4200.0
4532,2800.0,-3092.346725523157
4533,2800.0,-3092.346725523157
4534,2800.0,-2620.5134998380217
4535,2800.0,-2620.5134998380217
4536,2800.0,51.62396712200007
4537,2800.0,51.62396712200007
4538,2800.0,-639.172246756898
4539,2800.0,-639.172246756898
4540,2800.0,-2286.6715936534993
4541,2800.0,-2286.6715936534993
4542,2800.0,-2192.739815205
4543,2800.0,-2192.739815205
4544,2800.0,1047.1252905930005
4545,2800.0,1047.1252905930005
4546,2800.0,-4002.46711156125
4547,2800.0,-4002.46711156125
4548,2800.0,-3817.8059026405
4549,2800.0,-3817.8059026405
4550,2800.0,-4200.0
4551,2800.0,-4200.0
4552,2800.0,-941.4637904931642
4553,2800.0,-941.4637904931642
4554,2800.0,-623.9554908227483
4555,2800.0,-623.9554908227483
4556,2800.0,-411.40652909399887
4557,2800.0,-411.40652909399887
4558,2800.0,491.17721524575063
4559,2800.0,491.17721524575063
4560,2800.0,1404.8000967377502
4561,2800.0,1404.8000967377502
4562,2800.0,696.666010985884
4563,2800.0,696.666010985884
4564,2800.0,-2204.476034927507
4565,2800.0,-2204.476034927507
4566,2800.0,-1923.55737960644
4567,2800.0,-1923.55737960644
4568,2800.0,940.8884498730004
4569,2800.0,940.8884498730004
4570,2800.0,-4200.0
4571,2800.0,-4200.0
4572,2800.0,-4096.775771570001
4573,2800.0,-4096.775771570001
4574,2800.0,-4200.0
4575,2800.0,-4200.0
4576,2800.0,-2703.5320643188134
4577,2800.0,-2703.5320643188134
4578,2800.0,-377.85464986949955
4579,2800.0,-377.85464986949955
4580,2800.0,-1265.194210390564
4581,2800.0,-1265.194210390564
4582,2800.0,1010.3965908482496
4583,2800.0,1010.3965908482496
4584,2800.0,599.8394758869999
4585,2800.0,599.8394758869999
4586,2800.0,-2356.2627284397495
4587,2800.0,-2356.2627284397495
4588,2800.0,-2316.413702004249
4589,2800.0,-2316.413702004249
4590,2800.0,-1967.2373632307663
4591,2800.0,-1967.2373632307663
4592,2800.0,-215.02873906674995
4593,2800.0,-215.02873906674995
4594,2800.0,-4135.647686859249
4595,2800.0,-4135.647686859249
4596,2800.0,-4016.5555157887497
4597,2800.0,-4016.5555157887497
4598,2800.0,-4200.0
4599,2800.0,-4200.0
4600,2800.0,-4200.0
4601,2800.0,-4200.0
4602,2800.0,-1365.2188320945002
4603,2800.0,-1365.2188320945002
4604,2800.0,674.2987038950005
4605,2800.0,674.2987038950005
4606,2800.0,-946.1904867012017
4607,2800.0,-946.1904867012017
4608,2800.0,1940.9709831804994
4609,2800.0,1940.9709831804994
4610,2800.0,-1319.5954159878247
4611,2800.0,-1319.5954159878247
4612,2800.0,-2663.6386533077493
4613,2800.0,-2663.6386533077493
4614,2800.0,-2398.5548427192502
4615,2800.0,-2398.5548427192502
4616,2800.0,-225.94357465002577
4617,2800.0,-225.94357465002577
4618,2800.0,-3842.76013368225
4619,2800.0,-3842.76013368225
4620,2800.0,-3886.079747797249
4621,2800.0,-3886.079747797249
4622,2800.0,-3850.1708260277505
4623,2800.0,-3850.1708260277505
4624,2800.0,-4005.652469992499
4625,2800.0,-4005.652469992499
4626,2800.0,-187.7647898667492
4627,2800.0,-187.7647898667492
4628,2800.0,-149.7068580195005
4629,2800.0,-149.7068580195005
4630,2800.0,-2056.978818698015
4631,2800.0,-2056.978818698015
4632,2800.0,773.4306265438872
4633,2800.0,773.4306265438872
4634,2800.0,-3163.5017390699995
4635,2800.0,-3163.5017390699995
4636,2800.0,-2535.9399605354997
4637,2800.0,-2535.9399605354997
4638,2800.0,-2412.4760864562504
4639,2800.0,-2412.4760864562504
4640,2800.0,-2702.3070977884995
4641,2800.0,-2702.3070977884995
4642,2800.0,-3751.9093128272493
4643,2800.0,-3751.9093128272493
4644,2800.0,-3536.9722551507493
4645,2800.0,-3536.9722551507493
4646,2800.0,-3176.8409002417493
4647,2800.0,-3176.8409002417493
4648,2800.0,-3535.9612570424997
4649,2800.0,-3535.9612570424997
4650,2800.0,-2669.5444026637497
4651,2800.0,-2669.5444026637497
4652,2800.0,584.8787370027503
4653,2800.0,584.8787370027503
4654,2800.0,458.9824937884496
4655,2800.0,458.9824937884496
4656,2800.0,-2442.124199946811
4657,2800.0,-2442.124199946811
4658,2800.0,-2308.9005329454994
4659,2800.0,-2308.9005329454994
4660,2800.0,-2013.0928834607503
4661,2800.0,-2013.0928834607503
4662,2800.0,-2405.90849820275
4663,2800.0,-2405.90849820275
4664,2800.0,-3900.193093750249
4665,2800.0,-3900.193093750249
4666,2800.0,-4200.0
4667,2800.0,-4200.0
4668,2800.0,-4100.82167120375
4669,2800.0,-4100.82167120375
4670,2800.0,-4200.0
4671,2800.0,-4200.0
4672,2800.0,-4200.0
4673,2800.0,-4200.0
4674,2800.0,-4200.0
4675,2800.0,-4200.0
4676,2800.0,-4200.0
4677,2800.0,-4200.0
4678,2800.0,-4200.0
4679,2800.0,-4200.0
4680,2800.0,-3332.3624164617495
4681,2800.0,-3332.3624164617495
4682,2800.0,-2926.5645677479997
4683,2800.0,-2926.5645677479997
4684,2800.0,-2884.3676271359996
4685,2800.0,-2884.3676271359996
4686,2625.7947097786246,-3220.3859940962493
4687,2625.7947097786246,-3220.3859940962493
4688,2512.883705429069,-4200.0
4689,2512.883705429069,-4200.0
4690,-390.9087954179954,-4200.0
4691,-390.9087954179954,-4200.0
4692,-708.5048243957317,-4200.0
4693,-708.5048243957317,-4200.0
4694,815.0401495521037,-4200.0
4695,815.0401495521037,-4200.0
4696,2153.7353915038093,-4200.0
4697,2153.7353915038093,-4200.0
4698,2800.0,-4200.0
4699,2800.0,-4200.0
4700,2800.0,-4200.0
4701,2800.0,-4200.0
4702,2800.0,-4200.0
4703,2800.0,-4200.0
4704,2800.0,-2778.656138730448
4705,2800.0,-2778.656138730448
4706,2800.0,-3882.411177366249
4707,2800.0,-3882.411177366249
4708,2800.0,-3871.7008721955
4709,2800.0,-3871.7008721955
4710,2800.0,-4138.72709897375
4711,2800.0,-4138.72709897375
4712,2800.0,-802.8285659948988
4713,2800.0,-802.8285659948988
4714,2800.0,-3502.1326655849643
4715,2800.0,-3502.1326655849643
4716,2800.0,-4200.0
4717,2800.0,-4200.0
4718,2800.0,-4200.0
4719,2800.0,-4200.0
4720,2800.0,-3937.6424797900454
4721,2800.0,-3937.6424797900454
4722,2800.0,-3123.037023343688
4723,2800.0,-3123.037023343688
4724,2800.0,-270.0453501304992
4725,2800.0,-270.0453501304992
4726,2800.0,-1505.1285529283518
4727,2800.0,-1505.1285529283518
4728,2800.0,-2646.9441610472495
4729,2800.0,-2646.9441610472495
4730,2800.0,-1608.8981946882495
4731,2800.0,-1608.8981946882495
4732,2800.0,-989.5112533767488
4733,2800.0,-989.5112533767488
4734,2800.0,-946.4784447162501
4735,2800.0,-946.4784447162501
4736,2800.0,-1510.6773714464998
4737,2800.0,-1510.6773714464998
4738,2800.0,-1272.9497991079988
4739,2800.0,-1272.9497991079988
4740,2800.0,-1561.50651329018
4741,2800.0,-1561.50651329018
4742,2800.0,-2112.1290010007497
4743,2800.0,-2112.1290010007497
4744,2800.0,-3141.7229271367496
4745,2800.0,-3141.7229271367496
4746,2800.0,-2353.0283262104995
4747,2800.0,-2353.0283262104995
4748,2800.0,-2495.9176755304998
4749,2800.0,-2495.9176755304998
4750,2800.0,-3535.301434997309
4751,2800.0,-3535.301434997309
4752,2800.0,-1626.0039052272496
4753,2800.0,-1626.0039052272496
4754,2800.0,-870.5434266447501
4755,2800.0,-870.5434266447501
4756,2800.0,-1475.0006240817493
4757,2800.0,-1475.0006240817493
4758,2800.0,-2398.6083041112497
4759,2800.0,-2398.6083041112497
