Timestep,Hydro|Reservoir_FR_0,Hydro|Reservoir_ES_0,Hydro|Pumped Storage_ES_0,Hydro|Pumped Storage_FR_0,Battery|Lithium-Ion_FR_0,Battery|Lithium-Ion_PT_0
305,8.1826023389418125e6,4.472180676022287e6,0.0,0.0,0.0,0.0
306,8.166075199476893e6,4.473515489253425e6,0.0,0.0,0.0,0.0
307,8.16758301760235e6,4.474850302484563e6,0.0,0.0,0.0,0.0
308,8.169090835727806e6,4.476185115715699e6,0.0,0.0,0.0,0.0
309,8.137362797848184e6,4.476371931016119e6,0.0,0.0,0.0,0.0
310,8.10563475996856e6,4.476558746316538e6,0.0,0.0,0.0,0.0
311,8.113462808617754e6,4.474892438800804e6,0.0,0.0,0.0,0.0
312,8.121290857266948e6,4.47322613128507e6,0.0,0.0,0.0,0.0
313,8.086496882363385e6,4.473587978567932e6,0.0,0.0,0.0,0.0
314,8.0517029074598225e6,4.473949825850792e6,0.0,0.0,0.0,0.0
315,8.0169180275566615e6,4.4686007873916e6,0.0,0.0,0.0,0.0
316,7.9821331476535e6,4.463251748932408e6,0.0,0.0,0.0,0.0
317,7.991735708751159e6,4.464586562163545e6,0.0,0.0,0.0,0.0
318,8.001338269848818e6,4.465921375394682e6,0.0,0.0,0.0,0.0
319,8.012694396803264e6,4.465912539429963e6,0.0,0.0,0.0,0.0
320,8.024050523757709e6,4.465903703465243e6,0.0,0.0,0.0,0.0
321,8.035472959152093e6,4.46723851669638e6,0.0,0.0,0.0,0.0
322,8.046895394546478e6,4.468573329927517e6,0.0,0.0,0.0,0.0
323,8.0580396202676e6,4.469908143158654e6,0.0,0.0,0.0,0.0
324,8.069183845988721e6,4.471242956389791e6,0.0,0.0,0.0,0.0
325,8.080034860000823e6,4.472577769620929e6,0.0,0.0,0.0,0.0
326,8.090885874012925e6,4.473912582852066e6,0.0,0.0,0.0,0.0
327,8.101748652798947e6,4.475247396083202e6,0.0,0.0,0.0,0.0
328,8.11261143158497e6,4.47658220931434e6,0.0,0.0,0.0,0.0
329,8.087607373097144e6,4.477917022545477e6,0.0,0.0,0.0,0.0
330,8.062603314609319e6,4.479251835776614e6,0.0,0.0,0.0,0.0
331,8.053539275426615e6,4.480586649007751e6,0.0,0.0,0.0,0.0
332,8.044475236243912e6,4.481921462238888e6,0.0,0.0,0.0,0.0
333,8.012852964713061e6,4.483256275470026e6,0.0,0.0,0.0,0.0
