Timestep,Hydro|Reservoir_FR_0,Hydro|Reservoir_ES_0,Hydro|Pumped Storage_ES_0,Hydro|Pumped Storage_FR_0,Battery|Lithium-Ion_FR_0,Battery|Lithium-Ion_PT_0
157,6255310.3316025519744,4392341.3307214044034,24149.118167701504717,77621.604804622344091,321197.02582888596226,5222.0311843964173022
158,6274237.7368038017303,4393844.0109308995306,31229.534167701505794,96167.112138962344034,321197.02582888596226,8004.6799378464165784
159,6293165.1420050514862,4395346.6911403946579,38309.950167701506871,96167.112138962344034,374054.33614292350831,10787.328691296415855
160,6312092.5472063012421,4396849.3713498897851,45390.36616770150431,96167.112138962344034,387909.01659999997355,11716.415800000000672
161,6331019.952407550998,4398352.0515593849123,46090.98353730920644,96167.112138962344034,357299.11806385661475,11716.415800000000672
162,6349947.357608800754,4399854.7317688800395,40880,96167.112138962344034,287213.47130359732546,11716.415800000000672
163,6368874.7628100505099,4401357.4119783751667,32704,74751.976648962343461,225173.64770398463588,8787.3118490000015299
164,6387802.1680113002658,4402860.0921878702939,24528,53336.841158962342888,170074.6572830741934,5858.2078980000014781
165,6406729.5732125500217,4404362.7723973654211,16352,31921.705668962342315,120175.69472268520622,2929.1039470000014262
166,6425656.9784137997776,4405865.4526068605483,8176,10506.570178962341743,67207.430367104694596,574.48735717348790786
167,6444584.3836150495335,4407368.1328163556755,0,0,0,0
168,6420773.8574723592028,4401761.9760474925861,0,0,0,0
169,6396963.3313296688721,4396155.8192786294967,0,0,0,1639.6693570040260965
170,6373152.8051869785413,4390549.6625097664073,0,0,0,3014.9952561292848259
171,6349342.2790442882106,4384943.5057409033179,0,0,0,4247.0374214933526673
172,6325531.7529015978798,4379337.3489720402285,0,0,0,4891.8379362282666989
173,6301721.2267589075491,4373731.1922031771392,0,0,0,4629.3790423836944683
174,6281999.5917783426121,4368125.0354343140498,0,0,0,2605.5258889556380382
175,6271370.4792360756546,4362518.8786654509604,0,0,0,280.16655151949817082
176,6285319.6156492587179,4356912.721896587871,0,0,0,0
177,6303426.1098365681246,4351306.5651277247816,424.29463797064948949,0,26831.089484655189153,0
178,6321532.6040238775313,4345700.4083588616922,897.24904345603431466,0,75411.916994365223218,2782.6487534499997309
179,6339639.098211186938,4340094.2515899986029,5909.8391745016115237,0,140985.24608664540574,2782.6487534499997309
180,6357745.5923984963447,4334488.0948211355135,10362.50326853005572,0,212902.3833455806307,5565.2975068999994619
181,6375852.0865858057514,4328881.9380522724241,14818.411713033712658,0,280825.76615126879187,8347.9462603499996476
182,6393958.5807731151581,4323275.7812834093347,20145.207770112872822,0,331290.65033731400035,9439.9389450800372288
183,6412065.0749604245648,4317669.6245145462453,24841.507472365632566,0,357515.5596404231037,9439.9389450800372288
184,6416429.074946904555,4312063.467745683156,24841.507472365632566,0,357515.5596404231037,11716.415800000000672
185,6392618.5488042142242,4306457.3109768200666,24841.507472365632566,0,357515.5596404231037,11716.415800000000672
186,6368808.0226615238935,4300851.1542079569772,22323.535630278198369,0,326952.58103877771646,11716.415800000000672
187,6344997.4965188335627,4295244.9974390938878,19456.544673943240923,0,283214.74577724433038,8787.3118490000015299
188,6321186.970376143232,4289638.8406702307984,17400.666001817629876,0,245657.01631341624307,5858.2078980000014781
189,6297376.4442334529012,4284032.683901367709,12970.497792513720924,0,212049.4615465204115,5858.2078980000014781
190,6273565.9180907625705,4278426.5271325046197,9498.4285871451065759,0,177920.87267594353762,5858.2078980000014781
191,6249755.3919480722398,4272820.3703636415303,8057.8871681268255998,0,145314.68759160110494,5858.2078980000014781
192,6225944.865805381909,4267214.2135947784409,8057.8871681268255998,0,116707.28822599395062,5858.2078980000014781
193,6202134.3396626915783,4261608.0568259153515,8057.8871681268255998,0,92459.2743197997479,5858.2078980000014781
194,6178323.8135200012475,4256001.9000570522621,8057.8871681268255998,0,67098.445258364765323,5858.2078980000014781
195,6154513.2873773109168,4250395.7432881891727,8057.8871681268255998,0,44869.175865744371549,5858.2078980000014781
196,6130702.761234620586,4244789.5865193260834,7231.6375147461085362,0,23924.667945802324539,5858.2078980000014781
197,6106892.2350919302553,4239183.429750462994,7032.6710200838506353,0,7842.8679773393996584,2929.1039470000014262
198,6083081.7089492399246,4233577.2729815999046,4814.7763718039905143,0,0,0
199,6059271.1828065495938,4227971.1162127368152,28.067299992385414953,0,0,0
200,6061565.7528387755156,4222364.9594438737258,0,0,0,0
