rep,t,b,pES,pFR,pPT,fFR,fPT,coal,peak,nuc,res,turb,shed,dem
5,44,14,29.555499316578224,-0.0,29.555499316578224,-5652.894,-8895.466288603906,0.0,0.0,0.0,2174.8802737925,5489.320750383167,0.0,22705.561312779573
5,44,15,29.555499316578224,-0.0,29.555499316578224,-5652.894,-10922.143770667963,0.0,0.0,0.0,1672.7214187924997,1939.1474380210911,0.0,20679.906627481552
5,44,16,29.555499316578224,-0.0,29.555499316578224,-5652.894,-11400.793546720248,0.0,0.0,0.0,2285.2037837925,1546.6686613655438,0.0,21378.559991878294
5,44,17,29.555499316578224,-0.0,26.10507842,-5652.894,-13003.891,0.0,0.0,0.0,6615.9637337925005,799.5771804975229,0.0,26565.325914290024
5,44,18,25.597228,-0.0,-0.0,-5652.894,-13003.891,0.0,0.0,0.0,10693.620618792504,0.0,0.0,28687.936990023944
5,44,19,25.597228,-0.0,-0.0,-5652.894,-13003.891,0.0,0.0,0.0,13554.730403792502,0.0,0.0,28450.58337029256
5,44,20,25.597228,-0.0,-0.0,-5652.894,-13003.891,0.0,0.0,0.0,14122.046583792502,0.0,0.0,27822.49752787677
5,44,21,25.597228,-0.0,-0.0,-5652.894,-13003.891,0.0,0.0,0.0,11043.2033487925,0.0,0.0,27327.344086516776
5,44,22,29.558,-0.0,29.558,-5652.894,-6383.7726284254,0.0,0.0,1063.37827381237,6517.8598937925,6940.97,0.0,27051.87479603027
5,44,23,29.558,-0.0,29.558,-5652.894,-1694.0800302045063,0.0,0.0,0.0,5689.992258792499,6940.97,0.0,28646.936288997007
5,44,24,29.558,-0.0,29.558,-5652.894,-2958.544855646628,0.0,0.0,2603.701035662677,7074.733343792498,6940.97,0.0,28670.08779519807
5,44,25,29.558,-0.0,29.558,-5652.894,-1364.9540033110125,0.0,0.0,0.0,7943.1416407524985,6940.97,0.0,23158.02728104557
5,44,26,29.558,-0.0,29.558,-5652.894,1066.5868294192492,0.0,0.0,137.52481718318586,8369.215820752499,6940.97,0.0,20527.017808516437
5,44,27,29.555499316578224,-0.0,29.555499316578224,-5652.894,638.3907000785622,0.0,0.0,0.0,9830.041580752499,3065.5732025672087,0.0,18403.118083241145
5,44,28,25.595062408156743,-0.0,25.595062408156743,-5652.894,1144.410796524439,0.0,0.0,0.0,12593.5350707525,0.0,0.0,17162.175893101496
5,44,29,-0.0,-0.0,-0.0,-5652.894,-3332.4899740212795,0.0,0.0,0.0,17678.834864225726,0.0,0.0,18488.218838247005
5,44,30,-0.0,-0.0,-0.0,-5652.894,-2680.9213395801416,0.0,0.0,0.0,20743.02734817802,0.0,0.0,20900.842687758162
5,44,31,-0.0,-0.0,-0.0,-5652.894,-3376.11450818252,0.0,0.0,0.0,21029.80417,0.0,0.0,21882.81267818252
5,44,32,-0.0,-0.0,-0.0,-5652.894,3870.2381446066533,0.0,0.0,0.0,27560.528773220438,0.0,0.0,21167.184628613784
5,44,33,-0.0,-0.0,-0.0,-5652.894,-1367.8229088272421,0.0,0.0,0.0,21227.841432232275,0.0,0.0,20072.558341059517
5,44,34,25.595062408156743,-0.0,25.595062408156743,-5652.894,103.33283626252842,0.0,0.0,0.0,20510.227005752495,0.0,0.0,21036.333292173098
5,44,35,29.555499316578224,-0.0,29.555499316578224,-5652.894,-1934.6672890974341,0.0,0.0,0.0,14866.8470657525,860.272198342579,0.0,23807.680553192513
5,44,36,29.555499316578224,-0.0,29.555499316578224,-5652.894,-4686.121613984562,0.0,0.0,0.0,10971.3117057525,0.0,0.0,25167.42944189373
5,44,37,29.555499316578224,-0.0,29.555499316578224,-5652.894,-3155.7721903851984,0.0,0.0,0.0,8298.84907412,6292.897970822891,0.0,24300.482838173702
5,44,38,29.555499316578224,-0.0,29.555499316578224,-5652.894,502.85184946855776,0.0,0.0,0.0,7720.605544119999,6940.97,0.0,21868.700787200676
5,44,39,29.555499316578224,-0.0,29.555499316578224,-5652.894,-205.99169538175317,0.0,0.0,0.0,7994.510374119999,5825.845658765641,0.0,20172.241728267392
5,44,40,29.555499316578224,-0.0,29.555499316578224,-5652.894,-1638.4604559014738,0.0,0.0,0.0,9664.97503412,3513.388336692134,0.0,20962.717826713608
5,44,41,25.595062408156743,-0.0,25.595062408156743,-5652.894,-3708.1749819827833,0.0,0.0,0.0,19796.142174119996,0.0,0.0,26049.6362720018
5,44,42,-0.0,-0.0,-0.0,-5652.894,-1872.5287103176197,0.0,0.0,0.0,28901.379214120003,0.0,0.0,28250.801924437623
5,44,43,-0.0,-0.0,-0.0,1170.9632583227512,-6112.778874374832,0.0,0.0,0.0,31406.833894120005,0.0,0.0,28172.649510172087
5,44,44,-0.0,-0.0,-0.0,-4872.047931409361,-900.1145454553916,0.0,0.0,0.0,29920.67154912,0.0,0.0,27516.834025984754
5,44,45,25.595062408156743,19.443872158,25.595062408156743,-5652.894,-815.2073467045163,0.0,0.0,0.0,22604.07199412,0.0,0.0,27048.05019088389
5,44,46,29.555499316578224,19.443872158,29.555499316578224,-5652.894,-601.3510635518878,0.0,0.0,0.0,10962.30024412,6940.97,0.0,26566.104390324166
5,44,47,29.555499316578224,19.443872158,29.555499316578224,-5652.894,-1048.6478877544387,0.0,0.0,0.0,6381.515264119999,6108.176782706837,0.0,27860.233934581276
5,44,48,29.555499316578224,19.443872158,29.555499316578224,-5652.894,-2880.3892213132744,0.0,0.0,0.0,5438.065294119999,5176.24425426374,0.0,27816.592769697014
