delivery_time,-12,-9,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
10,7735.7,7735.7,7735.7,7735.7,7735.7,7735.7,7534.614019988081,7697.91745317301,7773.726721002615,8079.778303033354,8125.611421293738,8183.923942011171,8748.205271414663,8938.329151136073,9613.585338706582,9613.585338706582,9613.585338706582,9613.585338706582,9613.585338706582,9613.585338706582,9613.585338706582,9613.585338706582,9613.585338706582,9613.585338706582,9613.585338706582,9613.585338706582,9613.585338706582,9613.585338706582
11,7197.0,7197.0,7197.0,7197.0,7197.0,7197.0,7197.0,6648.4249408008845,7314.669169275597,7461.447330136513,7752.612851803093,7404.119169220723,7927.731429682019,8288.33376192741,9232.133983994516,8542.924784217017,8542.924784217017,8542.924784217017,8542.924784217017,8542.924784217017,8542.924784217017,8542.924784217017,8542.924784217017,8542.924784217017,8542.924784217017,8542.924784217017,8542.924784217017,8542.924784217017
12,6871.1,6871.1,6871.1,6871.1,6871.1,6871.1,6871.1,6871.1,6638.57134465757,7114.735196868602,7334.965474165957,7274.893449421029,7440.785538203414,7647.060396479495,8668.590982418837,8061.820282038964,8663.625546655121,8663.625546655121,8663.625546655121,8663.625546655121,8663.625546655121,8663.625546655121,8663.625546655121,8663.625546655121,8663.625546655121,8663.625546655121,8663.625546655121,8663.625546655121
13,6866.4,6866.4,6866.4,6866.4,6866.4,6866.4,6866.4,6866.4,6866.4,6895.973882052468,7393.366199086362,7282.388399863904,7630.018572757679,7458.589579466509,8284.421040181947,7838.241635451936,8584.019453896228,8579.685389401417,8579.685389401417,8579.685389401417,8579.685389401417,8579.685389401417,8579.685389401417,8579.685389401417,8579.685389401417,8579.685389401417,8579.685389401417,8579.685389401417
14,6981.8,6981.8,6981.8,6981.8,6981.8,6981.8,6981.8,6981.8,6981.8,6981.8,7322.972131314597,7325.06907436813,7664.134920631363,7666.5381026003515,8116.623784785244,7565.081032351549,8353.022740746435,8536.745664296017,8197.819352210226,8197.819352210226,8197.819352210226,8197.819352210226,8197.819352210226,8197.819352210226,8197.819352210226,8197.819352210226,8197.819352210226,8197.819352210226
15,7164.3,7164.3,7164.3,7164.3,7164.3,7164.3,7164.3,7164.3,7164.3,7164.3,7164.3,7490.25218779371,7683.352482297681,7769.663739682562,8246.608708220576,7571.032376445138,8269.33086575051,8459.632005166413,8304.844539872609,8324.78232931727,8324.78232931727,8324.78232931727,8324.78232931727,8324.78232931727,8324.78232931727,8324.78232931727,8324.78232931727,8324.78232931727
16,7400.0,7400.0,7400.0,7400.0,7400.0,7400.0,7400.0,7400.0,7400.0,7400.0,7400.0,7400.0,8045.667943805883,7811.8363169710765,8456.228203824725,7827.9719594696135,8237.305048666838,8462.709377938221,8253.00674327438,8575.895322684457,8680.51948051948,8680.51948051948,8680.51948051948,8680.51948051948,8680.51948051948,8680.51948051948,8680.51948051948,8680.51948051948
17,8203.2,8203.2,8203.2,8203.2,8203.2,8203.2,8203.2,8203.2,8203.2,8203.2,8203.2,8203.2,8203.2,8898.145160003254,9081.676759148591,8700.92390674465,9032.728593073374,9079.382404082451,8904.572811928161,9154.327464728236,9527.52946555162,8652.849253965762,8652.849253965762,8652.849253965762,8652.849253965762,8652.849253965762,8652.849253965762,8652.849253965762
18,9482.1,9482.1,9482.1,9482.1,9482.1,9482.1,9482.1,9482.1,9482.1,9482.1,9482.1,9482.1,9482.1,9482.1,10733.681363635025,9964.798419788973,10499.372267817613,10307.086548967556,10039.242262385987,10374.50780343647,10674.164801016483,9906.071425259412,9268.762813074856,9268.762813074856,9268.762813074856,9268.762813074856,9268.762813074856,9268.762813074856
19,10796.1,10796.1,10796.1,10796.1,10796.1,10796.1,10796.1,10796.1,10796.1,10796.1,10796.1,10796.1,10796.1,10796.1,10796.1,11680.102037744702,11676.392812883381,11719.448602817227,11445.5646990341,11556.07027638729,11911.934367853013,11134.33966759049,10654.768141961367,10430.294284618336,10430.294284618336,10430.294284618336,10430.294284618336,10430.294284618336
20,11648.8,11648.8,11648.8,11648.8,11648.8,11648.8,11648.8,11648.8,11648.8,11648.8,11648.8,11648.8,11648.8,11648.8,11648.8,11648.8,12914.003942030165,12475.108754860154,12388.063832919273,12425.227305194407,12576.04120093314,11897.9596480755,11571.24536013404,11524.513393009542,11025.680355057228,11025.680355057228,11025.680355057228,11025.680355057228
21,12083.9,12083.9,12083.9,12083.9,12083.9,12083.9,12083.9,12083.9,12083.9,12083.9,12083.9,12083.9,12083.9,12083.9,12083.9,12083.9,12083.9,13246.981821262114,12808.195180233952,12822.380355105883,12946.175170525847,12332.004361408366,11966.344244821756,12106.296131963643,11716.216332927854,11458.549526536006,11458.549526536006,11458.549526536006
22,12464.3,12464.3,12464.3,12464.3,12464.3,12464.3,12464.3,12464.3,12464.3,12464.3,12464.3,12464.3,12464.3,12464.3,12464.3,12464.3,12464.3,12464.3,13316.656236577835,13125.49263773509,13206.331549344917,12785.528900564323,12479.681975694026,12453.516782069128,12239.07693411378,12078.098510863356,12181.92013550709,12181.92013550709
23,12474.7,12474.7,12474.7,12474.7,12474.7,12474.7,12474.7,12474.7,12474.7,12474.7,12474.7,12474.7,12474.7,12474.7,12474.7,12474.7,12474.7,12474.7,12474.7,13259.908670944711,13184.305737188852,12774.24217596713,12604.103954241229,12529.900356779199,12312.32321744011,12240.832187790913,12422.030861988667,12614.45804979253
