BetweenNode,AndNode,Period,transmisionInvCap_MW,transmissionInstalledCap_MW,DiscountedInvestmentCost_Euro,transmisionExpectedAnnualVolume_GWh,ExpectedAnnualLosses_GWh
ES425,ES432,2020-2025,3.7533111481025117e-06,1613.1120421294052,0.26430549887859944,513.2771895652266,15.398315686956838
ES425,ES432,2025-2030,9.823518619917569e-07,1613.1120429760053,0.030390141481372146,932.104066228179,27.963121986845405
ES431,ES432,2020-2025,4.704279490397312e-06,11330.49421013578,0.21563469538521077,2988.5947093097643,89.65784127929248
ES431,ES432,2025-2030,0.000247314654424536,11330.49445731468,4.980229927107231,12306.63520510417,369.1990561531265
ES431,ES613,2020-2025,0.003762687308022699,0.003762687308022699,218.10532079679416,0.014956842324144856,0.0004487052697243442
ES431,ES613,2025-2030,0.0012790579059612668,0.005041609461866758,32.57109489348211,0.020835247154677907,0.0006250574146403381
ES431,ES615,2020-2025,0.003439987854042508,0.003439987854042508,198.9785559656958,0.01294347186350184,0.000388304155905054
ES431,ES615,2025-2030,0.0011583937758360102,0.004598245877761452,29.436054630434832,0.01768634692981852,0.0005305904078945523
ES431,ES618,2020-2025,6.792072963435203e-05,14158.938254164179,4.120089524349409,1275.0966652007864,38.252899956023676
ES431,ES618,2025-2030,2.7639808722203487e-07,14158.938254304825,0.007365688744355551,10137.61005689087,304.12830170672464
