date,hour,branch_id,branch_name,from_bus,to_bus,flow_mw,flow_mvar,limit_mw,loading_pct
2024-07-08,9,1078,LTGES0712b,502,192,-19.79,0.0,2457.78,0.8
2024-07-08,9,1922,LTGES1259,691,46,455.96,0.0,4468.69,10.2
2024-07-08,9,257,LTGES0185,770,223,-290.76,0.0,4468.69,6.5
2024-07-08,9,510,LTGES0354,801,802,202.19,0.0,1228.89,16.5
2024-07-08,9,19,LTGES0012a,1065,22,-31.02,0.0,2457.78,1.3
2024-07-08,9,1754,LTGES1154b,146,140,94.03,0.0,2457.78,3.8
2024-07-08,9,2013,LTGES1327c,142,679,30.86,0.0,4915.56,0.6
2024-07-08,9,2166,LTGES1444,1050,711,79.01,0.0,1228.89,6.4
2024-07-08,9,673,LTGES0464a,835,836,54.14,0.0,2457.78,2.2
2024-07-08,9,1502,LTGES0988a,734,586,53.01,0.0,2457.78,2.2
2024-07-08,9,925,LTGES0622a,467,385,-119.05,0.0,2457.78,4.8
2024-07-08,9,1824,LTGES1200,634,1121,46.02,0.0,1228.89,3.7
2024-07-08,9,2181,TR_0490c2aa,109,110,15.42,0.0,750.0,2.1
2024-07-08,9,2287,TR_41fc927f,272,273,-115.8,0.0,1200.0,9.6
2024-07-08,9,2190,TR_0e0d82af,127,128,202.53,0.0,7500.0,2.7
2024-07-08,9,2127,LTGES1412b,666,403,209.61,0.0,8937.38,2.3
2024-07-08,9,1785,LTGES1176,1112,624,-0.35,0.0,1228.89,0.0
2024-07-08,9,2288,TR_cdc06a8b,63,64,159.42,0.0,1875.0,8.5
2024-07-08,9,197,LTGES0142b,129,88,-106.46,0.0,2457.78,4.3
2024-07-08,9,1545,LTGES1016b,600,436,-4.79,0.0,2457.78,0.2
2024-07-08,9,401,LTGES0274,287,285,-77.8,0.0,1228.89,6.3
2024-07-08,9,1804,LTGES1184b,610,423,-2.02,0.0,2457.78,0.1
2024-07-08,9,276,LTGES0201b,863,3,49.48,0.0,2457.78,2.0
2024-07-08,9,778,LTGES0538b,373,433,595.46,0.0,8937.38,6.7
2024-07-08,9,2204,TR_65fab876,180,181,-12.52,0.0,500.0,2.5
2024-07-08,9,1973,LTGES1297b,660,411,35.87,0.0,2457.78,1.5
2024-07-08,9,21,LTGES0013a,18,1085,34.28,0.0,2457.78,1.4
2024-07-08,9,2096,LTGES1388b,1179,661,-0.06,0.0,2457.78,0.0
2024-07-08,9,244,LTGES0173b,731,963,-54.38,0.0,2457.78,2.2
2024-07-08,9,83,LTGES0056,91,831,-405.72,0.0,1228.89,33.0
2024-07-08,9,582,LTGES0405a,273,345,188.31,0.0,8937.38,2.1
2024-07-08,9,1043,LTGES0688b,920,487,-217.18,0.0,2457.78,8.8
2024-07-08,9,2084,LTGES1381a,702,105,-35.99,0.0,2457.78,1.5
2024-07-08,9,2011,LTGES1327a,142,679,30.86,0.0,4915.56,0.6
2024-07-08,9,868,LTGES0588b,772,457,6.82,0.0,8937.38,0.1
2024-07-08,9,2097,LTGES1389,1216,411,-2.44,0.0,1228.89,0.2
2024-07-08,9,2025,LTGES1334b,1220,1186,-34.97,0.0,2457.78,1.4
2024-07-08,9,558,LTGES0386b,823,814,71.3,0.0,2457.78,2.9
2024-07-08,9,1540,LTGES1014a,73,1033,35.9,0.0,2457.78,1.5
2024-07-08,9,1974,LTGES1298,659,463,-3.09,0.0,1228.89,0.3
2024-07-08,9,1938,LTGES1268b,415,1066,0.12,0.0,845.93,0.0
2024-07-08,9,871,LTGES0590b,277,952,1214.93,0.0,8937.38,13.6
2024-07-08,9,1615,LTGES1064b,24,296,-209.6,0.0,2457.78,8.5
2024-07-08,9,3,LTGES0002a,729,1086,20.21,0.0,2457.78,0.8
2024-07-08,9,545,LTGES0378b,333,34,-34.29,0.0,2457.78,1.4
2024-07-08,9,81,LTGES0055a,87,88,-44.24,0.0,2457.78,1.8
2024-07-08,9,1968,LTGES1293,658,1180,4.34,0.0,1228.89,0.4
2024-07-08,9,987,LTGES0658,478,84,974.29,0.0,4468.69,21.8
2024-07-08,9,2202,TR_28414610,155,156,1236.31,0.0,9375.0,13.2
2024-07-08,9,2276,TR_737e7f53,65,66,-89.72,0.0,500.0,17.9
2024-07-08,9,1516,LTGES0997,138,135,-49.78,0.0,1228.89,4.1
2024-07-08,9,964,LTGES0646,1079,475,138.94,0.0,1228.89,11.3
2024-07-08,9,751,LTGES0519a,856,1138,5.97,0.0,2457.78,0.2
2024-07-08,9,2327,TR_f70b66d0,232,233,5.86,0.0,500.0,1.2
2024-07-08,9,2163,LTGES1442,214,1195,52.1,0.0,1228.89,4.2
2024-07-08,9,1070,LTGES0708a,924,175,-21.87,0.0,2457.78,0.9
2024-07-08,9,1169,LTGES0769a,420,225,118.15,0.0,2457.78,4.8
2024-07-08,9,1493,LTGES0982a,1021,1020,44.05,0.0,2457.78,1.8
2024-07-08,9,1019,LTGES0674d,909,911,-82.52,0.0,4915.56,1.7
2024-07-08,9,1684,LTGES1112b,624,1111,-11.97,0.0,2457.78,0.5
2024-07-08,9,2259,TR_3d81e7e0,682,683,-27.1,0.0,500.0,5.4
2024-07-08,9,2196,TR_a6bded06,8,9,599.86,0.0,2362.5,25.4
2024-07-08,9,1334,LTGES0879,223,737,-495.59,0.0,4468.69,11.1
2024-07-08,9,1897,LTGES1244a,1078,620,-178.67,0.0,8937.38,2.0
2024-07-08,9,303,LTGES0218a,238,241,823.24,0.0,8937.38,9.2
2024-07-08,9,1434,LTGES0942b,851,573,237.09,0.0,8937.38,2.7
2024-07-08,9,2001,LTGES1320a,421,1230,-26.44,0.0,2457.78,1.1
2024-07-08,9,1710,LTGES1126,960,139,25.93,0.0,1228.89,2.1
2024-07-08,9,1210,LTGES0797a,181,726,-3.85,0.0,17874.76,0.0
2024-07-08,9,2203,TR_2087835e,164,165,39.38,0.0,500.0,7.9
2024-07-08,9,704,LTGES0482b,403,705,-861.37,0.0,8937.38,9.6
2024-07-08,9,1882,LTGES1234b,448,621,-49.22,0.0,2457.78,2.0
2024-07-08,9,1837,LTGES1207d,638,1131,6.88,0.0,17874.76,0.0
2024-07-08,9,2186,TR_b0d59f98,153,154,-23.55,0.0,500.0,4.7
2024-07-08,9,1468,LTGES0962,427,852,19.39,0.0,1228.89,1.6
2024-07-08,9,117,LTGES0082b,114,116,71.37,0.0,2457.78,2.9
2024-07-08,9,1166,LTGES0767b,432,420,145.89,0.0,2457.78,5.9
2024-07-08,9,1864,LTGES1223b,643,645,-1221.85,0.0,8937.38,13.7
2024-07-08,9,1050,LTGES0694a,1063,489,-3.84,0.0,2457.78,0.2
2024-07-08,9,1423,LTGES0935a,93,699,-282.06,0.0,2457.78,11.5
2024-07-08,9,1542,LTGES1015a,225,600,89.18,0.0,2457.78,3.6
2024-07-08,9,499,LTGES0346,318,319,56.85,0.0,1228.89,4.6
2024-07-08,9,1432,LTGES0941,98,851,63.26,0.0,4468.69,1.4
2024-07-08,9,1145,LTGES0754b,1038,487,675.59,0.0,2457.78,27.5
2024-07-08,9,852,LTGES0577a,210,880,12.98,0.0,2457.78,0.5
2024-07-08,9,2083,LTGES1380b,768,274,-2.75,0.0,8937.38,0.0
2024-07-08,9,182,LTGES0133b,21,156,-1673.94,0.0,8937.38,18.7
