bus_id,power_mw,energy_mwh
ES00756,19.7089599748996,39.4179199497992
ES00757,0.41748389698356203,0.8349677939671241
ES00758,1.0843737583988626,2.1687475167977253
ES00759,0.29820278355968716,0.5964055671193743
ES00760,1.3012485100786348,2.6024970201572697
ES00766,0.16421957941147425,0.3284391588229485
ES00767,0.7156866805432491,1.4313733610864983
ES00768,1.9565176128024457,3.9130352256048915
ES00769,83.90708576075606,167.81417152151212
ES00771,1.2002427915049856,2.400485583009971
ES00772,4.3645192418363115,8.729038483672623
ES00773,1.2002427915049856,2.400485583009971
ES00774,4.3645192418363115,8.729038483672623
ES00779,0.0017477613353088681,0.0034955226706177363
ES00780,0.0034955226706177363,0.006991045341235473
ES00784,14.60422292763111,29.20844585526222
ES00816,0.0012336209114612187,0.0024672418229224375
ES00839,46.75166666678105,93.5033333335621
ES00844,0.006646745765952364,0.013293491531904728
ES00845,0.004431163843968243,0.008862327687936485
ES00846,0.013293491531904728,0.026586983063809456
ES00847,0.013293491531904728,0.026586983063809456
ES00849,0.006749880184774098,0.013499760369548195
ES00856,0.23856222684774975,0.4771244536954995
ES00857,0.23856222684774975,0.4771244536954995
ES00858,0.17934744784022416,0.3586948956804483
ES00860,41.9231020918282,83.8462041836564
ES00862,0.001219828298863199,0.002439656597726398
ES00872,44.34515994352409,88.69031988704818
ES00878,29.413226256387425,58.82645251277485
ES00879,501.68261754289875,1003.3652350857975
ES00880,143.33789072654255,286.6757814530851
ES00881,19.7089599748996,39.4179199497992
ES00882,4.9272399937249,9.8544799874498
ES00883,118.25375984939758,236.50751969879516
ES00884,179.17236340817817,358.34472681635634
ES00885,9.8544799874498,19.7089599748996
ES00888,29.563439962349396,59.12687992469879
ES00889,19.7089599748996,39.4179199497992
ES00894,2.3950912221144067,4.7901824442288135
ES00902,0.17934744784022416,0.3586948956804483
ES00903,99.16474077467,198.32948154934
ES00904,33.05491359155667,66.10982718311334
ES00905,0.004319830411337253,0.008639660822674505
ES00907,0.0018689763625928983,0.0037379527251857965
