unit_id,bus_id,region,primary_fuel,technology,cap_2024_mw,factor,cap_scen_mw
G0071,ES00128,ES415,Solar,PV,6.3,0.6928539350490377,4.364979790808937
G0072,ES00130,ES419,Solar,PV,1.4,0.6928531861007874,0.9699944605411023
G0074,ES00131,ES415,Solar,PV,23.4,0.6928539350490377,16.21278208014748
G0076,ES00135,ES220,Solar,PV,2.8,0.7758007378180574,2.1722420658905603
G0079,ES00136,ES230,Solar,PV,18.700000000000003,0.6287851257203391,11.758281850970342
G0080,ES00142,ES230,Solar,PV,16.0,0.6287851257203391,10.060562011525425
G0082,ES00143,ES300,Solar,PV,29.9,6.540516814574585,195.56145275578007
G0083,ES00144,ES300,Solar,PV,92.1,6.540516814574585,602.3815986223192
G0084,ES00151,ES422,Solar,PV,52.5,0.6928539633413502,36.37483307542089
G0087,ES00153,ES220,Solar,PV,15.2,0.7758007378180574,11.792171214834472
G0091,ES00158,ES432,Solar,PV,225.2,0.6008241850309632,135.3056064689729
G0096,ES00167,ES432,Solar,PV,59.4,0.6008241850309632,35.68895659083922
G0098,ES00169,ES432,Solar,PV,72.1,0.6008241850309632,43.31942374073245
G0100,ES00177,ES413,Solar,PV,273.3,0.7392233928130496,202.02975325580647
G0102,ES00179,ES617,Solar,PV,5.9,4.434846911038422,26.16559677512669
G0106,ES00187,ES612,Solar,PV,14.7,4.4348474800916415,65.19225795734712
G0118,ES00191,ES612,Solar,PV,228.8,4.4348474800916415,1014.6931034449676
G0121,ES00192,ES612,Solar,PV,166.7,4.4348474800916415,739.2890749312766
G0123,ES00193,ES614,Solar,PV,155.7,4.434847266067806,690.5057193267575
G0125,ES00195,ES614,Solar,PV,177.6,4.434847266067806,787.6288744536424
G0126,ES00197,ES614,Solar,PV,29.9,4.434847266067806,132.6019332554274
G0131,ES00199,ES418,Solar,PV,103.6,0.6928539299231395,71.77966714003725
G0132,ES00200,ES419,Solar,PV,56.3,0.6928531861007874,39.007634377474325
G0133,ES00204,ES112,Solar,PV,2.0,0.6926650196795868,1.3853300393591736
G0136,ES00207,ES514,Solar,PV,9.2,115.725023626342,1064.6702173623462
G0141,ES00212,ES511,Solar,PV,14.8,108.00999992846765,1598.5479989413213
G0143,ES00217,ES220,Solar,PV,1.5,0.7758007378180574,1.163701106727086
G0144,ES00219,ES511,Solar,PV,2.8,108.00999992846765,302.4279997997094
G0146,ES00224,ES414,Solar,PV,20.6,1.0677399578060283,21.995443130804183
G0149,ES00231,ES414,Solar,PV,4.1,1.0677399578060283,4.3777338270047155
G0151,ES00239,ES522,Solar,PV,6.3,24.412140923484362,153.7964878179515
G0154,ES00240,ES522,Solar,PV,11.2,24.412140923484362,273.41597834302485
G0157,ES00242,ES523,Solar,PV,3.0999999999999996,24.412136742852546,75.67762390284288
G0163,ES00252,ES523,Solar,PV,3.0,24.412136742852546,73.23641022855765
G0164,ES00259,ES523,Solar,PV,2.0,24.412136742852546,48.82427348570509
G0166,ES00265,ES522,Solar,PV,2.4,24.412140923484362,58.589138216362464
G0173,ES00269,ES243,Solar,PV,379.3,7.767516796977641,2946.2191210936194
G0174,ES00271,ES416,Solar,PV,1.3,4.525574532554243,5.883246892320516
