BetweenNode,AndNode,Period,transmisionInvCap_MW,transmissionInstalledCap_MW,DiscountedInvestmentCost_Euro,transmisionExpectedAnnualVolume_GWh,ExpectedAnnualLosses_GWh
ES412,ES417,2025-2030,0.006188140361081147,0.015474847060861802,66.85604571880447,0.05687065638152222,0.0017061196914456764
ES412,ES418,2020-2025,222.85634379235913,222.85634379235913,6243807.52440611,768.932281366016,23.067968440980486
ES412,ES418,2025-2030,333.58565216759587,556.4419959094926,4105876.5539696207,2366.8994814748885,71.00698444424658
ES413,ES414,2020-2025,3.064591146539897e-05,6345.541369255241,0.7221180534241138,896.3732184117564,26.89119655235265
ES413,ES414,2025-2030,1.8953635529032364e-05,6345.541388158414,0.19620144634080341,1619.780444728657,48.593413341859666
ES413,ES418,2020-2025,1.489090846007457e-05,8133.017786911329,0.4319049768881892,1960.7048459048845,58.821145377146266
ES413,ES418,2025-2030,2.3767736325643563e-05,8133.017810628603,0.30285089035474116,1643.0782503281239,49.292347509844205
ES413,ES419,2020-2025,0.00014146760804578662,3574.953008289768,3.0065098385110125,546.1662007329952,16.384986021989832
ES413,ES419,2025-2030,0.00016503707488960224,3574.953173276381,1.5408528139209872,909.090652248599,27.27271956745776
ES414,ES415,2020-2025,6.968130946916062e-06,5817.476440379212,0.31570929283246096,3966.9058065018526,119.0071741950558
ES414,ES415,2025-2030,2.890550389407332e-06,5817.476443219301,0.057534140013259426,5455.150650795529,163.65451952386562
ES414,ES418,2020-2025,1.9915413759008516e-05,5049.620944301714,0.35839555339906576,1185.4100655158268,35.56230196547486
ES414,ES418,2025-2030,3.558809171813768e-05,5049.620979839344,0.28135329105333173,5899.975591601289,176.9992677480383
ES415,ES418,2020-2025,0.01862594644876001,0.01862594644876001,540.238293186852,0.06727755917574282,0.0020183267752722903
ES415,ES418,2025-2030,1.987518932098394e-06,0.018627883505341322,0.025325166433013455,0.06098344078065775,0.001829503223419744
ES415,ES419,2020-2025,1.9264219190517906e-05,7820.209415437699,0.42033616334544716,600.2919607398161,18.008758822194363
ES415,ES419,2025-2030,3.080973281740493e-05,7820.209446196968,0.2953298169580403,655.6234484598464,19.66870345379539
ES415,ES432,2020-2025,1.6587485788477352e-05,3574.952883409646,0.42709810824706407,5785.693739633681,173.5708121890109
ES415,ES432,2025-2030,9.699782907731619e-06,3574.9528930589668,0.10971932261442391,8684.665078565884,260.53995235697687
ES415,Portugal,2020-2025,0.0,491.556019188047,0.0,1694.1148822335379,50.82344646700636
ES415,Portugal,2025-2030,0.0,491.556019188047,0.0,2007.1762613082994,60.21528783924948
ES416,ES417,2020-2025,0.012180784089864387,0.012180784089864387,340.5035687780506,0.04685460950862856,0.001405638285258858
ES416,ES417,2025-2030,2.276748954051973e-06,0.012183010376468267,0.02795989833338675,0.04238149801918309,0.001271444940575503
ES416,ES418,2020-2025,1.689678720140364e-05,5853.985336318077,0.30158779491158544,147.07724899849387,4.412317469954796
ES416,ES418,2025-2030,5.4299698022994816e-05,5853.985390567313,0.42577588563078644,713.0401294834028,21.391203884502072
ES416,ES424,2020-2025,0.22863725519772768,0.22863725519772768,6117.565853464969,0.7963061723880713,0.023889185171642072
ES416,ES424,2025-2030,1.3484097926339208e-06,0.2286385531451692,0.01584993817390512,0.5822740014912823,0.017468220044738338
ES417,ES418,2020-2025,6.375165753524925e-05,1787.4764971627376,2.5174321323721465,2174.407033996933,65.23221101990768
ES417,ES418,2025-2030,2.791617759786354e-07,1787.476497391437,0.00484279697239604,1838.5354895187127,55.15606468556164
ES417,ES424,2020-2025,0.007609252655068503,0.007609252655068503,146.0474409126177,0.02204162013676731,0.0006612486041030176
ES417,ES424,2025-2030,0.00391672137163316,0.011525923564351398,33.02544240407605,0.03555213669310203,0.001066564100793057
ES418,ES419,2020-2025,7.826369255781174e-05,15953.227246457593,1.5728489048380758,1126.6594601557952,33.79978380467403
ES418,ES419,2025-2030,1.8653725590474334e-05,15953.227265060857,0.16468963718890708,855.0235290799511,25.650705872398554
ES419,Portugal,2020-2025,0.0,0.0,0.0,0.0,0.0
ES419,Portugal,2025-2030,0.0,0.0,0.0,0.0,0.0
ES421,ES422,2020-2025,1.1199066875633434e-05,1970.0000111990669,0.3779981301410878,2522.528713079162,75.67586139237518
ES421,ES422,2025-2030,1.0385198858445845e-05,1970.0000215338032,0.15399146465079738,2519.874527491419,75.59623582474276
ES421,ES423,2020-2025,5.004781996831298e-06,5514.952871826942,0.12718186195388662,6726.873068084361,201.80619204253057
ES421,ES423,2025-2030,4.581734308726036e-06,5514.952876358215,0.05114979935949241,7326.314466243232,219.78943398729822
ES421,ES521,2020-2025,1.7485824400864658e-05,1440.0000174858244,0.4744744720444664,956.192517842812,28.68577553528425
ES421,ES521,2025-2030,1.1370930187932749e-05,1440.000028806292,0.1355491351521897,2670.1576957449865,80.10473087234946
ES421,ES523,2020-2025,7.535449412898743e-06,1787.4764409465295,0.18974991956318651,1684.9364812105928,50.54809443631794
ES421,ES523,2025-2030,4.403506668148093e-06,1787.4764452995742,0.04871302724708579,5029.69153700061,150.890746110017
ES421,ES614,2020-2025,0.04121320049639061,0.04121320049639061,1757.3084584306312,0.16241962269261184,0.004872588680778334
ES421,ES614,2025-2030,44.98083353546986,45.02204668550391,842583.9377986934,213.69664276222574,6.410899282866792
ES421,ES616,2020-2025,0.007306708635009285,0.007306708635009285,240.78748862478326,0.026166531227327348,0.0007849959368198202
ES421,ES616,2025-2030,0.0018216456096432727,0.009128303782301759,26.372423320739394,0.03428968174967245,0.001028690452490175
ES421,ES620,2020-2025,1.3319692698132712e-05,3574.952880141853,0.2875512340815653,7353.352077583173,220.60056232749585
ES421,ES620,2025-2030,1.0022229531939277e-05,3574.9528901136205,0.09505159190158463,6846.079356729254,205.3823807018778
ES422,ES423,2020-2025,0.0036197870199437235,0.0036197870199437235,135.02952250096416,0.012531252164250224,0.0003759375649275067
ES422,ES423,2025-2030,0.0003868192655479443,0.004006555823140593,6.339103297932373,0.01317364963818644,0.0003952094891455933
ES422,ES425,2020-2025,6.9571401581924874e-06,1966.2240837093202,0.1475627959506034,1323.3508177279982,39.700524531840024
ES422,ES425,2025-2030,5.825787220058952e-07,1966.224084241437,0.005428436481954103,2907.014644207176,87.21043932621583
ES422,ES431,2020-2025,7.995229680091143e-06,3574.95287481739,0.34091224594775843,309.4665243450857,9.283995730352546
ES422,ES431,2025-2030,1.836821799082744e-05,3574.952893135145,0.34407466977800466,178.0845011007058,5.342535033021157
ES422,ES613,2020-2025,1.222969410719088e-05,983.1120506057881,0.34829415119364765,199.5153720842252,5.985461162526764
ES422,ES613,2025-2030,1.1206029631741435e-05,983.1120617613554,0.14020269858513418,245.5438246513299,7.366314739539892
ES422,ES616,2020-2025,1.810405274227378e-05,4066.508904114263,0.40681267423189804,89.75631395862914,2.69268941875888
ES422,ES616,2025-2030,3.0529431884549064e-05,4066.5089345932324,0.3013779057709269,139.14297007373256,4.174289102211984
ES423,ES424,2020-2025,2.8981134164496325e-05,4066.508914991344,0.666451094267779,2011.7023640929829,60.35107092278938
ES423,ES424,2025-2030,4.40948363578468e-05,4066.508959035719,0.44546610278043763,2953.7044344372625,88.61113303311772
ES423,ES425,2020-2025,0.003926324299309103,0.003926324299309103,139.45283832565582,0.013570575636686268,0.0004071172691005885
ES423,ES425,2025-2030,0.00019386866503896444,0.004120142501997765,3.0249822408559255,0.013432917071353783,0.0004029875121406161
ES423,ES523,2020-2025,1.839139349613106e-05,3574.9528852135536,0.5214572426451815,1213.9605013370706,36.418815040112065
ES423,ES523,2025-2030,4.5239795993163396e-05,3574.952930402888,0.5635062333832475,4076.35637416199,122.29069122485939
ES425,ES431,2020-2025,0.002577009664540719,0.002577009664540719,113.40141814140024,0.00850615876633324,0.0002551847629899958
ES425,ES431,2025-2030,0.000620291261838072,0.003197250464027805,11.991461595683433,0.010744736971285808,0.00032234210913857517
ES425,ES432,2020-2025,3.7162881199037656e-06,1613.1120420923821,0.1346474670397225,702.6390234261437,21.079170702784335
ES425,ES432,2025-2030,6.491152484649278e-06,1613.112048533072,0.10332005806771581,980.7630107354875,29.42289032206467
ES431,ES432,2020-2025,1.3735576430917718e-05,11330.494219167076,0.3239437418307428,2951.936497526507,88.55809492579453
ES431,ES432,2025-2030,2.171289167771367e-05,11330.494240829506,0.22496470661204868,16137.389075204006,484.12167225612114
ES431,ES613,2020-2025,0.004356208118190286,0.004356208118190286,129.91937811894098,0.014820760437743708,0.0004446228131323108
