Node,GeneratorType,Period,genInvCap_MW,genInstalledCap_MW,genExpectedCapacityFactor,DiscountedInvestmentCost_Euro,genExpectedAnnualProduction_GWh
ES413,GasCCS,2025-2030,2.5089566652019237e-08,2.1265353878487224e-06,0.40355297642975935,0.02275665150764078,7.5175664427861896e-06
ES413,GasOCGT,2020-2025,1.7987759966857887e-07,71.7190001798776,9.10011827404753e-08,0.10821912492723829,5.717226125007944e-05
ES413,GasOCGT,2025-2030,4.06659032451452e-08,61.38207024541376,0.0010358141145813942,0.010514852427599131,0.556964433143654
ES413,Hydroregulated,2020-2025,3.874977210216457e-07,611.3780003874978,0.14547760829702847,0.4286595121658842,779.1302491333074
ES413,Hydroregulated,2025-2030,2.3771344406596619e-07,611.3780006069637,0.14600216793887674,0.1155236963454392,781.9396184242785
ES413,Hydrorun-of-the-river,2020-2025,19.25616726953487,69.00016726953487,0.2928984427122507,15809216.679638416,177.0399638915519
ES413,Hydrorun-of-the-river,2025-2030,2.914421791551831e-07,69.00016754272924,0.2882505650652868,0.10347280383831982,174.23059460601024
ES413,Lignite,2020-2025,1.2962068526148403e-05,1.2962068526148403e-05,0.23638573905372157,15.614900610950189,2.6841061778394838e-05
ES413,Lignite,2025-2030,4.908124232180373e-06,1.7861068850064922e-05,0.23321579285507907,2.5537882817791853,3.648963399801768e-05
ES413,Solar,2020-2025,3.0862051403346413e-07,236.18500030862052,0.15469409961869696,0.10231896850756396,320.0590914637701
ES413,Solar,2025-2030,3.751416062330009e-07,227.53296041219676,0.15117508598118096,0.04989596105490026,301.3204781198707
ES413,Waste,2020-2025,1.2553282099926572e-05,55.3650125532821,0.835866147623496,21.902238853228518,405.39300026289726
ES413,Waste,2025-2030,4.476784354351952e-05,55.36505730287782,0.7694615982188416,32.85271912189388,373.18726078509366
ES413,Windonshore,2020-2025,1.062956357600342e-06,503.74800106295635,0.18741242540126865,0.8151529613850014,827.0196397113795
ES413,Windonshore,2025-2030,3.1996576195665717e-07,403.2468311312397,0.21386640984889535,0.10546072292974286,755.4707400191631
