Node	Generator	Period	genInvCap
ES414	Waste	1	6.729305418630538e-05
ES414	Waste	2	8.034877373694604e-05
ES414	Windonshore	1	1.1021597856597509e-07
ES414	Windonshore	2	1.0712096040252288e-06
ES415	BioCCS	1	6.763262655853764e-05
ES415	BioCCS	2	2.8525088095612113e-05
ES415	CoalCCS	1	0.0
ES415	CoalCCS	2	0.0
ES415	GasCCS	1	1.0277669256161274e-06
ES415	GasCCS	2	4.460256508616971e-09
ES415	GasOCGT	1	1.0348418333924162e-07
ES415	GasOCGT	2	2.7297655177858785e-07
ES415	Hydroregulated	1	9.674249668023549e-08
ES415	Hydroregulated	2	4.35350505196204e-09
ES415	Hydrorun-of-the-river	1	0.0
ES415	Hydrorun-of-the-river	2	0.0
ES415	Lignite	1	5.962771118633835e-06
ES415	Lignite	2	2.175557377179106e-06
ES415	Solar	1	1.1787954377950882e-05
ES415	Solar	2	4.424452249684982e-07
ES415	Waste	1	5.589470254991814e-05
ES415	Waste	2	5.532881292079649e-05
ES415	Windonshore	1	1.2224120382597903e-07
ES415	Windonshore	2	5.302186807113776e-08
ES416	BioCCS	1	0.0002658674946746617
ES416	BioCCS	2	0.00017356710004526798
ES416	CoalCCS	1	0.0
ES416	CoalCCS	2	0.0
ES416	GasCCS	1	1.0308127550683716e-06
ES416	GasCCS	2	4.424968560615797e-09
ES416	GasOCGT	1	3.9184634979838104e-08
ES416	GasOCGT	2	9.637378890028497e-09
ES416	Lignite	1	6.00060547425803e-06
ES416	Lignite	2	2.198563186820704e-06
ES416	Solar	1	5.108868776915187e-07
ES416	Solar	2	4.2418905485088425e-07
ES416	Waste	1	0.00012691619581363378
ES416	Waste	2	0.0004348472416139905
ES416	Windonshore	1	2.64446157416387e-07
ES416	Windonshore	2	2.5993304394065333e-07
ES417	BioCCS	1	5.850570877469306e-05
ES417	BioCCS	2	4.05785994252104e-05
ES417	CoalCCS	1	0.0
ES417	CoalCCS	2	0.0
ES417	GasCCGT	1	3.2125518257316803e-09
ES417	GasCCGT	2	8.37579110770683e-09
ES417	GasCCS	1	1.027497603571512e-06
ES417	GasCCS	2	4.491138555436799e-09
ES417	GasOCGT	1	3.6951333344608176e-08
ES417	GasOCGT	2	2.4302218363392067e-07
ES417	Lignite	1	5.9561488575446135e-06
ES417	Lignite	2	2.1960461108958746e-06
ES417	Solar	1	9.713486690543505e-07
ES417	Solar	2	3.633210056609445e-07
ES417	Waste	1	5.1494724775384835e-05
ES417	Waste	2	6.697875277546244e-05
ES417	Windonshore	1	3.2630987334414385e-07
ES417	Windonshore	2	5.107722015724061e-07
ES418	BioCCS	1	0.00013350732300270124
ES418	BioCCS	2	0.00013613932204529374
ES418	CoalCCS	1	0.0
ES418	CoalCCS	2	0.0
ES418	GasCCGT	1	1.0547259832649613e-07
ES418	GasCCGT	2	9.508107607657487e-09
ES418	GasCCS	1	1.0300837873586753e-06
ES418	GasCCS	2	4.451536845305596e-09
ES418	GasOCGT	1	1.4648618164994998e-07
ES418	GasOCGT	2	1.3352616488498594e-07
ES418	Hydrorun-of-the-river	1	1.818999306054291
ES418	Hydrorun-of-the-river	2	6.507957160606105e-08
ES418	Lignite	1	5.989108151624143e-06
ES418	Lignite	2	2.1899224567713083e-06
ES418	Solar	1	4.6295485844893847e-07
ES418	Solar	2	9.441076602162777e-07
ES418	Waste	1	8.819182280877738e-05
ES418	Waste	2	0.0002316207340851723
ES418	Windonshore	1	2.2707922653353307e-07
ES418	Windonshore	2	3.7174704873624735e-07
ES419	BioCCS	1	7.253563773950827e-05
ES419	BioCCS	2	4.057881881754434e-05
ES419	CoalCCS	1	0.0
ES419	CoalCCS	2	0.0
ES419	GasCCS	1	1.0283186324365813e-06
ES419	GasCCS	2	4.469249086328308e-09
ES419	GasOCGT	1	7.98424282402935e-08
ES419	GasOCGT	2	1.8389301500901626e-07
ES419	Hydroregulated	1	1.4178795026964508e-08
ES419	Hydroregulated	2	2.892667297602098e-08
ES419	Hydrorun-of-the-river	1	0.0
ES419	Hydrorun-of-the-river	2	0.0
ES419	Lignite	1	5.96968428967956e-06
ES419	Lignite	2	2.175163031390073e-06
ES419	Solar	1	1.1784055686803185e-07
ES419	Solar	2	2.412062120270876e-07
ES419	Waste	1	5.8344726118721664e-05
ES419	Waste	2	7.274196582755734e-05
ES419	Windonshore	1	4.3239424485364e-07
ES419	Windonshore	2	6.213579699400781e-07
ES421	BioCCS	1	6.690579449288343e-05
ES421	BioCCS	2	5.064544819955797e-05
ES421	CoalCCS	1	0.0
ES421	CoalCCS	2	0.0
ES421	GasCCS	1	1.0281874561895465e-06
ES421	GasCCS	2	4.483758238402609e-09
ES421	GasOCGT	1	1.0075604494681865e-07
ES421	GasOCGT	2	2.1652504117244437e-07
ES421	Lignite	1	5.961380366175829e-06
ES421	Lignite	2	2.177323836575823e-06
ES421	Solar	1	1.1890765563293826e-06
ES421	Solar	2	5.14593759524613e-07
ES421	Waste	1	5.6610997720752745e-05
ES421	Waste	2	8.432793051671447e-05
ES421	Windonshore	1	6.667187335551716e-08
ES421	Windonshore	2	1.6710367854930977e-07
ES422	Bio	1	6.16843614047467e-09
ES422	Bio	2	1.1371315108710069e-07
ES422	BioCCS	1	0.00011884929626201072
ES422	BioCCS	2	6.981708534429978e-05
ES422	CoalCCS	1	0.0
ES422	CoalCCS	2	0.0
ES422	GasCCS	1	1.02978553192557e-06
ES422	GasCCS	2	4.450217041419845e-09
ES422	GasOCGT	1	1.592415191119074e-07
ES422	GasOCGT	2	2.0070717990314124e-07
ES422	Lignite	1	5.9838224151079085e-06
ES422	Lignite	2	2.1751925309890894e-06
ES422	Oil	1	4.168117774072799e-10
ES422	Oil	2	4.4431088813808084e-08
ES422	Solar	1	3.1180343285086565e-07
ES422	Solar	2	1.8463188321389658e-06
ES422	Waste	1	1.2346716801639891e-05
ES422	Waste	2	5.085621938107622e-06
ES422	Windonshore	1	2.688245785975596e-07
ES422	Windonshore	2	4.0121781799740926e-07
ES423	BioCCS	1	6.521852013218523e-05
ES423	BioCCS	2	4.3435463890926825e-05
ES423	CoalCCS	1	0.0
ES423	CoalCCS	2	0.0
ES423	GasCCGT	1	3.140545680725148e-09
ES423	GasCCGT	2	8.415740295098517e-09
ES423	GasCCS	1	1.028067717293967e-06
ES423	GasCCS	2	4.476962472257106e-09
ES423	GasOCGT	1	1.1404568035566614e-07
ES423	GasOCGT	2	3.131756358787367e-07
ES423	Lignite	1	5.960461428955391e-06
ES423	Lignite	2	2.1914855961264357e-06
ES423	Solar	1	4527.959889791011
ES423	Solar	2	4.825114240233516e-07
ES423	Waste	1	5.571820794950962e-05
ES423	Waste	2	7.51513333006637e-05
