Timestep;a_0;a_1;a_2;a_3;a_4;a_5;a_6;a_7;a_8;a_9;a_10;a_11;a_12;a_13;a_14;a_15;a_16;a_17;a_18;a_19;a_20;a_21;a_22;a_23;a_24;a_25;a_26;a_27;a_28;a_29;a_30;a_31;a_32;a_33;a_34;a_35;a_36;b
36;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;-16.319695956780702;2.0789760299249241e9
36;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;-16.169132902714708;2.0746109152639506e9
36;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;-15.778773797367698;2.076070217137717e9
36;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;-15.770261194625192;2.0786366717891815e9
36;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;-15.920735323437817;2.0806235536525495e9
36;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;-22.741496382896777;2.0794089051602097e9
36;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;-15.691524697458526;2.0803685128230097e9
36;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;-22.34264789896917;2.0796005992917893e9
36;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;-17.760366561886734;2.0715992618692045e9
36;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;-15.649843457172992;2.0802863534743443e9
36;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;-16.057090540319987;2.0518415861710749e9
36;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;-15.587978579349627;2.0772243593261247e9
36;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;-22.112679056394985;2.0827452818888204e9
36;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;-15.597351362964327;2.0806270896918893e9
36;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;-11.306913284059004;2.0121466598752298e9
36;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;-16.45144353590671;2.0854817859161646e9
36;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;-16.412707333108106;2.0866383801429195e9
36;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;-11.27018026156962;2.0156943297555318e9
36;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;-16.42026406009046;2.0861927666658962e9
36;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;-16.60602377401944;2.0862824162724636e9
36;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;-15.538264395962493;2.0803593148960786e9
36;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;-16.20305536629806;2.0701627851345916e9
36;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;-16.5808752993564;2.087966821545226e9
36;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;-15.920337463590617;2.0313550228191025e9
36;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;-37.24005033098049;2.0899998605708344e9
36;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;-16.60157857980943;2.0874143712120433e9
36;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;-16.54224147684359;2.0874416388245242e9
36;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;-15.566112479426696;2.0800740277295249e9
36;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;-32.86391898408216;2.0906950597418497e9
36;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;-16.503799165904116;2.0843375351753476e9
36;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;-15.892825500681552;2.0837300917005858e9
36;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;-16.26055599158213;2.0872407012722015e9
36;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;-15.547450142194123;2.0801002586879597e9
36;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;-15.826221587878695;2.0820232941112523e9
36;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;-16.279125875271944;2.0865803389702616e9
36;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;-15.932141643093956;2.0828470029764042e9
36;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;-21.98207913632957;2.0869032782424886e9
36;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;-15.391895601643213;2.0845949346645904e9
36;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;-21.982004799740285;2.086532832158429e9
36;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;-16.26213923752034;2.0672362647483873e9
