Date;imp_pmax_ES00277;imp_pmax_ES00813;imp_pmax_ES00817;imp_pmax_ES00818;imp_pmax_ES01092;imp_pmax_ES00742;imp_pmax_ES00859;imp_pmax_ES00981;imp_pmax_ES01126
01/12/2050 13:00;985.5655754418298;67.75763331162581;246.39139386045744;246.39139386045744;246.39139386045744;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
01/12/2050 14:00;781.0362095676458;53.69623940777564;195.25905239191144;195.25905239191144;195.25905239191144;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
01/12/2050 15:00;74.66789469934842;5.133417760580205;18.666973674837106;18.666973674837106;18.666973674837106;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
01/12/2050 16:00;7.093175816644923;0.4876558373943385;1.7732939541612307;1.7732939541612307;1.7732939541612307;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
01/12/2050 17:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
01/12/2050 18:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
01/12/2050 19:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
01/12/2050 20:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
01/12/2050 21:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
01/12/2050 22:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
01/12/2050 23:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
02/12/2050 00:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
02/12/2050 01:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
02/12/2050 02:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
02/12/2050 03:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
02/12/2050 04:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
02/12/2050 05:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
02/12/2050 06:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
02/12/2050 07:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
02/12/2050 08:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
02/12/2050 09:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
02/12/2050 10:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
02/12/2050 11:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
02/12/2050 12:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
02/12/2050 13:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
02/12/2050 14:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
02/12/2050 15:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
02/12/2050 16:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
02/12/2050 17:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
02/12/2050 18:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
02/12/2050 19:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
02/12/2050 20:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
02/12/2050 21:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
02/12/2050 22:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
02/12/2050 23:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
03/12/2050 00:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
03/12/2050 01:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
03/12/2050 02:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
03/12/2050 03:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
03/12/2050 04:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
03/12/2050 05:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
03/12/2050 06:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
03/12/2050 07:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
03/12/2050 08:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
03/12/2050 09:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
03/12/2050 10:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
03/12/2050 11:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
03/12/2050 12:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
03/12/2050 13:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
03/12/2050 14:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
03/12/2050 15:00;-0.0;-0.0;-0.0;-0.0;-0.0;357.49177289470754;1271.0818591811824;357.49177289470754;2033.730974689892
03/12/2050 16:00;465.8583619377363;32.02776238321937;116.46459048443407;116.46459048443407;116.46459048443407;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
03/12/2050 17:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
03/12/2050 18:00;567.9156165441138;39.044198637407824;141.97890413602846;141.97890413602846;141.97890413602846;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
03/12/2050 19:00;24.620889724395074;1.6926861685521615;6.155222431098768;6.155222431098768;6.155222431098768;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
03/12/2050 20:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
03/12/2050 21:00;566.6122914556088;38.9545950375731;141.6530728639022;141.6530728639022;141.6530728639022;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
03/12/2050 22:00;771.8263471149669;53.063061364153974;192.95658677874172;192.95658677874172;192.95658677874172;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
03/12/2050 23:00;13.459183631362423;0.9253188746561667;3.364795907840606;3.364795907840606;3.364795907840606;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
04/12/2050 00:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
04/12/2050 01:00;291.6528015796436;20.0511301086005;72.9132003949109;72.9132003949109;72.9132003949109;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
04/12/2050 02:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
04/12/2050 03:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
04/12/2050 04:00;451.32641414783524;31.02869097266367;112.83160353695881;112.83160353695881;112.83160353695881;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
04/12/2050 05:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
04/12/2050 06:00;92.98183516001508;6.392501167251037;23.24545879000377;23.24545879000377;23.24545879000377;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
04/12/2050 07:00;1255.3592934422836;86.305951424157;313.8398233605709;313.8398233605709;313.8398233605709;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
04/12/2050 08:00;1038.367840234893;71.3877890161489;259.59196005872326;259.59196005872326;259.59196005872326;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
04/12/2050 09:00;1088.3623641504803;74.82491253534553;272.0905910376201;272.0905910376201;272.0905910376201;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
04/12/2050 10:00;87.15313788617922;5.991778229674822;21.788284471544806;21.788284471544806;21.788284471544806;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
04/12/2050 11:00;730.8047391551316;50.2428258169153;182.7011847887829;182.7011847887829;182.7011847887829;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
04/12/2050 12:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
04/12/2050 13:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
04/12/2050 14:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
04/12/2050 15:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
04/12/2050 16:00;405.63344415239834;27.887299285477386;101.40836103809959;101.40836103809959;101.40836103809959;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
04/12/2050 17:00;1142.3910434832774;78.53938423947532;285.59776087081934;285.59776087081934;285.59776087081934;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
04/12/2050 18:00;145.6696913022923;10.014791277032597;36.41742282557308;36.41742282557308;36.41742282557308;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
04/12/2050 19:00;399.50205952356146;27.46576659224485;99.87551488089036;99.87551488089036;99.87551488089036;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
04/12/2050 20:00;691.0326599097839;47.50849536879765;172.75816497744597;172.75816497744597;172.75816497744597;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
04/12/2050 21:00;263.23893214962794;18.097676585286923;65.80973303740699;65.80973303740699;65.80973303740699;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
04/12/2050 22:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
04/12/2050 23:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
05/12/2050 00:00;135.40690451329357;9.309224685288934;33.85172612832339;33.85172612832339;33.85172612832339;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
05/12/2050 01:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
05/12/2050 02:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
05/12/2050 03:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
05/12/2050 04:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
05/12/2050 05:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
05/12/2050 06:00;257.428857415154;17.69823394729184;64.3572143537885;64.3572143537885;64.3572143537885;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
05/12/2050 07:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
05/12/2050 08:00;267.8930737210847;18.417648818324572;66.97326843027118;66.97326843027118;66.97326843027118;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
05/12/2050 09:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
05/12/2050 10:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
05/12/2050 11:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
05/12/2050 12:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
05/12/2050 13:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
05/12/2050 14:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
05/12/2050 15:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
05/12/2050 16:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
05/12/2050 17:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
05/12/2050 18:00;58.049142953925326;3.9908785780823663;14.512285738481332;14.512285738481332;14.512285738481332;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
05/12/2050 19:00;107.2702597066179;7.374830354829982;26.817564926654477;26.817564926654477;26.817564926654477;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
05/12/2050 20:00;724.1910158780848;49.788132341618336;181.0477539695212;181.0477539695212;181.0477539695212;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
05/12/2050 21:00;871.5753227496223;59.92080343903653;217.89383068740557;217.89383068740557;217.89383068740557;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
05/12/2050 22:00;732.7262573035185;50.374930189616904;183.18156432587963;183.18156432587963;183.18156432587963;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
05/12/2050 23:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
06/12/2050 00:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
06/12/2050 01:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
06/12/2050 02:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
06/12/2050 03:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
06/12/2050 04:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
06/12/2050 05:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
06/12/2050 06:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
06/12/2050 07:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
06/12/2050 08:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
06/12/2050 09:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
06/12/2050 10:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
06/12/2050 11:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
06/12/2050 12:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
06/12/2050 13:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
06/12/2050 14:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
06/12/2050 15:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
06/12/2050 16:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
06/12/2050 17:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
06/12/2050 18:00;282.29501239811253;19.407782102370238;70.57375309952813;70.57375309952813;70.57375309952813;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
06/12/2050 19:00;246.53665629338653;16.949395120170323;61.63416407334663;61.63416407334663;61.63416407334663;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
06/12/2050 20:00;181.68857334710682;12.491089417613596;45.422143336776706;45.422143336776706;45.422143336776706;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
06/12/2050 21:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
06/12/2050 22:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
06/12/2050 23:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
07/12/2050 00:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
07/12/2050 01:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
07/12/2050 02:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
07/12/2050 03:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
07/12/2050 04:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
07/12/2050 05:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
07/12/2050 06:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
07/12/2050 07:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
07/12/2050 08:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
07/12/2050 09:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
07/12/2050 10:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
07/12/2050 11:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
07/12/2050 12:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
07/12/2050 13:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
07/12/2050 14:00;133.14988307814676;9.154054461622591;33.28747076953669;33.28747076953669;33.28747076953669;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
07/12/2050 15:00;395.7155616770684;27.205444865298457;98.9288904192671;98.9288904192671;98.9288904192671;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
07/12/2050 16:00;60.88216971829695;4.185649168132915;15.220542429574238;15.220542429574238;15.220542429574238;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
07/12/2050 17:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
07/12/2050 18:00;480.5330833833891;33.036649482608006;120.13327084584728;120.13327084584728;120.13327084584728;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
07/12/2050 19:00;471.605883075602;32.42290446144764;117.9014707689005;117.9014707689005;117.9014707689005;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
07/12/2050 20:00;647.7058980044771;44.529780487807805;161.9264745011193;161.9264745011193;161.9264745011193;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
07/12/2050 21:00;481.83729334525094;33.12631391748601;120.45932333631274;120.45932333631274;120.45932333631274;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
07/12/2050 22:00;861.2076359155043;59.20802496919092;215.30190897887607;215.30190897887607;215.30190897887607;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
07/12/2050 23:00;1200.2652295117273;82.51823452893126;300.0663073779318;300.0663073779318;300.0663073779318;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
08/12/2050 00:00;1349.7513539208012;92.7954055820551;337.4378384802003;337.4378384802003;337.4378384802003;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
08/12/2050 01:00;549.3608899596943;37.76856118472898;137.34022248992358;137.34022248992358;137.34022248992358;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
08/12/2050 02:00;1328.2979150470715;91.32048165948616;332.07447876176786;332.07447876176786;332.07447876176786;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
08/12/2050 03:00;1253.2736009334906;86.16256006417748;313.31840023337264;313.31840023337264;313.31840023337264;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
08/12/2050 04:00;1191.9362502415395;81.94561720410584;297.98406256038487;297.98406256038487;297.98406256038487;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
08/12/2050 05:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
08/12/2050 06:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
08/12/2050 07:00;124.2325195709653;8.540985720503864;31.058129892741324;31.058129892741324;31.058129892741324;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
08/12/2050 08:00;541.1841318466443;37.2064090644568;135.29603296166107;135.29603296166107;135.29603296166107;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
08/12/2050 09:00;641.6054129059173;44.110372137281814;160.40135322647933;160.40135322647933;160.40135322647933;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
08/12/2050 10:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
08/12/2050 11:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
08/12/2050 12:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
08/12/2050 13:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
08/12/2050 14:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
08/12/2050 15:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
08/12/2050 16:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
08/12/2050 17:00;922.2124699065465;63.402107306075074;230.55311747663663;230.55311747663663;230.55311747663663;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
08/12/2050 18:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
08/12/2050 19:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
08/12/2050 20:00;420.42687439710465;28.904347614800947;105.10671859927616;105.10671859927616;105.10671859927616;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
08/12/2050 21:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
08/12/2050 22:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
08/12/2050 23:00;1374.3778119353306;94.48847457055398;343.59445298383264;343.59445298383264;343.59445298383264;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
09/12/2050 00:00;315.84555833720674;21.714382135682964;78.96138958430168;78.96138958430168;78.96138958430168;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
09/12/2050 01:00;546.1341247693383;37.54672107789201;136.53353119233458;136.53353119233458;136.53353119233458;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
09/12/2050 02:00;595.8569982928832;40.965168632635724;148.9642495732208;148.9642495732208;148.9642495732208;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
09/12/2050 03:00;224.24858254408724;15.417090049906;56.06214563602181;56.06214563602181;56.06214563602181;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
09/12/2050 04:00;-0.0;-0.0;-0.0;-0.0;-0.0;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
09/12/2050 05:00;148.28916819918882;10.194880313694233;37.072292049797205;37.072292049797205;37.072292049797205;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
09/12/2050 06:00;393.35527482463004;27.043175144193317;98.33881870615751;98.33881870615751;98.33881870615751;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
09/12/2050 07:00;92.38353043761127;6.351367717585775;23.095882609402818;23.095882609402818;23.095882609402818;502.7277272727273;1787.4763636363637;502.7277272727273;2859.962181818182
