delivery_time,-12,-9,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
10,3736.4,3736.4,3736.4,3736.4,3736.4,3736.4,3476.9032764087356,3929.7489353426513,3503.5591516304657,3398.385247156802,3618.3039897756717,3733.8482377075998,3675.8612723614538,3332.4685808429117,3640.7601955708947,3640.7601955708947,3640.7601955708947,3640.7601955708947,3640.7601955708947,3640.7601955708947,3640.7601955708947,3640.7601955708947,3640.7601955708947,3640.7601955708947,3640.7601955708947,3640.7601955708947,3640.7601955708947,3640.7601955708947
11,4005.9,4005.9,4005.9,4005.9,4005.9,4005.9,4005.9,3699.8677001143747,3928.627863884422,3515.557406612258,3624.2745785763364,3746.9072410818007,3871.224920184568,3582.073869451423,3724.108609153836,3828.609285908227,3828.609285908227,3828.609285908227,3828.609285908227,3828.609285908227,3828.609285908227,3828.609285908227,3828.609285908227,3828.609285908227,3828.609285908227,3828.609285908227,3828.609285908227,3828.609285908227
12,4515.4,4515.4,4515.4,4515.4,4515.4,4515.4,4515.4,4515.4,4113.642571082821,4298.945203098344,3948.4167157773454,4107.511249497813,4196.742009393091,4111.238871073206,4261.474116743459,4121.539491336019,3737.7716460513793,3737.7716460513793,3737.7716460513793,3737.7716460513793,3737.7716460513793,3737.7716460513793,3737.7716460513793,3737.7716460513793,3737.7716460513793,3737.7716460513793,3737.7716460513793,3737.7716460513793
13,5295.0,5295.0,5295.0,5295.0,5295.0,5295.0,5295.0,5295.0,5295.0,4655.172181088572,4987.272467881453,4723.045498178107,4854.6829660483345,4778.82373777807,5091.102498677859,5004.218225456594,4254.454828607917,4598.517156862746,4598.517156862746,4598.517156862746,4598.517156862746,4598.517156862746,4598.517156862746,4598.517156862746,4598.517156862746,4598.517156862746,4598.517156862746,4598.517156862746
14,6055.1,6055.1,6055.1,6055.1,6055.1,6055.1,6055.1,6055.1,6055.1,6055.1,5575.355439026096,5754.40681780595,5599.162491938957,5467.389967037046,5780.045725305801,5922.264737919391,5194.99509873592,5397.404214153555,5419.135355029586,5419.135355029586,5419.135355029586,5419.135355029586,5419.135355029586,5419.135355029586,5419.135355029586,5419.135355029586,5419.135355029586,5419.135355029586
15,6604.9,6604.9,6604.9,6604.9,6604.9,6604.9,6604.9,6604.9,6604.9,6604.9,6604.9,6275.856159089357,6282.601281290936,6059.9988262130055,6213.344978482095,6415.121362478168,5974.10778139876,6186.023042001144,6079.146152141426,6226.565493443754,6226.565493443754,6226.565493443754,6226.565493443754,6226.565493443754,6226.565493443754,6226.565493443754,6226.565493443754,6226.565493443754
16,6974.9,6974.9,6974.9,6974.9,6974.9,6974.9,6974.9,6974.9,6974.9,6974.9,6974.9,6974.9,6782.757665275278,6588.878293257247,6601.211864533937,6670.064928327851,6345.58004745383,6796.210799522695,6664.067968010173,6664.587752481061,7037.613666830146,7037.613666830146,7037.613666830146,7037.613666830146,7037.613666830146,7037.613666830146,7037.613666830146,7037.613666830146
17,7229.8,7229.8,7229.8,7229.8,7229.8,7229.8,7229.8,7229.8,7229.8,7229.8,7229.8,7229.8,7229.8,7106.5930586139675,7040.53574677153,6940.294117759877,6592.867376737539,6940.3133730328345,7101.490095148948,7148.292737557613,7352.434080724202,7031.75377039089,7031.75377039089,7031.75377039089,7031.75377039089,7031.75377039089,7031.75377039089,7031.75377039089
18,7763.9,7763.9,7763.9,7763.9,7763.9,7763.9,7763.9,7763.9,7763.9,7763.9,7763.9,7763.9,7763.9,7763.9,7749.985362904091,7576.70936657942,7221.775345244965,7470.74836833683,7554.259979344012,7786.478899979721,8072.580803291725,7435.717663079441,7440.72807895866,7440.72807895866,7440.72807895866,7440.72807895866,7440.72807895866,7440.72807895866
19,8235.3,8235.3,8235.3,8235.3,8235.3,8235.3,8235.3,8235.3,8235.3,8235.3,8235.3,8235.3,8235.3,8235.3,8235.3,8218.642695077478,7894.303635776131,7968.179116372042,8082.814850285756,8278.640982749474,8536.814780893867,8083.238506729448,7908.4570738669,9049.144031364065,9049.144031364065,9049.144031364065,9049.144031364065,9049.144031364065
20,8726.0,8726.0,8726.0,8726.0,8726.0,8726.0,8726.0,8726.0,8726.0,8726.0,8726.0,8726.0,8726.0,8726.0,8726.0,8726.0,8521.768359623045,8609.118748895458,8561.14449448495,8835.954128235582,9025.994403254712,8615.563527749506,8603.436483289073,9717.324465486729,10036.772532188841,10036.772532188841,10036.772532188841,10036.772532188841
21,8771.8,8771.8,8771.8,8771.8,8771.8,8771.8,8771.8,8771.8,8771.8,8771.8,8771.8,8771.8,8771.8,8771.8,8771.8,8771.8,8771.8,8816.358043743956,8639.96058522313,8776.495397024973,9076.10363066551,8798.251777798792,8633.731147612583,9713.967644420673,9888.693351496182,9216.657948653092,9216.657948653092,9216.657948653092
22,8758.2,8758.2,8758.2,8758.2,8758.2,8758.2,8758.2,8758.2,8758.2,8758.2,8758.2,8758.2,8758.2,8758.2,8758.2,8758.2,8758.2,8758.2,8845.126861021969,8770.924623319062,8891.644289375388,8859.739758730982,8781.15760501842,9352.511191416685,9799.825139319311,9091.565574543336,9001.082841585412,9001.082841585412
23,8532.0,8532.0,8532.0,8532.0,8532.0,8532.0,8532.0,8532.0,8532.0,8532.0,8532.0,8532.0,8532.0,8532.0,8532.0,8532.0,8532.0,8532.0,8532.0,8719.356858287618,8687.4116423508,8461.58759246485,8634.589095545743,9008.21726483129,9266.495831109652,8971.498980732098,8841.371461015377,9108.739821636293
