delivery_time,-12,-9,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
10,9519.1,9519.1,9519.1,9519.1,9519.1,9519.1,9372.797673362957,9784.570721889879,9491.67991471676,10258.930639857419,11018.376581561703,11274.785610103883,10707.45540450174,11057.935374874158,10094.182511262563,10094.182511262563,10094.182511262563,10094.182511262563,10094.182511262563,10094.182511262563,10094.182511262563,10094.182511262563,10094.182511262563,10094.182511262563,10094.182511262563,10094.182511262563,10094.182511262563,10094.182511262563
11,9569.9,9569.9,9569.9,9569.9,9569.9,9569.9,9569.9,9063.352405167607,9601.800602244337,9481.762857846146,10635.276967338952,10757.399946246253,10469.534894766726,10975.28955961018,9878.238678212645,8998.011999999999,8998.011999999999,8998.011999999999,8998.011999999999,8998.011999999999,8998.011999999999,8998.011999999999,8998.011999999999,8998.011999999999,8998.011999999999,8998.011999999999,8998.011999999999,8998.011999999999
12,9820.4,9820.4,9820.4,9820.4,9820.4,9820.4,9820.4,9820.4,9098.763659657136,9639.722923386289,10213.390702532693,10657.993058123591,9791.251859696775,10799.901884564262,9814.137642042117,8870.601658938554,8036.6409879995335,8036.6409879995335,8036.6409879995335,8036.6409879995335,8036.6409879995335,8036.6409879995335,8036.6409879995335,8036.6409879995335,8036.6409879995335,8036.6409879995335,8036.6409879995335,8036.6409879995335
13,9546.3,9546.3,9546.3,9546.3,9546.3,9546.3,9546.3,9546.3,9546.3,8495.970257330993,9709.472943875435,9519.476977451795,9552.320767366815,9417.108710625327,9006.690638114225,8370.22298318415,7478.539579013119,7465.163036714373,7465.163036714373,7465.163036714373,7465.163036714373,7465.163036714373,7465.163036714373,7465.163036714373,7465.163036714373,7465.163036714373,7465.163036714373,7465.163036714373
14,9428.1,9428.1,9428.1,9428.1,9428.1,9428.1,9428.1,9428.1,9428.1,9428.1,8767.03936427924,9146.508721737415,8615.440600931064,8930.543844638363,8181.573280529817,7809.532222580003,7238.355623960872,7188.28573211432,5012.964972157356,5012.964972157356,5012.964972157356,5012.964972157356,5012.964972157356,5012.964972157356,5012.964972157356,5012.964972157356,5012.964972157356,5012.964972157356
15,8745.8,8745.8,8745.8,8745.8,8745.8,8745.8,8745.8,8745.8,8745.8,8745.8,8745.8,8007.9787404628605,7745.253056181477,7580.8800554408035,7399.921532980395,6894.663954970537,6312.811106675506,6570.378096426352,4229.12756729101,4207.857827371185,4207.857827371185,4207.857827371185,4207.857827371185,4207.857827371185,4207.857827371185,4207.857827371185,4207.857827371185,4207.857827371185
16,8529.2,8529.2,8529.2,8529.2,8529.2,8529.2,8529.2,8529.2,8529.2,8529.2,8529.2,8529.2,7664.860062856026,7446.153008718054,6553.671938426666,6666.911195456584,5928.697368033043,6193.917187756979,4201.751319571648,4273.595976644488,3306.829314420804,3306.829314420804,3306.829314420804,3306.829314420804,3306.829314420804,3306.829314420804,3306.829314420804,3306.829314420804
17,12348.5,12348.5,12348.5,12348.5,12348.5,12348.5,12348.5,12348.5,12348.5,12348.5,12348.5,12348.5,12348.5,11724.069140035659,10149.189010250555,9283.872137758692,9123.790339683092,9404.733172258977,7096.54012720801,6849.524479255379,5430.045300738568,5893.497498693348,5893.497498693348,5893.497498693348,5893.497498693348,5893.497498693348,5893.497498693348,5893.497498693348
18,13716.8,13716.8,13716.8,13716.8,13716.8,13716.8,13716.8,13716.8,13716.8,13716.8,13716.8,13716.8,13716.8,13716.8,12915.339722281617,11081.918921105225,10452.80519989749,11332.42005317192,9488.003427162368,10190.839448746246,7894.418742545162,8518.724583388055,8438.228515121655,8438.228515121655,8438.228515121655,8438.228515121655,8438.228515121655,8438.228515121655
19,14854.1,14854.1,14854.1,14854.1,14854.1,14854.1,14854.1,14854.1,14854.1,14854.1,14854.1,14854.1,14854.1,14854.1,14854.1,14243.81203107211,12332.330734603696,12844.546485343353,11664.858869347934,12020.232211645643,11254.97157489842,11868.013369302394,12903.339345186334,9825.96795865633,9825.96795865633,9825.96795865633,9825.96795865633,9825.96795865633
20,17868.5,17868.5,17868.5,17868.5,17868.5,17868.5,17868.5,17868.5,17868.5,17868.5,17868.5,17868.5,17868.5,17868.5,17868.5,17868.5,17670.522185360667,16503.945134429418,13072.473404200275,15029.957564186194,14698.367654049238,16735.46697128642,17798.667827147736,15146.652865760943,16784.884951335163,16784.884951335163,16784.884951335163,16784.884951335163
21,16517.2,16517.2,16517.2,16517.2,16517.2,16517.2,16517.2,16517.2,16517.2,16517.2,16517.2,16517.2,16517.2,16517.2,16517.2,16517.2,16517.2,16921.39717542371,12661.849089768431,13436.541977030696,14974.124699714883,16380.124046782532,15643.251117829319,13833.616440734799,17437.676527597196,18131.158901933093,18131.158901933093,18131.158901933093
22,15575.1,15575.1,15575.1,15575.1,15575.1,15575.1,15575.1,15575.1,15575.1,15575.1,15575.1,15575.1,15575.1,15575.1,15575.1,15575.1,15575.1,15575.1,14795.966299789108,13607.888576536616,13325.843489354085,18694.940778813594,16927.47714052921,12539.341169319574,15924.80353369311,16589.12760987122,16505.108299953423,16505.108299953423
23,15172.9,15172.9,15172.9,15172.9,15172.9,15172.9,15172.9,15172.9,15172.9,15172.9,15172.9,15172.9,15172.9,15172.9,15172.9,15172.9,15172.9,15172.9,15172.9,15408.29906168277,14702.944720866286,17021.207622341357,18247.988217749924,16906.715541167236,14804.699694721601,16348.147420508263,15397.891228108967,16421.692467238616
