delivery_time,-12,-9,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
10,2395.8,2395.8,2395.8,2395.8,2395.8,2395.8,2262.5957234153757,2795.292033829004,2289.257120208882,2202.31091724956,2535.06809860866,2883.0856793476914,2829.167512037122,2474.4978873572886,2558.5389249852337,2558.5389249852337,2558.5389249852337,2558.5389249852337,2558.5389249852337,2558.5389249852337,2558.5389249852337,2558.5389249852337,2558.5389249852337,2558.5389249852337,2558.5389249852337,2558.5389249852337,2558.5389249852337,2558.5389249852337
11,2172.2,2172.2,2172.2,2172.2,2172.2,2172.2,2172.2,1862.8044399509279,2169.629558891188,1814.7705238779233,1923.117175655104,2241.777985155829,2600.534643203954,2173.5157052019154,2180.770907641582,2079.634659090909,2079.634659090909,2079.634659090909,2079.634659090909,2079.634659090909,2079.634659090909,2079.634659090909,2079.634659090909,2079.634659090909,2079.634659090909,2079.634659090909,2079.634659090909,2079.634659090909
12,2107.8,2107.8,2107.8,2107.8,2107.8,2107.8,2107.8,2107.8,1689.487588322547,2050.555954100685,1679.9226587359906,1760.7629248882818,2027.4413514427044,2080.714841532933,2025.3392044919701,1803.039578862572,1763.5104212860313,1763.5104212860313,1763.5104212860313,1763.5104212860313,1763.5104212860313,1763.5104212860313,1763.5104212860313,1763.5104212860313,1763.5104212860313,1763.5104212860313,1763.5104212860313,1763.5104212860313
13,2476.2,2476.2,2476.2,2476.2,2476.2,2476.2,2476.2,2476.2,2476.2,1755.076997952352,2158.471950338444,2031.980358199789,2044.1464585498986,1969.165315257377,2406.937577753659,2112.3365513803465,1911.7346864014125,1916.2227450980392,1916.2227450980392,1916.2227450980392,1916.2227450980392,1916.2227450980392,1916.2227450980392,1916.2227450980392,1916.2227450980392,1916.2227450980392,1916.2227450980392,1916.2227450980392
14,3111.0,3111.0,3111.0,3111.0,3111.0,3111.0,3111.0,3111.0,3111.0,3111.0,2424.4662746687213,2754.9240084105227,2699.444436163848,2507.073504711196,2584.7862693397615,2901.3539405195625,2546.7939740317674,2311.396055807284,2416.9123505976095,2416.9123505976095,2416.9123505976095,2416.9123505976095,2416.9123505976095,2416.9123505976095,2416.9123505976095,2416.9123505976095,2416.9123505976095,2416.9123505976095
15,4010.5,4010.5,4010.5,4010.5,4010.5,4010.5,4010.5,4010.5,4010.5,4010.5,4010.5,3498.361797281303,3668.662075381809,3437.4205220763693,3336.1614601144324,3410.228388243357,3714.913938648569,3265.830280605762,3090.087778125693,3207.2143385070212,3207.2143385070212,3207.2143385070212,3207.2143385070212,3207.2143385070212,3207.2143385070212,3207.2143385070212,3207.2143385070212,3207.2143385070212
16,5257.5,5257.5,5257.5,5257.5,5257.5,5257.5,5257.5,5257.5,5257.5,5257.5,5257.5,5257.5,4943.38769670047,4754.743741958088,4567.782859621192,4472.259259729174,4553.55005516148,4918.71824157409,4402.237410285576,4226.442592132218,4591.182307910405,4591.182307910405,4591.182307910405,4591.182307910405,4591.182307910405,4591.182307910405,4591.182307910405,4591.182307910405
17,6548.2,6548.2,6548.2,6548.2,6548.2,6548.2,6548.2,6548.2,6548.2,6548.2,6548.2,6548.2,6548.2,6289.2308825048995,6001.9379001618745,5715.91042614234,5780.349071921747,5758.437306694123,6250.681880830496,5657.011623192779,5776.043901145023,5939.477436823105,5939.477436823105,5939.477436823105,5939.477436823105,5939.477436823105,5939.477436823105,5939.477436823105
18,8014.8,8014.8,8014.8,8014.8,8014.8,8014.8,8014.8,8014.8,8014.8,8014.8,8014.8,8014.8,8014.8,8014.8,7776.068607610533,7383.992930866036,7197.3861322927,7210.9540337083745,7221.187359466637,7709.753235829176,7495.401350129232,7338.4127949529075,7874.6081131373285,7874.6081131373285,7874.6081131373285,7874.6081131373285,7874.6081131373285,7874.6081131373285
19,9776.9,9776.9,9776.9,9776.9,9776.9,9776.9,9776.9,9776.9,9776.9,9776.9,9776.9,9776.9,9776.9,9776.9,9776.9,9440.461581016581,9273.387111309614,8922.481958381057,8952.986806161549,9040.863489479962,9696.237065190262,9417.724552776517,9767.911953116976,10212.295865921787,10212.295865921787,10212.295865921787,10212.295865921787,10212.295865921787
20,10685.6,10685.6,10685.6,10685.6,10685.6,10685.6,10685.6,10685.6,10685.6,10685.6,10685.6,10685.6,10685.6,10685.6,10685.6,10685.6,10420.60569565561,10288.445206565155,9946.825448832948,9993.317747189592,10387.873521024712,10606.13945776482,10985.005635212008,11096.410805093365,11278.918086860913,11278.918086860913,11278.918086860913,11278.918086860913
21,11673.2,11673.2,11673.2,11673.2,11673.2,11673.2,11673.2,11673.2,11673.2,11673.2,11673.2,11673.2,11673.2,11673.2,11673.2,11673.2,11673.2,11435.740643146184,11430.528624005032,11051.11879282572,11400.335363181883,11675.679512331766,12039.659682703445,12384.053330037756,12271.670260588258,12403.950712780465,12403.950712780465,12403.950712780465
22,12028.1,12028.1,12028.1,12028.1,12028.1,12028.1,12028.1,12028.1,12028.1,12028.1,12028.1,12028.1,12028.1,12028.1,12028.1,12028.1,12028.1,12028.1,11915.176638848912,11961.988088952941,11756.367202742145,12082.402891687761,12564.677502935163,12724.99769514605,12932.723486535418,12905.126693533719,13369.316708229426,13369.316708229426
23,11664.3,11664.3,11664.3,11664.3,11664.3,11664.3,11664.3,11664.3,11664.3,11664.3,11664.3,11664.3,11664.3,11664.3,11664.3,11664.3,11664.3,11664.3,11664.3,11731.014600792201,11889.881382644258,11695.827865580544,12209.459320008064,12467.643878060788,12521.091800940594,12666.268843768763,13056.719829031808,12832.94544159544
