date,hour,country,bus_id,da_share_mw,redispatch_mw,delta_mw,lower_bound_mw,upper_bound_mw
2024-08-21,0,PT,ES00818,0.0,0.0,0.0,0.0,0.0
2024-08-21,1,PT,ES00277,0.0,0.0,0.0,0.0,0.0
2024-08-21,1,FR,ES00859,0.0,0.0,0.0,0.0,0.0
2024-08-21,1,PT,ES00813,0.0,0.0,0.0,0.0,0.0
2024-08-21,1,PT,ES01092,0.0,0.0,0.0,0.0,0.0
2024-08-21,1,PT,ES00817,0.0,0.0,0.0,0.0,0.0
2024-08-21,1,FR,ES00742,0.0,0.0,0.0,0.0,0.0
2024-08-21,1,FR,ES01126,0.0,0.0,0.0,0.0,0.0
2024-08-21,1,FR,ES00981,0.0,0.0,0.0,0.0,0.0
2024-08-21,1,PT,ES00818,0.0,0.0,0.0,0.0,0.0
2024-08-21,2,PT,ES00277,0.0,0.0,0.0,0.0,0.0
2024-08-21,2,FR,ES00859,0.0,0.0,0.0,0.0,0.0
2024-08-21,2,PT,ES00813,0.0,0.0,0.0,0.0,0.0
2024-08-21,2,PT,ES01092,0.0,0.0,0.0,0.0,0.0
2024-08-21,2,PT,ES00817,0.0,0.0,0.0,0.0,0.0
2024-08-21,2,FR,ES00742,0.0,0.0,0.0,0.0,0.0
2024-08-21,2,FR,ES01126,0.0,0.0,0.0,0.0,0.0
2024-08-21,2,FR,ES00981,0.0,0.0,0.0,0.0,0.0
2024-08-21,2,PT,ES00818,0.0,0.0,0.0,0.0,0.0
2024-08-21,3,PT,ES00277,0.0,0.0,0.0,0.0,0.0
2024-08-21,3,FR,ES00859,0.0,0.0,0.0,0.0,0.0
2024-08-21,3,PT,ES00813,0.0,0.0,0.0,0.0,0.0
2024-08-21,3,PT,ES01092,0.0,0.0,0.0,0.0,0.0
2024-08-21,3,PT,ES00817,0.0,0.0,0.0,0.0,0.0
2024-08-21,3,FR,ES00742,0.0,0.0,0.0,0.0,0.0
2024-08-21,3,FR,ES01126,0.0,0.0,0.0,0.0,0.0
2024-08-21,3,FR,ES00981,0.0,0.0,0.0,0.0,0.0
2024-08-21,3,PT,ES00818,0.0,0.0,0.0,0.0,0.0
2024-08-21,4,PT,ES00277,0.0,0.0,0.0,0.0,0.0
2024-08-21,4,FR,ES00859,0.0,0.0,0.0,0.0,0.0
2024-08-21,4,PT,ES00813,0.0,0.0,0.0,0.0,0.0
2024-08-21,4,PT,ES01092,0.0,0.0,0.0,0.0,0.0
2024-08-21,4,PT,ES00817,0.0,0.0,0.0,0.0,0.0
2024-08-21,4,FR,ES00742,0.0,0.0,0.0,0.0,0.0
2024-08-21,4,FR,ES01126,0.0,0.0,0.0,0.0,0.0
2024-08-21,4,FR,ES00981,0.0,0.0,0.0,0.0,0.0
2024-08-21,4,PT,ES00818,0.0,0.0,0.0,0.0,0.0
2024-08-21,5,PT,ES00277,0.0,0.0,0.0,0.0,0.0
2024-08-21,5,FR,ES00859,0.0,0.0,0.0,0.0,0.0
2024-08-21,5,PT,ES00813,0.0,0.0,0.0,0.0,0.0
2024-08-21,5,PT,ES01092,0.0,0.0,0.0,0.0,0.0
2024-08-21,5,PT,ES00817,0.0,0.0,0.0,0.0,0.0
2024-08-21,5,FR,ES00742,0.0,0.0,0.0,0.0,0.0
2024-08-21,5,FR,ES01126,0.0,0.0,0.0,0.0,0.0
2024-08-21,5,FR,ES00981,0.0,0.0,0.0,0.0,0.0
2024-08-21,5,PT,ES00818,0.0,0.0,0.0,0.0,0.0
2024-08-21,6,PT,ES00277,0.0,0.0,0.0,0.0,0.0
2024-08-21,6,FR,ES00859,0.0,0.0,0.0,0.0,0.0
2024-08-21,6,PT,ES00813,0.0,0.0,0.0,0.0,0.0
2024-08-21,6,PT,ES01092,0.0,0.0,0.0,0.0,0.0
2024-08-21,6,PT,ES00817,0.0,0.0,0.0,0.0,0.0
2024-08-21,6,FR,ES00742,0.0,0.0,0.0,0.0,0.0
2024-08-21,6,FR,ES01126,0.0,0.0,0.0,0.0,0.0
2024-08-21,6,FR,ES00981,0.0,0.0,0.0,0.0,0.0
2024-08-21,6,PT,ES00818,0.0,0.0,0.0,0.0,0.0
2024-08-21,7,PT,ES00277,0.0,0.0,0.0,0.0,0.0
2024-08-21,7,FR,ES00859,0.0,0.0,0.0,0.0,0.0
2024-08-21,7,PT,ES00813,0.0,0.0,0.0,0.0,0.0
2024-08-21,7,PT,ES01092,0.0,0.0,0.0,0.0,0.0
2024-08-21,7,PT,ES00817,0.0,0.0,0.0,0.0,0.0
2024-08-21,7,FR,ES00742,0.0,0.0,0.0,0.0,0.0
2024-08-21,7,FR,ES01126,0.0,0.0,0.0,0.0,0.0
2024-08-21,7,FR,ES00981,0.0,0.0,0.0,0.0,0.0
2024-08-21,7,PT,ES00818,0.0,0.0,0.0,0.0,0.0
2024-08-21,8,PT,ES00277,-960.782,-966.049,-5.267,-11439.849,0.0
2024-08-21,8,FR,ES00859,-3401.28,-3170.059,231.222,-4629.981,0.0
2024-08-21,8,PT,ES00813,-33.027,-35.691,-2.664,-393.245,0.0
2024-08-21,8,PT,ES01092,-120.098,-117.037,3.061,-1429.981,0.0
2024-08-21,8,PT,ES00817,-120.098,-118.085,2.012,-1429.981,0.0
2024-08-21,8,FR,ES00742,-295.451,-402.182,-106.731,-402.182,0.0
2024-08-21,8,FR,ES01126,-1680.79,-1741.619,-60.829,-2287.97,0.0
2024-08-21,8,FR,ES00981,-295.451,-359.113,-63.662,-402.182,0.0
2024-08-21,8,PT,ES00818,-120.098,-117.24,2.857,-1429.981,0.0
2024-08-21,17,PT,ES00277,-3762.107,-3762.107,0.0,-11439.849,0.0
2024-08-21,17,FR,ES00859,-3154.474,-3154.473,0.0,-4629.981,0.0
2024-08-21,17,PT,ES00813,-129.322,-129.322,-0.0,-393.245,0.0
2024-08-21,17,PT,ES01092,-470.263,-470.263,0.0,-1429.981,0.0
2024-08-21,17,PT,ES00817,-470.263,-470.263,0.0,-1429.981,0.0
2024-08-21,17,FR,ES00742,-274.013,-274.013,-0.0,-402.182,0.0
2024-08-21,17,FR,ES01126,-1558.827,-1558.827,-0.0,-2287.97,0.0
2024-08-21,17,FR,ES00981,-274.013,-274.013,0.0,-402.182,0.0
2024-08-21,17,PT,ES00818,-470.263,-470.263,0.0,-1429.981,0.0
2024-08-21,18,PT,ES00277,-1419.258,-1419.258,0.0,-11439.849,0.0
2024-08-21,18,FR,ES00859,0.0,0.0,0.0,0.0,0.0
2024-08-21,18,PT,ES00813,-48.787,-48.787,-0.0,-393.245,0.0
2024-08-21,18,PT,ES01092,-177.407,-177.407,0.0,-1429.981,0.0
2024-08-21,18,PT,ES00817,-177.407,-177.407,0.0,-1429.981,0.0
2024-08-21,18,FR,ES00742,0.0,0.0,0.0,0.0,0.0
2024-08-21,18,FR,ES01126,0.0,0.0,0.0,0.0,0.0
2024-08-21,18,FR,ES00981,0.0,0.0,0.0,0.0,0.0
2024-08-21,18,PT,ES00818,-177.407,-177.407,0.0,-1429.981,0.0
2024-08-21,19,PT,ES00277,-909.784,-909.784,0.0,-11439.849,0.0
2024-08-21,19,FR,ES00859,0.0,0.0,0.0,0.0,0.0
2024-08-21,19,PT,ES00813,-31.274,-31.274,-0.0,-393.245,0.0
2024-08-21,19,PT,ES01092,-113.723,-113.723,0.0,-1429.981,0.0
2024-08-21,19,PT,ES00817,-113.723,-113.723,0.0,-1429.981,0.0
2024-08-21,19,FR,ES00742,0.0,0.0,0.0,0.0,0.0
2024-08-21,19,FR,ES01126,0.0,0.0,0.0,0.0,0.0
2024-08-21,19,FR,ES00981,0.0,0.0,0.0,0.0,0.0
2024-08-21,19,PT,ES00818,-113.723,-113.723,0.0,-1429.981,0.0
2024-08-21,20,PT,ES00277,-1024.319,-1024.319,0.0,-11439.849,0.0
2024-08-21,20,FR,ES00859,0.0,0.0,0.0,0.0,0.0
2024-08-21,20,PT,ES00813,-35.211,-35.211,-0.0,-393.245,0.0
2024-08-21,20,PT,ES01092,-128.04,-128.04,0.0,-1429.981,0.0
2024-08-21,20,PT,ES00817,-128.04,-128.04,0.0,-1429.981,0.0
2024-08-21,20,FR,ES00742,0.0,0.0,0.0,0.0,0.0
2024-08-21,20,FR,ES01126,0.0,0.0,0.0,0.0,0.0
2024-08-21,20,FR,ES00981,0.0,0.0,0.0,0.0,0.0
2024-08-21,20,PT,ES00818,-128.04,-128.04,0.0,-1429.981,0.0
2024-08-21,21,PT,ES00277,-292.147,-292.147,0.0,-11439.849,0.0
2024-08-21,21,FR,ES00859,0.0,0.0,0.0,0.0,0.0
2024-08-21,21,PT,ES00813,-10.043,-10.043,-0.0,-393.245,0.0
2024-08-21,21,PT,ES01092,-36.518,-36.518,0.0,-1429.981,0.0
2024-08-21,21,PT,ES00817,-36.518,-36.518,0.0,-1429.981,0.0
2024-08-21,21,FR,ES00742,0.0,0.0,0.0,0.0,0.0
2024-08-21,21,FR,ES01126,0.0,0.0,0.0,0.0,0.0
2024-08-21,21,FR,ES00981,0.0,0.0,0.0,0.0,0.0
2024-08-21,21,PT,ES00818,-36.518,-36.518,0.0,-1429.981,0.0
2024-08-21,22,PT,ES00277,-402.385,-402.383,0.002,-11439.849,0.0
2024-08-21,22,FR,ES00859,-664.409,-664.409,0.0,-4629.981,0.0
2024-08-21,22,PT,ES00813,-13.832,-13.838,-0.006,-393.245,0.0
2024-08-21,22,PT,ES01092,-50.298,-50.297,0.002,-1429.981,0.0
2024-08-21,22,PT,ES00817,-50.298,-50.297,0.002,-1429.981,0.0
2024-08-21,22,FR,ES00742,-57.714,-57.714,-0.0,-402.182,0.0
2024-08-21,22,FR,ES01126,-328.327,-328.327,0.0,-2287.97,0.0
2024-08-21,22,FR,ES00981,-57.714,-57.714,-0.0,-402.182,0.0
2024-08-21,22,PT,ES00818,-50.298,-50.297,0.002,-1429.981,0.0
2024-08-21,23,PT,ES00277,0.0,0.0,0.0,0.0,0.0
2024-08-21,23,FR,ES00859,-483.586,-483.584,0.003,-4629.981,0.0
2024-08-21,23,PT,ES00813,0.0,0.0,0.0,0.0,0.0
2024-08-21,23,PT,ES01092,0.0,0.0,0.0,0.0,0.0
2024-08-21,23,PT,ES00817,0.0,0.0,0.0,0.0,0.0
2024-08-21,23,FR,ES00742,-42.007,-42.009,-0.002,-402.182,0.0
2024-08-21,23,FR,ES01126,-238.971,-238.969,0.002,-2287.97,0.0
2024-08-21,23,FR,ES00981,-42.007,-42.009,-0.002,-402.182,0.0
2024-08-21,23,PT,ES00818,0.0,0.0,0.0,0.0,0.0
2024-08-22,0,PT,ES00277,-162.832,-162.832,0.0,-11439.849,0.0
2024-08-22,0,FR,ES00859,1408.738,1408.738,-0.0,0.0,4629.981
2024-08-22,0,PT,ES00813,-5.597,-5.599,-0.001,-393.245,0.0
2024-08-22,0,PT,ES01092,-20.354,-20.354,0.0,-1429.981,0.0
2024-08-22,0,PT,ES00817,-20.354,-20.354,0.0,-1429.981,0.0
2024-08-22,0,FR,ES00742,122.37,122.37,0.0,0.0,402.182
2024-08-22,0,FR,ES01126,696.148,696.148,-0.0,0.0,2287.97
2024-08-22,0,FR,ES00981,122.37,122.37,0.0,0.0,402.182
2024-08-22,0,PT,ES00818,-20.354,-20.354,0.0,-1429.981,0.0
2024-08-22,2,PT,ES00277,-1759.937,-0.0,1759.937,-11439.849,0.0
2024-08-22,2,FR,ES00859,3396.649,2572.915,-823.734,0.0,4629.981
2024-08-22,2,PT,ES00813,-60.498,-0.0,60.498,-393.245,0.0
2024-08-22,2,PT,ES01092,-219.992,-1429.981,-1209.989,-1429.981,0.0
2024-08-22,2,PT,ES00817,-219.992,-0.0,219.992,-1429.981,0.0
2024-08-22,2,FR,ES00742,295.049,402.182,107.133,0.0,402.182
2024-08-22,2,FR,ES01126,1678.502,2287.97,609.468,0.0,2287.97
2024-08-22,2,FR,ES00981,295.049,402.182,107.133,0.0,402.182
2024-08-22,2,PT,ES00818,-219.992,-1050.431,-830.438,-1429.981,0.0
2024-08-22,3,PT,ES00277,0.0,0.0,0.0,0.0,0.0
2024-08-22,3,FR,ES00859,2705.975,2395.599,-310.375,0.0,4629.981
2024-08-22,3,PT,ES00813,0.0,0.0,0.0,0.0,0.0
2024-08-22,3,PT,ES01092,0.0,0.0,0.0,0.0,0.0
2024-08-22,3,PT,ES00817,0.0,0.0,0.0,0.0,0.0
2024-08-22,3,FR,ES00742,235.054,402.182,167.128,0.0,402.182
2024-08-22,3,FR,ES01126,1337.195,1406.975,69.78,0.0,2287.97
2024-08-22,3,FR,ES00981,235.054,308.521,73.467,0.0,402.182
2024-08-22,3,PT,ES00818,0.0,0.0,0.0,0.0,0.0
2024-08-22,9,PT,ES00277,-1656.975,-1656.975,0.0,-11439.849,0.0
2024-08-22,9,FR,ES00859,1472.516,1472.516,-0.0,0.0,4629.981
2024-08-22,9,PT,ES00813,-56.959,-56.959,-0.0,-393.245,0.0
2024-08-22,9,PT,ES01092,-207.122,-207.122,0.0,-1429.981,0.0
2024-08-22,9,PT,ES00817,-207.122,-207.122,0.0,-1429.981,0.0
2024-08-22,9,FR,ES00742,127.91,127.91,0.0,0.0,402.182
2024-08-22,9,FR,ES01126,727.664,727.664,-0.0,0.0,2287.97
2024-08-22,9,FR,ES00981,127.91,127.91,0.0,0.0,402.182
2024-08-22,9,PT,ES00818,-207.122,-207.122,0.0,-1429.981,0.0
2024-08-22,10,PT,ES00277,-1569.038,-1569.038,0.0,-11439.849,0.0
2024-08-22,10,FR,ES00859,-677.935,-677.935,0.0,-4629.981,0.0
2024-08-22,10,PT,ES00813,-53.936,-53.936,-0.0,-393.245,0.0
2024-08-22,10,PT,ES01092,-196.13,-196.13,0.0,-1429.981,0.0
2024-08-22,10,PT,ES00817,-196.13,-196.13,0.0,-1429.981,0.0
2024-08-22,10,FR,ES00742,-58.889,-58.889,-0.0,-402.182,0.0
2024-08-22,10,FR,ES01126,-335.011,-335.011,0.0,-2287.97,0.0
2024-08-22,10,FR,ES00981,-58.889,-58.889,-0.0,-402.182,0.0
2024-08-22,10,PT,ES00818,-196.13,-196.13,0.0,-1429.981,0.0
2024-08-22,16,PT,ES00277,-3180.805,-3180.805,0.0,-11439.849,0.0
2024-08-22,16,FR,ES00859,-3113.444,-3113.444,0.0,-4629.981,0.0
2024-08-22,16,PT,ES00813,-109.34,-109.34,-0.0,-393.245,0.0
2024-08-22,16,PT,ES01092,-397.601,-397.601,0.0,-1429.981,0.0
2024-08-22,16,PT,ES00817,-397.601,-397.601,0.0,-1429.981,0.0
2024-08-22,16,FR,ES00742,-270.449,-270.449,0.0,-402.182,0.0
2024-08-22,16,FR,ES01126,-1538.552,-1538.552,-0.0,-2287.97,0.0
2024-08-22,16,FR,ES00981,-270.449,-270.449,0.0,-402.182,0.0
2024-08-22,16,PT,ES00818,-397.601,-397.601,0.0,-1429.981,0.0
2024-08-22,17,PT,ES00277,-4198.603,-1967.272,2231.331,-11439.849,0.0
2024-08-22,17,FR,ES00859,2977.384,1873.625,-1103.759,0.0,4629.981
2024-08-22,17,PT,ES00813,-144.327,-0.0,144.327,-393.245,0.0
2024-08-22,17,PT,ES01092,-524.825,-1429.981,-905.156,-1429.981,0.0
2024-08-22,17,PT,ES00817,-524.825,-1097.302,-572.477,-1429.981,0.0
2024-08-22,17,FR,ES00742,258.63,402.182,143.552,0.0,402.182
2024-08-22,17,FR,ES01126,1471.316,2287.97,816.654,0.0,2287.97
2024-08-22,17,FR,ES00981,258.63,402.182,143.552,0.0,402.182
2024-08-22,17,PT,ES00818,-524.825,-1422.85,-898.025,-1429.981,0.0
2024-08-23,9,PT,ES00277,-2352.326,-2352.326,0.0,-11439.849,0.0
2024-08-23,9,FR,ES00859,-1058.705,-1058.705,0.0,-4629.981,0.0
2024-08-23,9,PT,ES00813,-80.861,-80.861,-0.0,-393.245,0.0
2024-08-23,9,PT,ES01092,-294.041,-294.041,0.0,-1429.981,0.0
2024-08-23,9,PT,ES00817,-294.041,-294.041,0.0,-1429.981,0.0
2024-08-23,9,FR,ES00742,-91.964,-91.964,-0.0,-402.182,0.0
2024-08-23,9,FR,ES01126,-523.174,-523.174,0.0,-2287.97,0.0
2024-08-23,9,FR,ES00981,-91.964,-91.964,-0.0,-402.182,0.0
2024-08-23,9,PT,ES00818,-294.041,-294.041,0.0,-1429.981,0.0
2024-08-23,17,PT,ES00277,-4004.763,-4004.763,0.0,-11439.849,0.0
2024-08-23,17,FR,ES00859,-138.59,-138.589,0.001,-4629.981,0.0
2024-08-23,17,PT,ES00813,-137.664,-137.664,-0.0,-393.245,0.0
2024-08-23,17,PT,ES01092,-500.595,-500.595,0.0,-1429.981,0.0
2024-08-23,17,PT,ES00817,-500.595,-500.595,0.0,-1429.981,0.0
2024-08-23,17,FR,ES00742,-12.039,-12.038,0.0,-402.182,0.0
2024-08-23,17,FR,ES01126,-68.486,-68.485,0.001,-2287.97,0.0
2024-08-23,17,FR,ES00981,-12.039,-12.04,-0.002,-402.182,0.0
2024-08-23,17,PT,ES00818,-500.595,-500.595,0.0,-1429.981,0.0
2024-08-23,18,PT,ES00277,-619.614,-619.614,0.0,-11439.849,0.0
2024-08-23,18,FR,ES00859,400.201,400.201,-0.0,0.0,4629.981
2024-08-23,18,PT,ES00813,-21.299,-21.299,-0.0,-393.245,0.0
2024-08-23,18,PT,ES01092,-77.452,-77.452,0.0,-1429.981,0.0
2024-08-23,18,PT,ES00817,-77.452,-77.452,0.0,-1429.981,0.0
2024-08-23,18,FR,ES00742,34.763,34.763,0.0,0.0,402.182
2024-08-23,18,FR,ES01126,197.765,197.765,-0.0,0.0,2287.97
2024-08-23,18,FR,ES00981,34.763,34.763,0.0,0.0,402.182
2024-08-23,18,PT,ES00818,-77.452,-77.452,0.0,-1429.981,0.0
2024-08-23,20,PT,ES00277,-1057.459,0.0,1057.459,-11439.849,0.0
2024-08-23,20,FR,ES00859,3958.187,3509.501,-448.687,0.0,4629.981
2024-08-23,20,PT,ES00813,-36.35,0.0,36.35,-393.245,0.0
2024-08-23,20,PT,ES01092,-132.182,-1429.981,-1297.799,-1429.981,0.0
2024-08-23,20,PT,ES00817,-132.182,0.0,132.182,-1429.981,0.0
2024-08-23,20,FR,ES00742,343.827,402.182,58.355,0.0,402.182
2024-08-23,20,FR,ES01126,1955.994,2287.97,331.976,0.0,2287.97
2024-08-23,20,FR,ES00981,343.827,402.182,58.355,0.0,402.182
2024-08-23,20,PT,ES00818,-132.182,-60.375,71.807,-1429.981,0.0
2024-08-23,21,PT,ES00277,-1081.456,-1081.456,0.0,-11439.849,0.0
2024-08-23,21,FR,ES00859,1377.265,1377.265,-0.0,0.0,4629.981
2024-08-23,21,PT,ES00813,-37.175,-37.175,-0.0,-393.245,0.0
2024-08-23,21,PT,ES01092,-135.182,-135.182,0.0,-1429.981,0.0
2024-08-23,21,PT,ES00817,-135.182,-135.182,0.0,-1429.981,0.0
2024-08-23,21,FR,ES00742,119.636,119.636,0.0,0.0,402.182
2024-08-23,21,FR,ES01126,680.595,680.595,-0.0,0.0,2287.97
2024-08-23,21,FR,ES00981,119.636,119.636,0.0,0.0,402.182
2024-08-23,21,PT,ES00818,-135.182,-135.182,0.0,-1429.981,0.0
2024-08-23,22,PT,ES00277,-1034.689,-1034.689,0.0,-11439.849,0.0
2024-08-23,22,FR,ES00859,1494.276,1494.276,-0.0,0.0,4629.981
2024-08-23,22,PT,ES00813,-35.567,-35.567,-0.0,-393.245,0.0
2024-08-23,22,PT,ES01092,-129.336,-129.336,0.0,-1429.981,0.0
2024-08-23,22,PT,ES00817,-129.336,-129.336,0.0,-1429.981,0.0
2024-08-23,22,FR,ES00742,129.8,129.8,0.0,0.0,402.182
2024-08-23,22,FR,ES01126,738.417,738.417,-0.0,0.0,2287.97
2024-08-23,22,FR,ES00981,129.8,129.8,0.0,0.0,402.182
2024-08-23,22,PT,ES00818,-129.336,-129.336,0.0,-1429.981,0.0
2024-08-24,0,PT,ES00277,-527.781,-527.781,0.0,-11439.849,0.0
2024-08-24,0,FR,ES00859,1165.228,1165.228,-0.0,0.0,4629.981
2024-08-24,0,PT,ES00813,-18.142,-18.142,-0.0,-393.245,0.0
2024-08-24,0,PT,ES01092,-65.973,-65.973,0.0,-1429.981,0.0
2024-08-24,0,PT,ES00817,-65.973,-65.973,0.0,-1429.981,0.0
2024-08-24,0,FR,ES00742,101.217,101.217,0.0,0.0,402.182
2024-08-24,0,FR,ES01126,575.814,575.814,-0.0,0.0,2287.97
2024-08-24,0,FR,ES00981,101.217,101.217,0.0,0.0,402.182
2024-08-24,0,PT,ES00818,-65.973,-65.973,0.0,-1429.981,0.0
2024-08-24,1,PT,ES00277,-496.687,-496.687,0.0,-11439.849,0.0
2024-08-24,1,FR,ES00859,1409.832,1409.832,-0.0,0.0,4629.981
2024-08-24,1,PT,ES00813,-17.074,-17.074,-0.0,-393.245,0.0
2024-08-24,1,PT,ES01092,-62.086,-62.086,0.0,-1429.981,0.0
2024-08-24,1,PT,ES00817,-62.086,-62.086,0.0,-1429.981,0.0
2024-08-24,1,FR,ES00742,122.465,122.465,0.0,0.0,402.182
2024-08-24,1,FR,ES01126,696.688,696.688,-0.0,0.0,2287.97
2024-08-24,1,FR,ES00981,122.465,122.465,0.0,0.0,402.182
2024-08-24,1,PT,ES00818,-62.086,-62.086,0.0,-1429.981,0.0
2024-08-24,3,PT,ES00277,-1748.172,-1744.22,3.952,-11439.849,0.0
2024-08-24,3,FR,ES00859,2517.269,2332.986,-184.284,0.0,4629.981
2024-08-24,3,PT,ES00813,-60.093,-58.095,1.999,-393.245,0.0
2024-08-24,3,PT,ES01092,-218.521,-220.818,-2.297,-1429.981,0.0
2024-08-24,3,PT,ES00817,-218.521,-220.031,-1.51,-1429.981,0.0
2024-08-24,3,FR,ES00742,218.662,331.145,112.483,0.0,402.182
2024-08-24,3,FR,ES01126,1243.944,1278.781,34.838,0.0,2287.97
2024-08-24,3,FR,ES00981,218.662,255.625,36.963,0.0,402.182
2024-08-24,3,PT,ES00818,-218.521,-220.665,-2.144,-1429.981,0.0
2024-08-24,4,PT,ES00277,-4855.615,-2160.195,2695.421,-11439.849,0.0
2024-08-24,4,FR,ES00859,3970.479,3530.001,-440.477,0.0,4629.981
2024-08-24,4,PT,ES00813,-166.912,-393.245,-226.333,-393.245,0.0
2024-08-24,4,PT,ES01092,-606.952,-1429.981,-823.029,-1429.981,0.0
2024-08-24,4,PT,ES00817,-606.952,-1429.981,-823.029,-1429.981,0.0
2024-08-24,4,FR,ES00742,344.895,402.182,57.288,0.0,402.182
2024-08-24,4,FR,ES01126,1962.068,2287.97,325.902,0.0,2287.97
2024-08-24,4,FR,ES00981,344.895,402.182,57.288,0.0,402.182
2024-08-24,4,PT,ES00818,-606.952,-1429.981,-823.029,-1429.981,0.0
2024-08-24,6,PT,ES00277,-824.324,-824.324,0.0,-11439.849,0.0
2024-08-24,6,FR,ES00859,1973.655,1973.655,-0.0,0.0,4629.981
2024-08-24,6,PT,ES00813,-28.336,-28.336,-0.0,-393.245,0.0
2024-08-24,6,PT,ES01092,-103.041,-103.04,0.0,-1429.981,0.0
2024-08-24,6,PT,ES00817,-103.041,-103.04,0.0,-1429.981,0.0
2024-08-24,6,FR,ES00742,171.441,171.441,0.0,0.0,402.182
2024-08-24,6,FR,ES01126,975.309,975.309,-0.0,0.0,2287.97
2024-08-24,6,FR,ES00981,171.441,171.441,0.0,0.0,402.182
2024-08-24,6,PT,ES00818,-103.041,-103.04,0.0,-1429.981,0.0
2024-08-24,7,PT,ES00277,-390.932,-390.932,0.0,-11439.849,0.0
2024-08-24,7,FR,ES00859,1296.535,1296.535,-0.0,0.0,4629.981
2024-08-24,7,PT,ES00813,-13.438,-13.439,-0.001,-393.245,0.0
2024-08-24,7,PT,ES01092,-48.867,-48.866,0.0,-1429.981,0.0
2024-08-24,7,PT,ES00817,-48.867,-48.866,0.0,-1429.981,0.0
2024-08-24,7,FR,ES00742,112.623,112.623,0.0,0.0,402.182
2024-08-24,7,FR,ES01126,640.701,640.701,-0.0,0.0,2287.97
2024-08-24,7,FR,ES00981,112.623,112.623,0.0,0.0,402.182
2024-08-24,7,PT,ES00818,-48.867,-48.866,0.0,-1429.981,0.0
2024-08-24,8,PT,ES00277,-614.873,-614.873,0.0,-11439.849,0.0
2024-08-24,8,FR,ES00859,773.106,773.106,-0.0,0.0,4629.981
2024-08-24,8,PT,ES00813,-21.136,-21.136,-0.0,-393.245,0.0
2024-08-24,8,PT,ES01092,-76.859,-76.859,0.0,-1429.981,0.0
2024-08-24,8,PT,ES00817,-76.859,-76.859,0.0,-1429.981,0.0
2024-08-24,8,FR,ES00742,67.156,67.156,0.0,0.0,402.182
2024-08-24,8,FR,ES01126,382.041,382.041,-0.0,0.0,2287.97
2024-08-24,8,FR,ES00981,67.156,67.156,0.0,0.0,402.182
2024-08-24,8,PT,ES00818,-76.859,-76.859,0.0,-1429.981,0.0
2024-08-24,9,PT,ES00277,-2702.687,-3010.851,-308.164,-11439.849,0.0
2024-08-24,9,FR,ES00859,-3967.386,-3524.843,442.543,-4629.981,0.0
2024-08-24,9,PT,ES00813,-92.905,-248.777,-155.873,-393.245,0.0
2024-08-24,9,PT,ES01092,-337.836,-158.735,179.101,-1429.981,0.0
2024-08-24,9,PT,ES00817,-337.836,-220.094,117.742,-1429.981,0.0
2024-08-24,9,FR,ES00742,-344.626,-402.182,-57.556,-402.182,0.0
2024-08-24,9,FR,ES01126,-1960.539,-2287.97,-327.431,-2287.97,0.0
2024-08-24,9,FR,ES00981,-344.626,-402.182,-57.556,-402.182,0.0
2024-08-24,9,PT,ES00818,-337.836,-170.642,167.194,-1429.981,0.0
2024-08-24,17,PT,ES00277,-4161.21,-4161.21,0.0,-11439.849,0.0
2024-08-24,17,FR,ES00859,-2113.117,-2113.117,0.0,-4629.981,0.0
2024-08-24,17,PT,ES00813,-143.042,-143.042,-0.0,-393.245,0.0
2024-08-24,17,PT,ES01092,-520.151,-520.151,0.0,-1429.981,0.0
2024-08-24,17,PT,ES00817,-520.151,-520.151,0.0,-1429.981,0.0
2024-08-24,17,FR,ES00742,-183.555,-183.555,-0.0,-402.182,0.0
2024-08-24,17,FR,ES01126,-1044.226,-1044.226,-0.0,-2287.97,0.0
2024-08-24,17,FR,ES00981,-183.555,-183.555,-0.0,-402.182,0.0
2024-08-24,17,PT,ES00818,-520.151,-520.151,0.0,-1429.981,0.0
2024-08-24,18,PT,ES00277,-591.399,-591.399,0.0,-11439.849,0.0
2024-08-24,18,FR,ES00859,764.224,764.224,-0.0,0.0,4629.981
2024-08-24,18,PT,ES00813,-20.329,-20.329,-0.0,-393.245,0.0
2024-08-24,18,PT,ES01092,-73.925,-73.925,0.0,-1429.981,0.0
2024-08-24,18,PT,ES00817,-73.925,-73.925,0.0,-1429.981,0.0
2024-08-24,18,FR,ES00742,66.384,66.384,0.0,0.0,402.182
2024-08-24,18,FR,ES01126,377.652,377.652,-0.0,0.0,2287.97
2024-08-24,18,FR,ES00981,66.384,66.384,0.0,0.0,402.182
2024-08-24,18,PT,ES00818,-73.925,-73.925,0.0,-1429.981,0.0
2024-08-24,19,PT,ES00277,-268.852,-268.852,0.0,-11439.849,0.0
2024-08-24,19,FR,ES00859,1161.232,1161.232,-0.0,0.0,4629.981
2024-08-24,19,PT,ES00813,-9.242,-9.242,-0.0,-393.245,0.0
2024-08-24,19,PT,ES01092,-33.607,-33.607,0.0,-1429.981,0.0
2024-08-24,19,PT,ES00817,-33.607,-33.607,0.0,-1429.981,0.0
2024-08-24,19,FR,ES00742,100.87,100.87,0.0,0.0,402.182
2024-08-24,19,FR,ES01126,573.839,573.839,-0.0,0.0,2287.97
2024-08-24,19,FR,ES00981,100.87,100.87,0.0,0.0,402.182
