date,hour,branch_id,branch_name,from_bus,to_bus,from_bus_id,to_bus_id,from_nuts3,to_nuts3,asset_class,reinforcement_eligible,diagnostic_multiplier,base_line_rating_factor,flow_mw,flow_mvar,limit_mw,loading_pct
2024-08-23,17,1965,LTGES1288,1165,94,ES01185,ES00094,ES114,ES114,intra_nuts3,true,10.0,0.8,-84.55,0.0,3932.45,2.2
2024-08-26,8,965,LTGES0648a,31,29,ES00031,ES00029,ES300,ES300,intra_nuts3,true,10.0,0.8,-589.36,0.0,28599.62,2.1
2024-08-24,20,271,LTGES0197,958,186,ES00969,ES00189,ES612,ES612,intra_nuts3,true,10.0,0.8,-81.56,0.0,3932.45,2.1
2025-06-29,7,239,LTGES0169b,208,203,ES00211,ES00206,ES511,ES511,intra_nuts3,true,10.0,0.8,594.83,0.0,28599.62,2.1
2025-06-30,18,1672,LTGES1102,289,286,ES00292,ES00289,ES532,ES532,intra_nuts3,true,10.0,0.8,81.08,0.0,3932.45,2.1
2025-06-25,15,1184,LTGES0776b,47,3,ES00047,ES00003,ES511,ES511,intra_nuts3,true,10.0,0.8,166.77,0.0,7864.9,2.1
2025-06-29,7,238,LTGES0169a,208,203,ES00211,ES00206,ES511,ES511,intra_nuts3,true,10.0,0.8,594.83,0.0,28599.62,2.1
2025-06-25,15,1386,LTGES0911,153,781,ES00156,ES00790,ES413,ES413,intra_nuts3,true,10.0,0.8,82.93,0.0,3932.45,2.1
2025-06-25,15,1183,LTGES0776a,47,3,ES00047,ES00003,ES511,ES511,intra_nuts3,true,10.0,0.8,166.77,0.0,7864.9,2.1
2024-08-22,17,2119,LTGES1405,1227,667,ES01250,ES00674,ES432,ES432,intra_nuts3,true,10.0,0.8,82.82,0.0,3932.45,2.1
2025-06-30,20,2212,TR_a1cd747b,976,977,ES00987,ES00988,ES120,ES120,intra_nuts3,true,10.0,0.8,-32.92,0.0,1600.0,2.1
2024-08-26,8,966,LTGES0648b,31,29,ES00031,ES00029,ES300,ES300,intra_nuts3,true,10.0,0.8,-589.36,0.0,28599.62,2.1
2025-06-30,20,2211,TR_a5f948b9,997,998,ES01011,ES01012,ES120,ES120,intra_nuts3,true,10.0,0.8,-33.08,0.0,1600.0,2.1
2024-08-26,8,1749,LTGES1150a,968,526,ES00979,ES00531,ES612,ES612,intra_nuts3,true,10.0,0.8,167.83,0.0,7864.9,2.1
2024-08-26,8,1087,LTGES0717a,500,927,ES00503,ES00938,ES617,ES617,intra_nuts3,true,10.0,0.8,-165.11,0.0,7864.9,2.1
2025-06-25,15,1385,LTGES0910,722,781,ES00731,ES00790,ES413,ES413,intra_nuts3,true,10.0,0.8,-82.57,0.0,3932.45,2.1
2024-08-26,8,1750,LTGES1150b,968,526,ES00979,ES00531,ES612,ES612,intra_nuts3,true,10.0,0.8,167.83,0.0,7864.9,2.1
2024-08-26,8,1088,LTGES0717b,500,927,ES00503,ES00938,ES617,ES617,intra_nuts3,true,10.0,0.8,-165.11,0.0,7864.9,2.1
2025-06-24,9,995,LTGES0663a,905,50,ES00916,ES00050,ES416,ES416,intra_nuts3,true,10.0,0.8,590.14,0.0,28599.62,2.1
2024-08-22,17,2301,TR_cdbd89a4,947,948,ES00958,ES00959,ES243,ES243,intra_nuts3,true,10.0,0.8,-33.1,0.0,1600.0,2.1
2025-06-29,23,1033,LTGES0682,687,704,ES00694,ES00711,ES419,ES419,intra_nuts3,true,10.0,0.8,-296.68,0.0,14299.81,2.1
2025-06-24,9,996,LTGES0663b,905,50,ES00916,ES00050,ES416,ES416,intra_nuts3,true,10.0,0.8,590.14,0.0,28599.62,2.1
2024-08-26,8,894,LTGES0604c,280,892,ES00283,ES00901,ES243,ES243,intra_nuts3,true,10.0,0.8,232.0,0.0,11797.34,2.0
2025-06-24,12,1325,LTGES0871b,526,727,ES00531,ES00736,ES612,ES612,intra_nuts3,true,10.0,0.8,154.2,0.0,7864.9,2.0
2025-06-30,18,834,LTGES0566a,870,875,ES00879,ES00884,ES511,ES511,intra_nuts3,true,10.0,0.8,-558.43,0.0,28599.62,2.0
2025-06-30,18,2107,LTGES1393,849,382,ES00858,ES00385,ES242,ES242,intra_nuts3,true,10.0,0.8,76.98,0.0,3932.45,2.0
2025-06-27,19,394,LTGES0268,276,884,ES00279,ES00893,ES243,ES243,intra_nuts3,true,10.0,0.8,-79.77,0.0,3932.45,2.0
2025-06-25,15,1625,LTGES1070,76,1060,ES00076,ES01075,ES423,ES423,intra_nuts3,true,10.0,0.8,-286.45,0.0,14299.81,2.0
2025-06-30,20,1656,LTGES1090,615,616,ES00620,ES00621,ES413,ES413,intra_nuts3,true,10.0,0.8,-77.13,0.0,3932.45,2.0
2025-06-27,19,392,LTGES0266b,275,774,ES00278,ES00783,ES243,ES243,intra_nuts3,true,10.0,0.8,-156.57,0.0,7864.9,2.0
2024-08-26,8,892,LTGES0604a,280,892,ES00283,ES00901,ES243,ES243,intra_nuts3,true,10.0,0.8,232.0,0.0,11797.34,2.0
2025-06-24,12,593,LTGES0410b,348,351,ES00351,ES00354,ES611,ES611,intra_nuts3,true,10.0,0.8,-570.77,0.0,28599.62,2.0
2025-06-30,20,581,LTGES0404,337,335,ES00340,ES00338,ES618,ES618,intra_nuts3,true,10.0,0.8,77.75,0.0,3932.45,2.0
2025-06-24,13,207,LTGES0149b,182,727,ES00185,ES00736,ES612,ES612,intra_nuts3,true,10.0,0.8,-156.6,0.0,7864.9,2.0
2025-06-25,15,2158,LTGES1436,1213,485,ES01234,ES00488,ES300,ES300,intra_nuts3,true,10.0,0.8,-80.2,0.0,3932.45,2.0
2025-06-26,9,429,LTGES0295,305,304,ES00308,ES00307,ES114,ES114,intra_nuts3,true,10.0,0.8,77.7,0.0,3932.45,2.0
2025-06-24,12,1324,LTGES0871a,526,727,ES00531,ES00736,ES612,ES612,intra_nuts3,true,10.0,0.8,154.2,0.0,7864.9,2.0
2024-08-26,8,893,LTGES0604b,280,892,ES00283,ES00901,ES243,ES243,intra_nuts3,true,10.0,0.8,232.0,0.0,11797.34,2.0
2025-06-27,19,391,LTGES0266a,275,774,ES00278,ES00783,ES243,ES243,intra_nuts3,true,10.0,0.8,-156.57,0.0,7864.9,2.0
2024-08-22,10,236,LTGES0168a,206,202,ES00209,ES00205,ES511,ES511,intra_nuts3,true,10.0,0.8,-155.41,0.0,7864.9,2.0
2025-06-26,9,486,LTGES0336,1041,1165,ES01055,ES01185,ES114,ES114,intra_nuts3,true,10.0,0.8,-77.23,0.0,3932.45,2.0
2025-06-30,20,463,LTGES0321a,788,311,ES00797,ES00314,ES113,ES112,inter_nuts3,false,1.0,0.8,15.65,0.0,786.49,2.0
2025-06-29,20,1274,LTGES0837b,544,545,ES00549,ES00550,ES113,ES113,intra_nuts3,true,10.0,0.8,155.98,0.0,7864.9,2.0
2024-08-22,17,1426,LTGES0936,531,1009,ES00536,ES01023,ES212,ES212,intra_nuts3,true,10.0,0.8,-78.84,0.0,3932.45,2.0
2025-06-30,20,1659,LTGES1093,159,617,ES00162,ES00622,ES413,ES413,intra_nuts3,true,10.0,0.8,-77.07,0.0,3932.45,2.0
2025-06-30,18,833,LTGES0565b,870,875,ES00879,ES00884,ES511,ES511,intra_nuts3,true,10.0,0.8,-558.43,0.0,28599.62,2.0
2025-06-30,18,835,LTGES0566b,870,875,ES00879,ES00884,ES511,ES511,intra_nuts3,true,10.0,0.8,-558.43,0.0,28599.62,2.0
2025-06-30,20,2216,TR_0f7c87f6,723,724,ES00732,ES00733,ES120,ES120,intra_nuts3,true,10.0,0.8,-31.72,0.0,1600.0,2.0
2024-08-26,17,50,LTGES0032,689,60,ES00696,ES00060,ES418,ES418,intra_nuts3,true,10.0,0.8,-79.09,0.0,3932.45,2.0
2025-06-25,15,928,LTGES0624a,14,683,ES00014,ES00690,ES300,ES300,intra_nuts3,true,10.0,0.8,-574.0,0.0,28599.62,2.0
2025-06-29,20,1273,LTGES0837a,544,545,ES00549,ES00550,ES113,ES113,intra_nuts3,true,10.0,0.8,155.98,0.0,7864.9,2.0
2025-06-30,18,832,LTGES0565a,870,875,ES00879,ES00884,ES511,ES511,intra_nuts3,true,10.0,0.8,-558.43,0.0,28599.62,2.0
2025-06-24,12,592,LTGES0410a,348,351,ES00351,ES00354,ES611,ES611,intra_nuts3,true,10.0,0.8,-570.77,0.0,28599.62,2.0
2025-06-27,8,6,LTGES0003b,3,5,ES00003,ES00005,ES511,ES511,intra_nuts3,true,10.0,0.8,160.65,0.0,7864.9,2.0
2025-06-24,13,206,LTGES0149a,182,727,ES00185,ES00736,ES612,ES612,intra_nuts3,true,10.0,0.8,-156.6,0.0,7864.9,2.0
2025-06-30,20,1657,LTGES1091,617,615,ES00622,ES00620,ES413,ES413,intra_nuts3,true,10.0,0.8,-77.1,0.0,3932.45,2.0
2024-08-26,8,157,LTGES0115b,150,134,ES00153,ES00135,ES220,ES220,intra_nuts3,true,10.0,0.8,560.24,0.0,28599.62,2.0
2025-06-25,15,929,LTGES0624b,14,683,ES00014,ES00690,ES300,ES300,intra_nuts3,true,10.0,0.8,-574.0,0.0,28599.62,2.0
2025-06-24,12,717,LTGES0493,845,407,ES00854,ES00410,ES432,ES432,intra_nuts3,true,10.0,0.8,-76.75,0.0,3932.45,2.0
2025-06-25,15,15,LTGES0010a,19,21,ES00019,ES00021,ES300,ES300,intra_nuts3,true,10.0,0.8,582.96,0.0,28599.62,2.0
2024-08-26,18,570,LTGES0394,339,333,ES00342,ES00336,ES618,ES618,intra_nuts3,true,10.0,0.8,77.87,0.0,3932.45,2.0
2024-08-26,8,156,LTGES0115a,150,134,ES00153,ES00135,ES220,ES220,intra_nuts3,true,10.0,0.8,560.24,0.0,28599.62,2.0
2024-08-22,10,237,LTGES0168b,206,202,ES00209,ES00205,ES511,ES511,intra_nuts3,true,10.0,0.8,-155.41,0.0,7864.9,2.0
2025-06-27,8,5,LTGES0003a,3,5,ES00003,ES00005,ES511,ES511,intra_nuts3,true,10.0,0.8,160.65,0.0,7864.9,2.0
2025-06-30,20,464,LTGES0321b,788,311,ES00797,ES00314,ES113,ES112,inter_nuts3,false,1.0,0.8,15.65,0.0,786.49,2.0
2025-06-25,15,16,LTGES0010b,19,21,ES00019,ES00021,ES300,ES300,intra_nuts3,true,10.0,0.8,582.96,0.0,28599.62,2.0
2025-06-24,12,716,LTGES0492,407,845,ES00410,ES00854,ES432,ES432,intra_nuts3,true,10.0,0.8,76.9,0.0,3932.45,2.0
2025-06-29,23,135,LTGES0096,720,41,ES00729,ES00041,ES414,ES414,intra_nuts3,true,10.0,0.8,280.52,0.0,14299.81,2.0
2025-06-24,14,447,LTGES0308,196,83,ES00199,ES00083,ES418,ES418,intra_nuts3,true,10.0,0.8,77.14,0.0,3932.45,2.0
2025-06-30,18,1910,LTGES1250a,447,1148,ES00450,ES01168,ES512,ES512,intra_nuts3,true,10.0,0.8,-541.02,0.0,28599.62,1.9
2024-08-22,17,434,LTGES0298b,783,786,ES00792,ES00795,ES113,ES113,intra_nuts3,true,10.0,0.8,148.36,0.0,7864.9,1.9
2025-06-27,8,1844,LTGES1209a,395,1130,ES00398,ES01150,ES422,ES422,intra_nuts3,true,10.0,0.8,-151.7,0.0,7864.9,1.9
2025-06-24,14,542,LTGES0377a,819,333,ES00828,ES00336,ES618,ES618,intra_nuts3,true,10.0,0.8,149.84,0.0,7864.9,1.9
2025-06-25,15,1160,LTGES0764a,562,24,ES00567,ES00024,ES300,ES300,intra_nuts3,true,10.0,0.8,150.39,0.0,7864.9,1.9
2024-08-26,8,1638,LTGES1078b,217,587,ES00220,ES00592,ES211,ES211,intra_nuts3,true,10.0,0.8,147.83,0.0,7864.9,1.9
2024-08-26,8,1380,LTGES0906b,567,954,ES00572,ES00965,ES130,ES130,intra_nuts3,true,10.0,0.8,-534.43,0.0,28599.62,1.9
2024-08-22,16,1590,LTGES1045,606,1047,ES00611,ES01061,ES422,ES422,intra_nuts3,true,10.0,0.8,76.22,0.0,3932.45,1.9
2024-08-26,8,1605,LTGES1055b,729,1062,ES00738,ES01077,ES300,ES300,intra_nuts3,true,10.0,0.8,-145.86,0.0,7864.9,1.9
2025-06-24,13,343,LTGES0237a,758,260,ES00767,ES00263,ES522,ES522,intra_nuts3,true,10.0,0.8,-147.37,0.0,7864.9,1.9
2025-06-24,13,344,LTGES0237b,758,260,ES00767,ES00263,ES522,ES522,intra_nuts3,true,10.0,0.8,-147.37,0.0,7864.9,1.9
2025-06-27,8,1845,LTGES1209b,395,1130,ES00398,ES01150,ES422,ES422,intra_nuts3,true,10.0,0.8,-151.7,0.0,7864.9,1.9
2025-06-30,18,1418,LTGES0932,916,308,ES00927,ES00311,ES418,ES418,intra_nuts3,true,10.0,0.8,73.59,0.0,3932.45,1.9
2024-08-23,17,1776,LTGES1167,629,631,ES00635,ES00637,ES300,ES300,intra_nuts3,true,10.0,0.8,-76.53,0.0,3932.45,1.9
2025-06-30,18,1911,LTGES1250b,447,1148,ES00450,ES01168,ES512,ES512,intra_nuts3,true,10.0,0.8,-541.02,0.0,28599.62,1.9
2025-06-25,15,596,LTGES0412,349,347,ES00352,ES00350,ES620,ES620,intra_nuts3,true,10.0,0.8,267.61,0.0,14299.81,1.9
2024-08-26,8,1604,LTGES1055a,729,1062,ES00738,ES01077,ES300,ES300,intra_nuts3,true,10.0,0.8,-145.86,0.0,7864.9,1.9
2024-08-22,17,433,LTGES0298a,783,786,ES00792,ES00795,ES113,ES113,intra_nuts3,true,10.0,0.8,148.36,0.0,7864.9,1.9
2024-08-26,8,1379,LTGES0906a,567,954,ES00572,ES00965,ES130,ES130,intra_nuts3,true,10.0,0.8,-534.43,0.0,28599.62,1.9
2025-06-29,7,409,LTGES0281,290,776,ES00293,ES00785,ES413,ES413,intra_nuts3,true,10.0,0.8,267.92,0.0,14299.81,1.9
2025-06-30,19,1986,LTGES1305,885,459,ES00894,ES00462,ES417,ES417,intra_nuts3,true,10.0,0.8,-75.24,0.0,3932.45,1.9
2025-06-24,13,270,LTGES0196,343,958,ES00346,ES00969,ES612,ES612,intra_nuts3,true,10.0,0.8,73.23,0.0,3932.45,1.9
2025-06-25,15,1161,LTGES0764b,562,24,ES00567,ES00024,ES300,ES300,intra_nuts3,true,10.0,0.8,150.39,0.0,7864.9,1.9
2025-06-26,9,816,LTGES0557a,868,865,ES00877,ES00874,ES514,ES514,intra_nuts3,true,10.0,0.8,-150.44,0.0,7864.9,1.9
2025-06-25,15,1070,LTGES0708a,924,175,ES00935,ES00178,ES617,ES617,intra_nuts3,true,10.0,0.8,-148.16,0.0,7864.9,1.9
2025-06-25,15,1378,LTGES0905b,771,567,ES00780,ES00572,ES130,ES130,intra_nuts3,true,10.0,0.8,542.72,0.0,28599.62,1.9
2025-06-25,15,1760,LTGES1156a,599,485,ES00604,ES00488,ES300,ES300,intra_nuts3,true,10.0,0.8,-150.59,0.0,7864.9,1.9
2025-06-30,18,1909,LTGES1249b,447,1148,ES00450,ES01168,ES512,ES512,intra_nuts3,true,10.0,0.8,-541.02,0.0,28599.62,1.9
2025-06-25,15,1071,LTGES0708b,924,175,ES00935,ES00178,ES617,ES617,intra_nuts3,true,10.0,0.8,-148.16,0.0,7864.9,1.9
2025-06-25,15,1761,LTGES1156b,599,485,ES00604,ES00488,ES300,ES300,intra_nuts3,true,10.0,0.8,-150.59,0.0,7864.9,1.9
2024-08-26,17,1358,LTGES0894b,162,780,ES00165,ES00789,ES413,ES413,intra_nuts3,true,10.0,0.8,538.96,0.0,28599.62,1.9
2024-08-26,8,1637,LTGES1078a,217,587,ES00220,ES00592,ES211,ES211,intra_nuts3,true,10.0,0.8,147.83,0.0,7864.9,1.9
2025-06-24,12,1945,LTGES1271,639,1153,ES00645,ES01173,ES431,ES431,intra_nuts3,true,10.0,0.8,-74.48,0.0,3932.45,1.9
2025-06-26,9,1419,LTGES0933,305,304,ES00308,ES00307,ES114,ES114,intra_nuts3,true,10.0,0.8,74.02,0.0,3932.45,1.9
2025-06-26,9,817,LTGES0557b,868,865,ES00877,ES00874,ES514,ES514,intra_nuts3,true,10.0,0.8,-150.44,0.0,7864.9,1.9
2024-08-26,17,1357,LTGES0894a,162,780,ES00165,ES00789,ES413,ES413,intra_nuts3,true,10.0,0.8,538.96,0.0,28599.62,1.9
2025-06-25,15,1377,LTGES0905a,771,567,ES00780,ES00572,ES130,ES130,intra_nuts3,true,10.0,0.8,542.72,0.0,28599.62,1.9
2024-08-26,18,544,LTGES0378a,333,34,ES00336,ES00034,ES618,ES618,intra_nuts3,true,10.0,0.8,-145.59,0.0,7864.9,1.9
2025-06-30,18,1908,LTGES1249a,447,1148,ES00450,ES01168,ES512,ES512,intra_nuts3,true,10.0,0.8,-541.02,0.0,28599.62,1.9
2025-06-24,14,543,LTGES0377b,819,333,ES00828,ES00336,ES618,ES618,intra_nuts3,true,10.0,0.8,149.84,0.0,7864.9,1.9
2024-08-26,18,545,LTGES0378b,333,34,ES00336,ES00034,ES618,ES618,intra_nuts3,true,10.0,0.8,-145.59,0.0,7864.9,1.9
2025-06-30,20,567,LTGES0391,822,814,ES00831,ES00823,ES618,ES618,intra_nuts3,true,10.0,0.8,70.38,0.0,3932.45,1.8
2025-06-25,15,280,LTGES0204b,5,230,ES00005,ES00233,ES511,ES511,intra_nuts3,true,10.0,0.8,-144.42,0.0,7864.9,1.8
2025-06-24,12,1322,LTGES0869b,987,343,ES01001,ES00346,ES612,ES612,intra_nuts3,true,10.0,0.8,-140.46,0.0,7864.9,1.8
2025-06-30,18,1280,LTGES0842,979,554,ES00991,ES00559,ES120,ES120,intra_nuts3,true,10.0,0.8,256.44,0.0,14299.81,1.8
2025-06-30,18,1582,LTGES1039,317,710,ES00320,ES00718,ES111,ES111,intra_nuts3,true,10.0,0.8,71.82,0.0,3932.45,1.8
2024-08-22,10,732,LTGES0504,417,418,ES00420,ES00421,ES212,ES212,intra_nuts3,true,10.0,0.8,68.95,0.0,3932.45,1.8
2025-06-25,15,1171,LTGES0770a,420,517,ES00423,ES00520,ES511,ES511,intra_nuts3,true,10.0,0.8,139.79,0.0,7864.9,1.8
2025-06-24,12,1321,LTGES0869a,987,343,ES01001,ES00346,ES612,ES612,intra_nuts3,true,10.0,0.8,-140.46,0.0,7864.9,1.8
2024-08-24,20,749,LTGES0517,1211,856,ES01232,ES00865,ES412,ES412,intra_nuts3,true,10.0,0.8,69.01,0.0,3932.45,1.8
2025-06-25,15,1172,LTGES0770b,420,517,ES00423,ES00520,ES511,ES511,intra_nuts3,true,10.0,0.8,139.79,0.0,7864.9,1.8
2024-08-26,8,30,LTGES0019a,29,31,ES00029,ES00031,ES300,ES300,intra_nuts3,true,10.0,0.8,528.13,0.0,28599.62,1.8
2024-08-26,8,1772,LTGES1164,629,1104,ES00635,ES01122,ES300,ES300,intra_nuts3,true,10.0,0.8,72.18,0.0,3932.45,1.8
2024-08-22,17,129,LTGES0091,127,131,ES00127,ES00131,ES415,ES415,intra_nuts3,true,10.0,0.8,-69.33,0.0,3932.45,1.8
2024-08-26,17,63,LTGES0042a,71,72,ES00071,ES00072,ES111,ES111,intra_nuts3,true,10.0,0.8,-521.29,0.0,28599.62,1.8
2024-08-26,8,31,LTGES0019b,29,31,ES00029,ES00031,ES300,ES300,intra_nuts3,true,10.0,0.8,528.13,0.0,28599.62,1.8
2025-06-25,15,279,LTGES0204a,5,230,ES00005,ES00233,ES511,ES511,intra_nuts3,true,10.0,0.8,-144.42,0.0,7864.9,1.8
2025-06-25,15,1865,LTGES1223a,643,645,ES00649,ES00651,ES431,ES431,intra_nuts3,true,10.0,0.8,512.93,0.0,28599.62,1.8
2025-06-25,15,2321,TR_5dccfcf1,113,114,ES00113,ES00114,ES523,ES523,intra_nuts3,true,10.0,0.8,-28.71,0.0,1600.0,1.8
2024-08-26,18,553,LTGES0383,335,820,ES00338,ES00829,ES618,ES618,intra_nuts3,true,10.0,0.8,-69.22,0.0,3932.45,1.8
2025-06-25,15,1866,LTGES1223b,643,645,ES00649,ES00651,ES431,ES431,intra_nuts3,true,10.0,0.8,512.93,0.0,28599.62,1.8
2024-08-26,17,64,LTGES0042b,71,72,ES00071,ES00072,ES111,ES111,intra_nuts3,true,10.0,0.8,-521.29,0.0,28599.62,1.8
2024-08-24,17,754,LTGES0521,1113,26,ES01131,ES00026,ES412,ES412,intra_nuts3,true,10.0,0.8,71.95,0.0,3932.45,1.8
2025-06-25,15,2159,LTGES1437,1166,1213,ES01186,ES01234,ES300,ES300,intra_nuts3,true,10.0,0.8,-66.1,0.0,3932.45,1.7
2024-08-20,19,1099,LTGES0725b,240,938,ES00243,ES00949,ES523,ES523,intra_nuts3,true,10.0,0.8,131.72,0.0,7864.9,1.7
2025-06-25,15,1507,LTGES0990,417,586,ES00420,ES00591,ES212,ES212,intra_nuts3,true,10.0,0.8,68.47,0.0,3932.45,1.7
2025-06-27,19,131,LTGES0093a,40,132,ES00040,ES00132,ES414,ES414,intra_nuts3,true,10.0,0.8,-135.65,0.0,7864.9,1.7
2025-06-25,15,334,LTGES0232b,253,113,ES00256,ES00113,ES523,ES523,intra_nuts3,true,10.0,0.8,-45.41,0.0,2706.99,1.7
2025-06-29,23,385,LTGES0261b,277,772,ES00280,ES00781,ES243,ES243,intra_nuts3,true,10.0,0.8,-480.38,0.0,28599.62,1.7
2024-08-24,20,1125,LTGES0743a,364,505,ES00367,ES00508,ES521,ES521,intra_nuts3,true,10.0,0.8,-129.97,0.0,7864.9,1.7
2024-08-22,10,578,LTGES0401,342,339,ES00345,ES00342,ES618,ES618,intra_nuts3,true,10.0,0.8,-67.12,0.0,3932.45,1.7
2025-06-24,17,255,LTGES0183,741,43,ES00750,ES00043,ES414,ES414,intra_nuts3,true,10.0,0.8,-238.75,0.0,14299.81,1.7
2025-06-24,12,258,LTGES0186,221,43,ES00224,ES00043,ES414,ES414,intra_nuts3,true,10.0,0.8,-244.83,0.0,14299.81,1.7
2025-06-24,13,1720,LTGES1131a,492,1071,ES00495,ES01086,ES614,ES614,intra_nuts3,true,10.0,0.8,-131.1,0.0,7864.9,1.7
2024-08-20,19,1098,LTGES0725a,240,938,ES00243,ES00949,ES523,ES523,intra_nuts3,true,10.0,0.8,131.72,0.0,7864.9,1.7
2025-06-24,12,2138,LTGES1420,426,1234,ES00429,ES01257,ES618,ES618,intra_nuts3,true,10.0,0.8,-67.61,0.0,3932.45,1.7
2025-06-29,7,420,LTGES0288b,298,948,ES00301,ES00959,ES243,ES243,intra_nuts3,true,10.0,0.8,-131.75,0.0,7864.9,1.7
2025-06-29,7,1486,LTGES0975,45,583,ES00045,ES00588,ES213,ES213,intra_nuts3,true,10.0,0.8,66.05,0.0,3932.45,1.7
2025-06-29,7,419,LTGES0288a,298,948,ES00301,ES00959,ES243,ES243,intra_nuts3,true,10.0,0.8,-131.75,0.0,7864.9,1.7
2024-08-22,17,821,LTGES0560a,702,11,ES00709,ES00011,ES511,ES511,intra_nuts3,true,10.0,0.8,-133.03,0.0,7864.9,1.7
2025-06-30,18,101,LTGES0069a,105,874,ES00105,ES00883,ES511,ES511,intra_nuts3,true,10.0,0.8,-135.68,0.0,7864.9,1.7
2025-06-30,7,302,LTGES0217b,239,753,ES00242,ES00762,ES523,ES523,intra_nuts3,true,10.0,0.8,475.77,0.0,28599.62,1.7
2024-08-25,21,68,LTGES0046a,698,78,ES00705,ES00078,ES523,ES523,intra_nuts3,true,10.0,0.8,135.12,0.0,7864.9,1.7
2025-06-25,15,1897,LTGES1243a,1078,620,ES01094,ES00625,ES512,ES512,intra_nuts3,true,10.0,0.8,477.3,0.0,28599.62,1.7
2024-08-20,1,631,LTGES0437b,238,363,ES00241,ES00366,ES523,ES523,intra_nuts3,true,10.0,0.8,-480.84,0.0,28599.62,1.7
2025-06-24,13,1721,LTGES1131b,492,1071,ES00495,ES01086,ES614,ES614,intra_nuts3,true,10.0,0.8,-131.1,0.0,7864.9,1.7
2024-08-24,20,1498,LTGES0985,1006,217,ES01020,ES00220,ES211,ES211,intra_nuts3,true,10.0,0.8,66.12,0.0,3932.45,1.7
2025-06-29,23,384,LTGES0261a,277,772,ES00280,ES00781,ES243,ES243,intra_nuts3,true,10.0,0.8,-480.38,0.0,28599.62,1.7
2025-06-30,18,340,LTGES0235b,258,758,ES00261,ES00767,ES522,ES522,intra_nuts3,true,10.0,0.8,131.04,0.0,7864.9,1.7
2025-06-30,18,339,LTGES0235a,258,758,ES00261,ES00767,ES522,ES522,intra_nuts3,true,10.0,0.8,131.04,0.0,7864.9,1.7
2025-06-30,7,301,LTGES0217a,239,753,ES00242,ES00762,ES523,ES523,intra_nuts3,true,10.0,0.8,475.77,0.0,28599.62,1.7
2024-08-22,17,822,LTGES0560b,702,11,ES00709,ES00011,ES511,ES511,intra_nuts3,true,10.0,0.8,-133.03,0.0,7864.9,1.7
2024-08-22,9,2219,TR_d8a27e68,974,975,ES00985,ES00986,ES120,ES120,intra_nuts3,true,10.0,0.8,-27.88,0.0,1600.0,1.7
2025-06-25,15,380,LTGES0259a,771,770,ES00780,ES00779,ES130,ES130,intra_nuts3,true,10.0,0.8,-485.82,0.0,28599.62,1.7
2025-06-30,18,102,LTGES0069b,105,874,ES00105,ES00883,ES511,ES511,intra_nuts3,true,10.0,0.8,-135.68,0.0,7864.9,1.7
2025-06-25,15,381,LTGES0259b,771,770,ES00780,ES00779,ES130,ES130,intra_nuts3,true,10.0,0.8,-485.82,0.0,28599.62,1.7
2025-06-30,18,584,LTGES0406a,271,346,ES00274,ES00349,ES620,ES620,intra_nuts3,true,10.0,0.8,472.95,0.0,28599.62,1.7
2025-06-29,7,1742,LTGES1145,778,290,ES00787,ES00293,ES413,ES413,intra_nuts3,true,10.0,0.8,245.53,0.0,14299.81,1.7
2025-06-27,19,132,LTGES0093b,40,132,ES00040,ES00132,ES414,ES414,intra_nuts3,true,10.0,0.8,-135.65,0.0,7864.9,1.7
2024-08-25,21,69,LTGES0046b,698,78,ES00705,ES00078,ES523,ES523,intra_nuts3,true,10.0,0.8,135.12,0.0,7864.9,1.7
2024-08-26,8,482,LTGES0332,313,70,ES00316,ES00070,ES111,ES111,intra_nuts3,true,10.0,0.8,67.79,0.0,3932.45,1.7
2025-06-27,8,1926,LTGES1260b,541,544,ES00546,ES00549,ES113,ES113,intra_nuts3,true,10.0,0.8,130.26,0.0,7864.9,1.7
2025-06-30,18,585,LTGES0406b,271,346,ES00274,ES00349,ES620,ES620,intra_nuts3,true,10.0,0.8,472.95,0.0,28599.62,1.7
2024-08-20,1,630,LTGES0437a,238,363,ES00241,ES00366,ES523,ES523,intra_nuts3,true,10.0,0.8,-480.84,0.0,28599.62,1.7
2024-08-24,20,1126,LTGES0743b,364,505,ES00367,ES00508,ES521,ES521,intra_nuts3,true,10.0,0.8,-129.97,0.0,7864.9,1.7
2025-06-25,15,1898,LTGES1243b,1078,620,ES01094,ES00625,ES512,ES512,intra_nuts3,true,10.0,0.8,477.3,0.0,28599.62,1.7
2025-06-25,15,1900,LTGES1244b,1078,620,ES01094,ES00625,ES512,ES512,intra_nuts3,true,10.0,0.8,477.3,0.0,28599.62,1.7
2025-06-25,15,1899,LTGES1244a,1078,620,ES01094,ES00625,ES512,ES512,intra_nuts3,true,10.0,0.8,477.3,0.0,28599.62,1.7
2025-06-27,8,1925,LTGES1260a,541,544,ES00546,ES00549,ES113,ES113,intra_nuts3,true,10.0,0.8,130.26,0.0,7864.9,1.7
2025-06-25,15,333,LTGES0232a,253,113,ES00256,ES00113,ES523,ES523,intra_nuts3,true,10.0,0.8,-45.41,0.0,2706.99,1.7
2024-08-22,9,2218,TR_2336bf3a,972,973,ES00983,ES00984,ES120,ES120,intra_nuts3,true,10.0,0.8,-27.84,0.0,1600.0,1.7
