delivery_time,-12,-9,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
12,14809.9,14809.9,14809.9,14809.9,14809.9,14809.9,14809.9,14809.9,14346.938400909592,14407.554241274553,14332.503592133844,14294.526510188394,14314.752919936947,13788.450221144967,13701.587812967697,11539.959574779452,12179.416207253886,12179.416207253886,12179.416207253886,12179.416207253886,12179.416207253886,12179.416207253886,12179.416207253886,12179.416207253886,12179.416207253886,12179.416207253886,12179.416207253886,12179.416207253886
13,14766.1,14766.1,14766.1,14766.1,14766.1,14766.1,14766.1,14766.1,14766.1,14441.303251610585,14314.198158131732,14393.458010994038,14004.540658913897,14273.876126085743,13663.76839142587,11553.482099693807,12512.556468023322,11142.592260121135,11142.592260121135,11142.592260121135,11142.592260121135,11142.592260121135,11142.592260121135,11142.592260121135,11142.592260121135,11142.592260121135,11142.592260121135,11142.592260121135
14,14044.300000000001,14044.300000000001,14044.300000000001,14044.300000000001,14044.300000000001,14044.300000000001,14044.300000000001,14044.300000000001,14044.300000000001,14044.300000000001,13869.273721029764,13625.447984190185,13815.917875201863,13456.56383633895,13555.618217308178,11466.682856718757,11736.673810977147,10466.198413040198,10363.712154912993,10363.712154912993,10363.712154912993,10363.712154912993,10363.712154912993,10363.712154912993,10363.712154912993,10363.712154912993,10363.712154912993,10363.712154912993
15,13608.4,13608.4,13608.4,13608.4,13608.4,13608.4,13608.4,13608.4,13608.4,13608.4,13608.4,13479.37934673786,13181.89049665405,13595.547665091617,13223.256295072671,11603.421748596646,11468.726962596409,9945.742582760426,9966.183612494277,9408.184213780312,9408.184213780312,9408.184213780312,9408.184213780312,9408.184213780312,9408.184213780312,9408.184213780312,9408.184213780312,9408.184213780312
16,12883.6,12883.6,12883.6,12883.6,12883.6,12883.6,12883.6,12883.6,12883.6,12883.6,12883.6,12883.6,12670.893707428168,12453.042025376548,12910.428053120779,10663.337779346504,11005.587110320948,10047.248999542651,9242.981953109584,8567.938509252921,9267.897916367294,9267.897916367294,9267.897916367294,9267.897916367294,9267.897916367294,9267.897916367294,9267.897916367294,9267.897916367294
17,13154.7,13154.7,13154.7,13154.7,13154.7,13154.7,13154.7,13154.7,13154.7,13154.7,13154.7,13154.7,13154.7,13041.80914868206,12972.662003082054,11658.724796416349,11539.117764549135,10324.123595554478,9906.19289853436,8514.207667494242,9302.74572030849,8939.41975953999,8939.41975953999,8939.41975953999,8939.41975953999,8939.41975953999,8939.41975953999,8939.41975953999
18,12217.6,12217.6,12217.6,12217.6,12217.6,12217.6,12217.6,12217.6,12217.6,12217.6,12217.6,12217.6,12217.6,12217.6,12614.964908207205,10869.241329270453,11424.938975488407,10087.229670124803,9921.759895096451,9220.324711755009,8831.073046797492,7839.837560728504,10616.50973825681,10616.50973825681,10616.50973825681,10616.50973825681,10616.50973825681,10616.50973825681
19,9488.8,9488.8,9488.8,9488.8,9488.8,9488.8,9488.8,9488.8,9488.8,9488.8,9488.8,9488.8,9488.8,9488.8,9488.8,9615.256914889338,10125.550256826917,9218.346275610134,8017.835435661847,8074.002709345347,7781.971540536837,6432.87021075338,9400.366742266013,10768.4994521506,10768.4994521506,10768.4994521506,10768.4994521506,10768.4994521506
20,3384.6,3384.6,3384.6,3384.6,3384.6,3384.6,3384.6,3384.6,3384.6,3384.6,3384.6,3384.6,3384.6,3384.6,3384.6,3384.6,4479.453117534056,4088.38089534352,4016.724051164713,3168.138992869525,3826.3847470365763,3181.154995540968,4829.57195145339,4900.4705487635265,4860.75782848151,4860.75782848151,4860.75782848151,4860.75782848151
21,693.8000000000001,693.8000000000001,693.8000000000001,693.8000000000001,693.8000000000001,693.8000000000001,693.8000000000001,693.8000000000001,693.8000000000001,693.8000000000001,693.8000000000001,693.8000000000001,693.8000000000001,693.8000000000001,693.8000000000001,693.8000000000001,693.8000000000001,1131.2261686866564,1442.864577073412,1524.0226849516375,909.3081238280406,1662.9953718321508,1980.9698371444133,1939.600818661155,1223.061410790125,1014.9516869095818,1014.9516869095818,1014.9516869095818
22,545.2,545.2,545.2,545.2,545.2,545.2,545.2,545.2,545.2,545.2,545.2,545.2,545.2,545.2,545.2,545.2,545.2,545.2,1074.6355897794385,1771.4623652696657,1365.86295172118,1207.61322079069,1831.0914716053867,948.8526402671506,1000.1695947263249,816.4287047406423,548.2802259887006,548.2802259887006
23,492.29999999999995,492.29999999999995,492.29999999999995,492.29999999999995,492.29999999999995,492.29999999999995,492.29999999999995,492.29999999999995,492.29999999999995,492.29999999999995,492.29999999999995,492.29999999999995,492.29999999999995,492.29999999999995,492.29999999999995,492.29999999999995,492.29999999999995,492.29999999999995,492.29999999999995,897.5715102716089,1732.4641096898022,983.3094400564078,1223.1168037596888,1377.9070871940646,100.08627663199437,763.1380035715517,742.0229923865214,486.0683544303797
