date,hour,gen_id,unit_name,fuel,technology,bus_i,capacity_mw,dispatch_mw,dispatch_mvar,utilization_pct,cost_eur_per_mwh
2024-07-08,2,1543,BESS_ES00658,Battery,Li-Ion,652,0.0,0.0,0.0,99.8,0.0
2024-07-08,2,1509,BESS_ES00607,Battery,Li-Ion,602,17.43,-16.2,0.0,-92.9,0.0
2024-07-08,2,1605,BESS_ES00795,Battery,Li-Ion,786,0.0,0.0,0.0,99.9,0.0
2024-07-08,2,715,G0665,Solar,PV,889,178.94,5.4,0.0,100.0,0.0
2024-07-08,2,630,G0472,Solar,PV,606,11.64,0.35,0.0,100.0,0.0
2024-07-08,2,2727,LS_ES00748,LoadShed,LoadShed,739,0.97,0.0,0.0,0.0,10000.0
2024-07-08,2,1522,BESS_ES00632,Battery,Li-Ion,626,42.6,42.6,0.0,100.0,0.0
2024-07-08,2,2405,LS_ES01007,LoadShed,LoadShed,993,35.57,0.0,0.0,0.0,10000.0
2024-07-08,2,1273,BESS_ES00206,Battery,Li-Ion,203,171.43,2.35,0.0,1.4,0.0
2024-07-08,2,972,G0375,Gas,Combined_cycle,475,37.19,0.0,0.0,0.0,24.27
2024-07-08,2,2462,LS_ES00112,LoadShed,LoadShed,112,2.38,0.0,0.0,0.0,10000.0
2024-07-08,2,620,G0426,Solar,PV,532,7.71,0.23,0.0,100.0,0.0
2024-07-08,2,1322,BESS_ES00298,Battery,Li-Ion,295,15.49,15.49,0.0,100.0,0.0
2024-07-08,2,586,G0352,Solar,PV,456,5.31,0.16,0.0,100.0,0.0
2024-07-08,2,43,G0168,Gas,Combined_cycle,264,581.6,0.0,0.0,0.0,24.27
2024-07-08,2,1717,BESS_ES01011,Battery,Li-Ion,997,5.61,1.39,0.0,24.7,0.0
2024-07-08,2,530,G0244,Solar,PV,333,360.66,10.89,0.0,100.0,0.0
2024-07-08,2,2587,LS_ES00361,LoadShed,LoadShed,358,26.83,0.0,0.0,0.0,10000.0
2024-07-08,2,962,G0772,Solar,Solar Thermal,1048,34.64,1.05,0.0,100.0,0.0
2024-07-08,2,9,G0704,Biomass,Biomass,949,60.24,0.0,0.0,0.0,94.66
2024-07-08,2,1382,BESS_ES00402,Battery,Li-Ion,399,0.0,0.0,0.0,99.7,0.0
2024-07-08,2,2373,LS_ES00784,LoadShed,LoadShed,775,55.36,0.0,0.0,0.0,10000.0
