date,hour,gen_id,fuel,technology,dispatch_mw
2024-07-08,22,G0808,Solar,PV,0.31
2024-07-08,22,G0575,Solar,PV,0.31
2024-07-08,22,G0337,Solar,PV,0.31
2024-07-08,22,G0327,Solar,PV,0.31
2024-07-08,22,G0149,Solar,PV,0.3
2024-07-08,22,G0824,Solar,PV,0.26
2024-07-08,22,G0623,Solar,PV,0.26
2024-07-08,22,G0010,Solar,PV,0.26
2024-07-08,22,G0782,Solar,PV,0.24
2024-07-08,22,G0886,Solar,PV,0.24
2024-07-08,22,G0750,Solar,PV,0.24
2024-07-08,22,G0806,Solar,PV,0.23
2024-07-08,22,G0015,Solar,PV,0.23
2024-07-08,22,G0301,Solar,PV,0.23
2024-07-08,22,G0157,Solar,PV,0.23
2024-07-08,22,G0163,Solar,PV,0.22
2024-07-08,22,G0182,Solar,PV,0.21
2024-07-08,22,G0571,Solar,PV,0.2
2024-07-08,22,G0076,Solar,PV,0.2
2024-07-08,22,G0144,Solar,PV,0.2
2024-07-08,22,G0554,Solar,PV,0.2
2024-07-08,22,G0842,Solar,PV,0.19
2024-07-08,22,G0343,Solar,PV,0.19
2024-07-08,22,G0624,Solar,PV,0.19
2024-07-08,22,G0899,Solar,PV,0.19
2024-07-08,22,G0417,Solar,PV,0.18
2024-07-08,22,G0418,Solar,PV,0.18
2024-07-08,22,G0166,Solar,PV,0.18
2024-07-08,22,G0559,Solar,PV,0.17
2024-07-08,22,G0481,Solar,PV,0.16
2024-07-08,22,G0494,Solar,PV,0.16
2024-07-08,22,G0292,Solar,PV,0.15
2024-07-08,22,G0164,Solar,PV,0.15
2024-07-08,22,G0625,Solar,PV,0.15
2024-07-08,22,G0617,Solar,PV,0.15
2024-07-08,22,G0849,Solar,PV,0.15
2024-07-08,22,G0340,Solar,PV,0.15
2024-07-08,22,G0133,Solar,PV,0.15
2024-07-08,22,G0357,Solar,PV,0.14
2024-07-08,22,G0332,Solar,PV,0.13
2024-07-08,22,G0768,Solar,PV,0.13
2024-07-08,22,G0478,Solar,PV,0.13
2024-07-08,22,G0795,Solar,PV,0.13
2024-07-08,22,G0037,Solar,PV,0.12
2024-07-08,22,G0452,Solar,PV,0.12
2024-07-08,22,G0562,Solar,PV,0.12
2024-07-08,22,G0872,Solar,PV,0.11
2024-07-08,22,G0143,Solar,PV,0.11
2024-07-08,22,G0696,Solar,PV,0.11
2024-07-08,22,G0647,Solar,PV,0.11
2024-07-08,22,G0904,Solar,PV,0.1
2024-07-08,22,G0831,Solar,PV,0.1
2024-07-08,22,G0174,Solar,PV,0.1
2024-07-08,22,G0519,Solar,PV,0.1
2024-07-08,22,G0381,Solar,PV,0.1
2024-07-08,22,G0655,Solar,PV,0.1
2024-07-08,22,G0177,Solar,Solar Thermal,0.1
2024-07-08,22,G0287,Solar,PV,0.1
2024-07-08,22,G0628,Solar,PV,0.1
2024-07-08,22,G0641,Solar,PV,0.1
2024-07-08,22,G0388,Solar,PV,0.1
2024-07-08,22,G0024,Solar,PV,0.1
2024-07-08,22,G0072,Solar,PV,0.1
2024-07-08,22,G0752,Solar,PV,0.1
2024-07-08,22,G0694,Solar,PV,0.1
2024-07-08,22,G0350,Solar,PV,0.09
2024-07-08,22,G0352,Solar,PV,0.09
2024-07-08,22,G0631,Solar,PV,0.09
2024-07-08,22,G0062,Solar,PV,0.09
2024-07-08,22,G0545,Solar,PV,0.09
2024-07-08,22,G0757,Solar,PV,0.08
2024-07-08,22,G0698,Solar,PV,0.08
2024-07-08,22,G0407,Solar,PV,0.08
2024-07-08,22,G0341,Solar,PV,0.08
2024-07-08,22,G0410,Solar,PV,0.08
2024-07-08,22,G0568,Solar,PV,0.08
2024-07-08,22,G0011,Solar,PV,0.08
2024-07-08,22,G0219,Solar,PV,0.08
2024-07-08,22,G0916,Solar,PV,0.08
2024-07-08,22,G0367,Solar,PV,0.07
2024-07-08,22,G0905,Solar,PV,0.07
2024-07-08,22,G0507,Solar,PV,0.07
2024-07-08,22,LS_ES00658,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00884,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00101,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00323,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00463,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00655,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00699,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES01135,LoadShed,LoadShed,0.0
2024-07-08,22,BESS_ES00551,Battery,Li-Ion,0.0
2024-07-08,22,LS_ES00960,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00581,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00875,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00858,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES01073,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES01176,LoadShed,LoadShed,0.0
2024-07-08,22,G0005,Gas,Combined_cycle,0.0
2024-07-08,22,G0437,Hydro,reservoir,0.0
2024-07-08,22,LS_ES00433,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES01124,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES01000,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00871,LoadShed,LoadShed,0.0
2024-07-08,22,BESS_ES00520,Battery,Li-Ion,0.0
2024-07-08,22,LS_ES00616,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00458,LoadShed,LoadShed,0.0
2024-07-08,22,G0114,Gas,Combined_cycle,0.0
2024-07-08,22,G0156,Hydro,reservoir,0.0
2024-07-08,22,LS_ES00851,LoadShed,LoadShed,0.0
2024-07-08,22,G0088,Gas,Combined_cycle,0.0
2024-07-08,22,LS_ES01016,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00228,LoadShed,LoadShed,0.0
2024-07-08,22,G0255,Gas,Combined_cycle,0.0
2024-07-08,22,LS_ES01150,LoadShed,LoadShed,0.0
2024-07-08,22,G0109,Coal,Coal,0.0
2024-07-08,22,LS_ES01097,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES01031,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00773,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00199,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00062,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00944,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00823,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00123,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00866,LoadShed,LoadShed,0.0
2024-07-08,22,G0040,Coal,Coal,0.0
2024-07-08,22,LS_ES00657,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00594,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES01249,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00174,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00804,LoadShed,LoadShed,0.0
2024-07-08,22,G0206,Coal,Coal,0.0
2024-07-08,22,LS_ES00978,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES01184,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00395,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES01009,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00386,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00444,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES01125,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00929,LoadShed,LoadShed,0.0
2024-07-08,22,G0742,Coal,Coal,0.0
2024-07-08,22,LS_ES01105,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES01076,LoadShed,LoadShed,0.0
2024-07-08,22,G0709,Hydro,reservoir,0.0
2024-07-08,22,LS_ES01223,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00583,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00714,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00334,LoadShed,LoadShed,0.0
2024-07-08,22,G0912,Hydro,reservoir,0.0
2024-07-08,22,G0190,Biomass,Biomass,0.0
2024-07-08,22,LS_ES00126,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00447,LoadShed,LoadShed,0.0
2024-07-08,22,BESS_ES00535,Battery,Li-Ion,0.0
2024-07-08,22,LS_ES00285,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00004,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES01129,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00389,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES01045,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES01018,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES01077,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00748,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00796,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00621,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES00099,LoadShed,LoadShed,0.0
2024-07-08,22,LS_ES01145,LoadShed,LoadShed,0.0
