date,hour,fuel,dispatch_mw,capacity_mw,utilization_pct
2024-12-02,3,Gas,1424.6,23464.5,6.1
2024-12-02,3,Biomass,0.0,413.9,0.0
2024-12-02,3,Solar,0.0,89339.4,0.0
2024-12-02,3,Coal,0.0,2297.0,0.0
2024-12-02,3,Battery,0.0,0.0,48.4
2024-12-02,3,Slack,-0.0,999900.0,-0.0
2024-12-02,3,Oil,-0.0,178.2,-0.0
2024-12-02,3,LoadShed,-0.0,30270.5,-0.0
2024-12-02,4,Hydro,13300.5,24841.1,53.5
2024-12-02,4,Wind,7561.6,47888.6,15.8
2024-12-02,4,Nuclear,6640.9,6640.9,100.0
2024-12-02,4,CrossBorder,2687.0,2687.0,100.0
2024-12-02,4,Gas,343.4,23464.5,1.5
2024-12-02,4,Biomass,0.0,413.9,0.0
2024-12-02,4,Solar,0.0,89339.4,0.0
2024-12-02,4,Coal,0.0,2297.0,0.0
2024-12-02,4,Slack,-0.0,999900.0,-0.0
2024-12-02,4,Battery,-0.0,0.0,-100.0
2024-12-02,4,Oil,-0.0,178.2,-0.0
2024-12-02,4,LoadShed,-0.0,30024.5,-0.0
2024-12-02,5,Hydro,13181.1,24841.1,53.1
2024-12-02,5,Wind,8167.1,47888.6,17.1
2024-12-02,5,Nuclear,6640.9,6640.9,100.0
2024-12-02,5,CrossBorder,2699.8,2699.8,100.0
2024-12-02,5,Biomass,0.0,413.9,0.0
2024-12-02,5,Solar,0.0,89339.4,0.0
2024-12-02,5,Coal,0.0,2297.0,0.0
2024-12-02,5,Slack,-0.0,999900.0,-0.0
2024-12-02,5,Gas,-0.0,23464.5,-0.0
2024-12-02,5,Battery,-0.0,0.0,-100.0
2024-12-02,5,Oil,-0.0,178.2,-0.0
2024-12-02,5,LoadShed,-0.0,30172.0,-0.0
2024-12-02,6,Hydro,13330.6,24841.1,53.7
2024-12-02,6,Wind,8780.0,47888.6,18.3
2024-12-02,6,Nuclear,6640.9,6640.9,100.0
2024-12-02,6,Gas,2559.2,23464.5,10.9
2024-12-02,6,CrossBorder,2363.5,2363.5,100.0
2024-12-02,6,Biomass,0.0,413.9,0.0
2024-12-02,6,Solar,0.0,89339.4,0.0
2024-12-02,6,Coal,0.0,2297.0,0.0
2024-12-02,6,Battery,0.0,0.0,0.0
2024-12-02,6,Slack,-0.0,999900.0,-0.0
2024-12-02,6,Oil,-0.0,178.2,-0.0
2024-12-02,6,LoadShed,-0.0,33124.7,-0.0
2024-12-02,7,Hydro,13409.9,24841.1,54.0
2024-12-02,7,Gas,10666.9,23464.5,45.5
2024-12-02,7,Wind,7214.4,47888.6,15.1
2024-12-02,7,Nuclear,6640.9,6640.9,100.0
2024-12-02,7,CrossBorder,2149.5,2149.5,100.0
2024-12-02,7,Biomass,0.0,413.9,0.0
2024-12-02,7,Solar,0.0,89339.4,0.0
2024-12-02,7,Coal,0.0,2297.0,0.0
2024-12-02,7,Battery,0.0,0.0,88.3
2024-12-02,7,Slack,-0.0,999900.0,-0.0
2024-12-02,7,Oil,-0.0,178.2,-0.0
2024-12-02,7,LoadShed,-0.0,39448.7,-0.0
2024-12-02,8,Hydro,13508.6,24841.1,54.4
2024-12-02,8,Gas,11991.3,23464.5,51.1
2024-12-02,8,Nuclear,6640.9,6640.9,100.0
2024-12-02,8,Wind,5955.7,47888.6,12.4
2024-12-02,8,Solar,2634.5,89339.4,2.9
2024-12-02,8,CrossBorder,2577.0,2577.0,100.0
2024-12-02,8,Biomass,0.0,413.9,0.0
2024-12-02,8,Coal,0.0,2297.0,0.0
2024-12-02,8,Battery,0.0,0.0,79.7
2024-12-02,8,Slack,-0.0,999900.0,-0.0
2024-12-02,8,Oil,-0.0,178.2,-0.0
2024-12-02,8,LoadShed,-0.0,42502.7,-0.0
2024-12-02,9,Hydro,13482.5,24841.1,54.3
2024-12-02,9,Solar,11897.5,89339.4,13.3
2024-12-02,9,Wind,7021.6,47888.6,14.7
2024-12-02,9,Nuclear,6640.9,6640.9,100.0
2024-12-02,9,Gas,5174.6,23464.5,22.1
2024-12-02,9,CrossBorder,1960.2,1960.2,100.0
2024-12-02,9,Biomass,0.0,413.9,0.0
2024-12-02,9,Coal,0.0,2297.0,0.0
2024-12-02,9,Battery,0.0,0.0,32.0
2024-12-02,9,Slack,-0.0,999900.0,-0.0
2024-12-02,9,Oil,-0.0,178.2,-0.0
2024-12-02,9,LoadShed,-0.0,45195.3,-0.0
2024-12-02,10,Solar,25652.4,89339.4,28.7
2024-12-02,10,Hydro,13181.1,24841.1,53.1
2024-12-02,10,Nuclear,5312.8,6640.9,80.0
2024-12-02,10,Wind,2082.0,47888.6,4.3
2024-12-02,10,CrossBorder,1899.5,1899.5,100.0
2024-12-02,10,Biomass,0.0,413.9,0.0
2024-12-02,10,Coal,0.0,2297.0,0.0
2024-12-02,10,Battery,0.0,0.0,0.0
2024-12-02,10,Slack,-0.0,999900.0,-0.0
2024-12-02,10,Gas,-0.0,23464.5,-0.0
2024-12-02,10,Oil,-0.0,178.2,-0.0
2024-12-02,10,LoadShed,-0.0,45944.6,-0.0
2024-12-02,11,Solar,31949.1,89339.4,35.8
2024-12-02,11,Hydro,7454.3,24841.1,30.0
2024-12-02,11,Nuclear,5312.8,6640.9,80.0
2024-12-02,11,Wind,2646.6,47888.6,5.5
2024-12-02,11,CrossBorder,1970.8,1970.8,100.0
2024-12-02,11,Biomass,0.0,413.9,0.0
2024-12-02,11,Gas,0.0,23464.5,0.0
2024-12-02,11,Coal,0.0,2297.0,0.0
2024-12-02,11,Slack,-0.0,999900.0,-0.0
2024-12-02,11,Battery,-0.0,0.0,-74.6
2024-12-02,11,Oil,-0.0,178.2,-0.0
2024-12-02,11,LoadShed,-0.0,46468.5,-0.0
2024-12-02,12,Solar,32654.4,89339.4,36.6
2024-12-02,12,Hydro,6955.6,24841.1,28.0
2024-12-02,12,Nuclear,5312.8,6640.9,80.0
2024-12-02,12,Wind,2556.8,47888.6,5.3
2024-12-02,12,CrossBorder,1988.0,1988.0,100.0
2024-12-02,12,Gas,4.7,23464.5,0.0
2024-12-02,12,Biomass,0.0,413.9,0.0
2024-12-02,12,Coal,0.0,2297.0,0.0
2024-12-02,12,Slack,-0.0,999900.0,-0.0
2024-12-02,12,Battery,-0.0,0.0,-35.3
2024-12-02,12,Oil,-0.0,178.2,-0.0
2024-12-02,12,LoadShed,-0.0,46585.8,-0.0
2024-12-02,13,Solar,30607.9,89339.4,34.3
